입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
취약점 진단분석체계 교체사업(209086-F),공군본부,88335276.0,88.1358,,,정희석,,대전광역시 유성구 유성대로1184번길 29(신성동),,87.4291,정신전력 개념 정립 및 수준 측정도구 개발 연구,군
정기공수 운영분석 및 최적 노선 선정 알고리즘 개발,제9965부대,,,2020-06-01,,김창환,,,212218993.0,,민군 협력을 통한 상호가치 창출 활성화 방안 연구,국군재정관리단
항공화력유도 시뮬레이션 구축 구매/설치,육군본부,32399347.0,,2018-08-02,주식회사 메디시온,강우철,이경은,경기도 안양시 동안구 시민대로161-0 (비산동) 안양무역센타 8층 312호,87709364.0,85.5793,군 의사결정 지원을 위한 빅데이터 활용방안 연구용역,중앙행정기관
디지털 정비공장 스마트팩토리 구축방안 연구 용역,국군수도병원,,,2021-01-15,인하대학교 산학협력단,정영주,김지혜,,,44.0191,전술제대 전투무선체계 발전방안 연구용역,군
[상층대기 분석장비]회로카드 조립체 등 4종 구매,제3707부대,,88.1373,,아시아상담코칭학회,김길원,안성원,"경상남도 창원시 성산구 완암로50-0 (성산동, SK테크노파크) 넥스동 1103호",190859464.0,,CSRP 화생방 연구 재료 초자 구매,합동참모본부
통합 센서검사기 개발 연구용역,국방대학교,,88.8993,2021-10-20,인하대학교 산학협력단,최원창,김선형,"서울특별시 강남구 언주로527, 10층 (역삼동)",,,정비용 샵차량 전원발생기 정비기술개발 연구용역,군
국방 정신전력교육지도사 자격신설 연구용역,국군재정관리단,20882877.0,,2020-12-04,주식회사 유니와이드,권혁웅,류제성,,85500532.0,87.608,영상판독사 자격신설 연구,중앙행정기관
군인연금관리공단 설립 필요성 등 검토를 위한 연구,국군재정관리단,557059.0,85.5349,,주식회사 굿컨설팅그룹,김용주,서정대,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",,87.5464,21세기형 선진해군문화 연구,중앙행정기관
자동전사시스템 연구 용역,제9691부대,,78.3571,,,,,,221900215.0,,정기기초연구과제용역(5.인공지능강화학습...),합동참모본부
직ㆍ간접 전투경험 공유확대 연구용역,국군재정관리단,28676355.0,,2022-05-19,(주)액티브솔루션,고윤안,박수연,"서울특별시 성동구 광나루로6길35, 202호, 706-2호, 707호 (성수동2가, 우림이비즈센터)",101060540.0,,MZ세대 주거시설 시설기준 제·개정 연구용역,중앙행정기관
스펙트럼분석기 2종 구매,국방부(운영지원과),,87.9293,2017-08-04,연세대학교 산학협력단,,,"경기도 광명시 사성로103번길14 (철산동, 광복현대아파트)106-508",209055272.0,87.4114,21-함정 스마트 브릿지 모델 개념 연구,중앙행정기관
주요 비행피복류 맞음성 개선 및 표준화 연구,육군본부,23739476.0,81.2339,2023-06-13,주식회사 안보기술연구원,곽새롬,이지원,"서울특별시 동작구 남부순환로2021, 2층 (사당동)",,,다원적 민주주의 사회의 장병 정훈교육 방향 연구,기관
군내 성희롱 행위자 재발방지 프로그램 연구,국군재정관리단,11084017.0,87.87,2020-04-27,한국교통안전공단,경상현,신창희,대전광역시 유성구 유성대로1184번길 29(신성동),,84.7509,22-11차 연구장비 구매 계약  - 의약품 냉동고(수정),국군재정관리단
청년장병의 군 복무간 지원 및 보상(취업분야) 연구,해군본부,18082727.0,,2020-04-24,중앙대학교 산학협력단,이민수,박미진,"서울특별시 강남구 논현로28길54-0 4층 (도곡동, 덕원빌딩)",,,함 탑재용 무인항공기 선행연구,군
민관군 유·무인기에 대한 공역통제방안 연구 용역,해군군수사령부,,81.6618,2022-02-06,티엠시 주식회사,이정훈,정현석,"서울특별시 구로구 디지털로34길55, 1008호 (구로동, 코오롱싸이언스밸리2차)",1535060805.0,87.2343,00기지 환경개선 사업 분석평가 및 선행연구 용역,중앙행정기관
전투기 시뮬레이터와 창공모델 연동시험 연구 용역,국군의무사령부,45205859.0,65.9385,2020-04-17,,안성일,박계향,충청북도 단양군 단양읍 상진14길 1(),206376719.0,,OO사단 등 부대개편부대이전사업 선행연구 용역,중앙행정기관
선진 육군가치문화 조성 연구용역,국군재정관리단,49016046.0,94.8133,,(주)케이엔에스,장복철,이상규,"경기도 성남시 수정구 달래내로46-0 (시흥동), A타워 8층 805호 (성남글로벌융합센터)",93414289.0,87.6801,23년 국방정책토론회 학술연구용역,중앙행정기관
(236043-G) 23년 모바일·IoT 조사분석체계 도입사업,육군정보통신학교,29640054.0,88.1653,2021-04-08,에이치디현대중공업 주식회사,이희우,양진,경기도 고양시 덕양구 권율대로656-0 (원흥동) 17층 1739호,,72.4778,23-N-금속성분분석기 구매,제9691부대
조종사 피로도와 안전비행의 역학관계 분석 연구용역,제5738부대,35780637.0,,2016-12-23,사단법인 한국기업연구원,조미옥,장명훈,"서울특별시 강남구 언주로527, 10층 (역삼동)",85031495.0,87.6149,계엄의 민주적 통제방안을 위한 법 제도 연구,국군재정관리단
공무직근로자 등 임금체계실태조사 및 고용환경 분석,방위사업청(운영지원과),54994207.0,88.4299,2016-09-24,주식회사 현대리서치,김종성,김종원,"서울특별시 금천구 가마산로96-0, 213호(가산동, 대륭테크노타운8차)",72563908.0,,00부대 국방 보안조사 분석시스템 SW 구매,중앙행정기관
전시 물자동원 실효성 제고방안 연구,공군본부,,88.1849,2021-07-18,한국법제연구원,이현석,심장원,서울특별시 동작구 흑석로84 (흑석동),,87.6588,병영환경 및 상담대상자 특성과 연계한 상담기법 연구,합동참모본부
무기체계 RAM 시험평가의 효율적 수행방안 연구,합동상호운용성기술센터,134627113.0,,2020-05-31,(주)한컴네트워크,김상운,이도제,울산광역시 남구 갈밭로11-0 (삼산동),,88.3906,한국형 레이저 무기 조기도입 개발전략 연구,국군제1068부대
미래 한국 해병대의 군구조 연구용역,국군재정관리단,105975224.0,89.4245,2018-06-11,노무법인 디와이,권시형,이영익,인천광역시 연수구 송도미래로30-0 (송도동) C동 1315,,40.7999,예비전력 예산  국방예산의 1%달성 방안 연구,국군재정관리단
(246261-F) 차량엔진 분석기 구매 ,국방부(운영지원과),55199032.0,85.9674,,해군사관학교 산학협력단,홍양희,이슬,서울특별시 중구 남대문로113-0 (다동) 14층,,87.6184,17-방공관제사-94 보급수송과 스펙트럼 분석기/3품목,중앙행정기관
공군 3훈비 방호시설 방호성능평가 연구용역,국군의무사령부,127992943.0,95.2635,,주식회사 공공정책성과평가연구원,정주영,김재현,인천광역시 미추홀구 인하로100-0 (용현동) 인하대학교,177202687.0,,24년 자동염기서열분석기 검교정 등 정비,중앙행정기관
지휘헬기-II 기종결정 평가방안에 관한 정책연구용역,국군재정관리단,22808135.0,87.7802,2021-04-15,(주)포항자재,김준식,서선숙,부산광역시 동구 중앙대로286번길9-0 (초량동) 306호,,87.4443,SUPPRESSED,국군재정관리단
해군 통합연동체계 SW 연구용역,국군재정관리단,198543868.0,87.5989,2021-09-02,사단법인 안보경영연구원,허건영,이도제,전라북도 완주군 삼례읍 삼례로 443 우석대학교내(본관 12층),73522375.0,84.5892,23-F-분석기 표면마무리용 접촉용 구매(239016-F),국군재정관리단
20-교육훈련 빅데이터 통합관리체계 구축방안 연구,제5378부대,27000244.0,,2020-05-06,해양산업드론일자리창출협동조합,이주열,원만희,서울특별시 송파구 송이로30길21-0 (문정동),,95.6046,금속성분분석기 1대 구매,제9691부대
항 18-029 자동면역분석기 시약 등 53종 구매,해군본부,19501190.0,86.4964,2016-09-29,한성대학교 산학협력단,한아름,남혜정,울산광역시 남구 갈밭로11-0 (삼산동),96316326.0,,군무원 적정 충원 비율에 관한 연구 용역,중앙행정기관
18-효과적인 정보수집함 운용방안 개념연구,국군재정관리단,145404176.0,93.3397,2017-08-06,라이핏사이언스,김재영,,"서울특별시 영등포구 국제금융로8길25, 6층 607호 (여의도동, 주택건설회관)",63840960.0,,상층대기분석장비 유지보수,중앙행정기관
한국군 전술데이터링크 표준화 및 발전방안 연구 용역,제9691부대,,57.1801,2017-06-21,(사)21세기군사연구소,김금자,고찬갑,경기도 고양시 덕양구 권율대로656-0 (원흥동) 17층 1739호,94750311.0,91.9212,(20F118-A)동원훈련장 과학화 발전연구 용역,중앙행정기관
국방인력획득 효율성 제고를 위한 발전방안 연구,국군재정관리단,38460035.0,,2020-10-13,사단법인 안보경영연구원,류장수,김형민,경기도 군포시 고산로151번길28-0 (당정동) 403호,61502763.0,87.9096,대잠훈련분석체계(AEAS) 유지보수 용역,군
전시 비상급수 기준 수립 연구,방위사업청,38003500.0,,2017-07-17,사단법인 안보경영연구원,이희우,전병욱,경기도 고양시 일산동구 고봉로658번길61-17 (성석동),,,23~27 국방양성평등정책기본계획작성방향 연구,중앙행정기관
PBL 적용을 위한 성과지표/목표 연구,국군수도병원,,88.0886,,(주)에프오알엠도시건축공간연구소,김재수,전호영,경기도 성남시 수정구 성남대로1210번길16-2 비01호(수진동),,92.558,국방감항인증원(가칭) 설립 및 운영에 관한 연구,중앙행정기관
교육장비(수질분석세트) 구매설치,공군작전사령부,13208457.0,91.1903,2018-07-09,대광산업,이재평,이도제,"경기도 용인시 기흥구 덕영대로1732-0 (서천동, 경희대학교 국제캠퍼스내)",,,전투실험 발전 세미나 과제 연구용역(2),군
안보학술연구용역(1.국가안보에관한문제에관한이론),공군제38전투비행전대,3331721.0,87.8549,2022-05-17,영남대학교산학협력단,조미옥,,"경기도 안산시 상록구 샘골로136, 2층 204호-166 (본오동)",,88.6262,국방아키텍처 메타모델 표준화 구축 및 활용방안 연구,군
24~25-F-OOOO 수집/분석장비 유지보수,국군재정관리단,34180461.0,94.7487,,,한경희,강민식,"서울특별시 영등포구 국제금융로8길25, 6층 607호 (여의도동, 주택건설회관)",67501990.0,85.3005,[연구소] '22-2차 감정재료 구매,군
안전하고 신뢰할 수 있는 AI활용 국방가이드라인 연구,공군본부,303686011.0,88.1801,2016-01-06,에이치필,조완제,이대용,경기도 하남시 미사대로520-0 (덕풍동) 현대지식산업센터 한강미사2차 D동 A430호,100689981.0,87.4325,(20F081-A)소음영향도작성을위한소음측정및분석용역,중앙행정기관
(237283-E) 혈액가스분석기 소형 구매,방위사업청(운영지원과),,54.265,2016-04-13,주식회사 한솔엔지니어링글로벌,정의승,김한욱,"서울특별시 강남구 언주로527, 10층 (역삼동)",47560484.0,86.6964,ATCIS 2차 성능개량 0000체계 운용요구서 연구,군
K계열 장갑차 엔진 오일펌프 시험장비 개발 연구용역,육군본부,,,,주식회사 케이제이,김진준,김영숙,"서울특별시 성동구 왕십리로 222, 한양대학교 내 한양종합기술연구원 110호(행당동)",,87.4874,21-공-주파수편이용분석기 구매,국군재정관리단
미래 예비군 제도를 대비한 예비군 개념 정립 연구,육군본부,,87.5935,2016-01-06,,김진욱,,"경상남도 창원시 마산회원구 자유무역3길208, 3층 301호(양덕동,혁신지원센터)",,87.3643,연구활동 재료(시약) 113종 구매 ,중앙행정기관
국방상호운용성 발전을 위한 국방EA 수행체계 연구,제9965부대,62728850.0,67.9524,2018-05-25,한빛디엔에스(주),서동환,이희섭,"경기도 성남시 수정구 위례대로83(창곡동, 국방문화센터)",74638896.0,,공군 M&S 체계 발전방향 연구용역,중앙행정기관
전·평시 예비군 보류직종의 적정성 연구,국군재정관리단,46982608.0,,2017-12-09,주식회사 디오르마,채수장,박은하,광주광역시 서구 마륵로28-1 (마륵동),75612278.0,87.5067,동서지형의 차이를 고려한 부대 및 전력구조 연구용역,기관
군사시설 유형별 시설기준 제 개정 연구,국군재정관리단,,,,주식회사 한국건설경영기술원,허준행,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,50.5278,21 분석기 주파수편이용 1종 구매,중앙행정기관
2024년 바세나르체제 군용물자목록 개정소요 연구,국방부(운영지원과),43026475.0,68.5513,2016-01-06,에듀크레아,박순천,구종우,경상북도 구미시 산동읍 강동로730,,87.6061,(20F060-I)소음영향도작성을위한소음측정및분석용역,중앙행정기관
국방로봇 운용을 위한 법/제도 개정 및 인증제도 연구,국군재정관리단,,56.9495,2016-01-06,에듀크레아,김성도,황병윤,대전광역시 유성구 유성대로1646-0 (전민동),92368513.0,76.7935,국방과학기술료 고시 개선방안 연구,중앙행정기관
병 오일분석용 구매,공군본부,13935737.0,79.0787,2020-05-16,주식회사 공공정책성과평가연구원,최영복,이상규,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",,84.8071,화생방위험예측분석체계 체계개발,국군재정관리단
수도권 동원예비군 수송방법 개선방안 연구,제9691부대,33926457.0,87.7434,2020-04-20,,김동준,이준직,,104615646.0,87.4512,공지통신무전기 성능개량 사업분석,중앙행정기관
통신가설차 경미한 성능개량 사업분석,공군본부,105574105.0,87.7081,2020-04-02,(주)한신솔루션,이종명,이정화,충청남도 서산시 해미면 한서1로 46 한서대학교내산학협력단,115994038.0,84.676,한국형 방산수출금융지원기준 설정방안 연구,국군수도병원
LiDAR 기술의 4차 산업 적용방안 연구용역,해군본부,157054154.0,,2023-06-13,테크디,오세문,우지민,서울특별시 동대문구 고미술로100-0 (답십리동),,,급식유통센터 성과분석 및 (경남권)필요성 연구,제6619부대
해군조직 및 갈등특성에 부합한 갈등관리 방안 연구,해군군수사령부,,79.4867,,육군사관학교 산학협력단,권시형,나인성,"서울특별시 강남구 봉은사로114길 40, 홍선빌딩 2층(삼성동)",53762035.0,87.7202,김해기지 항공교통관제 운영 개선방안 연구용역,중앙행정기관
미래형 성과기반 군수지원 적용방안 연구,제9691부대,,86.5372,,에스앤에스이앤지 주식회사,,,서울특별시 서초구 방배로19길21-0 (방배동),,,한국형 차세대 전투임무기 구축방안 등 연구,합동참모본부
위성전군방공경보체계 경미한 성능개량 사업분석,합동참모본부,,87.5234,2017-09-30,주식회사 삼우에이엔씨,이광형,문영옥,"대전광역시 서구 대덕대로249번길30-0, 403호(둔산동, 베스트피엘씨빌딩)",,87.7593,고성능탄두 기술적용 전투수행개념 연구 용역,중앙행정기관
부대활동 유형별 위험성 평가체계 연구용역,국군재정관리단,37824738.0,89.8045,,윤서상사,천병년,유선미,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",114945583.0,,추진장약 안정제 분석시험용 재료 구매,중앙행정기관
국방상호운용성 발전을 위한 국방EA 수행체계 연구,육군 제3808부대,54281534.0,87.8295,2020-10-26,(사)한국전략문제연구소,곽새롬,오은주,대전광역시 유성구 대덕대로512번길20-0 (도룡동) 대전정보문화산업진흥원 304호,82633041.0,,사단 작전지휘시설 신축사업 선행연구 용역,중앙행정기관
(227003-H)스펙트럼측정/분석장비 노후교체,국방부(운영지원과),,61.2333,2020-04-04,와이에스컴퍼니,박준빈,최규식,"경기도 성남시 분당구 탄천상로164, A동 2층 247호(구미동, 시그마2오피스텔)",,87.4519,성주기지 주변지역 건강영향 역학조사 연구,중앙행정기관
공군기지 작전환경을 고려한 무인기 운영방안 연구,국군재정관리단,,,,(사)국방시설연구협회,신명화,고윤안,"경기도 고양시 덕양구 항공대학로76-0 (화전동, 한국항공대학교내)",,87.3648,효율적인 탄약 전력화 방안 연구,군
퍼징기반의 국방 무기체계 SW 안전성 향상방안 연구,방위사업청(운영지원과),12949833.0,93.5385,,육군사관학교 산학협력단,전건욱,김종훈,"경기도 성남시 중원구 순환로210-0 201,202,203,204,205호(상대원동, 이노트리아파트형공장)",73714358.0,87.4445,정비공정 촬영도구  분석SW 구매,중앙행정기관
장병 스트레스평정체계 개선 연구용역 계약,국군재정관리단,147670186.0,,2020-05-06,,김용주,,충청북도 청주시 청원구 율봉로159번길73-1 (율량동),66069988.0,,국방 인공지능(AI) 활용 실증기획 연구,기관
(236035-G) 23년 네트워크위협분석체계(NTAS) 구축,국군재정관리단,25534495.0,,,,김주희,장미선,"서울특별시 서초구 신반포로303, 101호 (잠원동, 에스엘빌딩)",615805838.0,87.3023,함정사업 적정 사업기간 연구,중앙행정기관
민간 아웃소싱 시범사업을 위한 제도화 방안 연구,국군의무사령부,,65.7156,,에스엔케이와이즈주식회사,이우희,현혜경,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",71068767.0,,무기체계 RAM 시험평가의 효율적 수행방안 연구,중앙행정기관
물류운영체계 개선 연구용역(21J040-B),공군본부,13825517.0,94.061,2020-04-26,정호정보통신,이형민,안성원,,80500997.0,,전투실험 설계 및 결과 분석 방법 연구용역,군
22년 기술연구용역 계약(1),공군군수사령부,410712210.0,,2021-01-30,청주대학교산학협력단,이기석,정택주,"경기도 용인시 수지구 죽전로 152, 단국대학교내(죽전동)",,87.5374,군사사 연구총서1차/2차세계대전관련연구용역(과제2),중앙행정기관
00학교 종합정보체계 고도화사업 개념연구,국군재정관리단,,88.1562,,(사)21세기군사연구소,김진원,백도현,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",,87.427,물증류기  분석용 순수제조기 구매 설치,국군재정관리단
정밀측정장비(스펙트럼분석기 등 4종) 구매,제9691부대,39581560.0,,2021-02-12,주식회사 쿤스트에프케이,김상인,채희연,"인천광역시 남동구 서창남순환로190-15 (서창동, 서창퍼스트뷰아파트) 718동 301호",161691185.0,,항-16-059 062 066 질량분석기 소모품 등 72종,제2군단
20-161 218 동물용 자동분석기 등 3품목,국방부(운영지원과),106926654.0,,,디와이아이앤씨주식회사,이승호,장지혜,"서울특별시 영등포구 국제금융로8길25, 6층 607호 (여의도동, 주택건설회관)",116297155.0,,2024년 방산물자 현황분석 연구용역,중앙행정기관
대대급이하 전투지휘체계(B2CS) 양산사업 비용분석,국군재정관리단,16392321.0,93.3036,2016-12-07,(주)아이디어정보기술,권현한,황병윤,"서울특별시 영등포구 선유로 70, 우리벤처타운2303호(문래동3가)",75514066.0,91.7749,21-해-CCTV 분석시스템 등 7종 구매설치,중앙행정기관
방위사업 분야 블록체인 적용방안 연구,육군본부,17483846.0,87.8753,,디엠글로벌,정관용,김영수,,,,24-3차 조달 연구장비(의약품 냉동고) 구매,중앙행정기관
분석기 구매,연평부대,20529313.0,,2021-02-07,(주)켐텍인스,이충근,이현미,경기도 시흥시 경기과기대로269(정왕동),156948022.0,52.2386,조종사 피로도와 안전비행의 역학관계 분석 연구용역,합동상호운용성기술센터
열상감시장비 초음파모터 등 3종 정비개발 연구용역,국군재정관리단,123393751.0,,2018-12-16,경안이엔지(주),,김선태,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",200825596.0,84.4349,[24-육-6] M&S 체계구축  활용방안 연구,국군재정관리단
폭발물처리 자격신설 연구,공군군수사령부,,87.9599,2020-03-26,,정주교,배용수,"충청남도 천안시 서북구 쌍용17길8, 3동 1202호(쌍용동, 쌍용모란아파트)",102025288.0,,2017 PACC & PAMS 연구용역,중앙행정기관
정보학교 사이버공간정보 연구용역,육군교육사령부,145350743.0,,2017-10-08,(주)미래스캔,정태량,안가영,"서울특별시 강남구 언주로527, 10층 (역삼동)",180094502.0,51.5668,독점조달 및 계약비리 등 조달제도 개선방안 연구,중앙행정기관
상층대기분석장비 유지보수,국방부(운영지원과),19922384.0,87.8244,,,김진욱,박계향,부산광역시 동구 중앙대로251번길 11(),,87.4086,적 사이버공격 의도분석 지표개발 및 평가방안 연구,중앙행정기관
KAOC 신축사업 지휘통신체계 구축방안 연구용역,공군군수사령부,115000455.0,87.7549,,사단법인 안보경영연구원,서수진,전병욱,"경상북도 포항시 남구 지곡로294-0 , 233동 7층 03호(지곡동, 효자그린아파트)",,,내부피폭선량분석셋(삼중수소 전처리장비셋) 구매,중앙행정기관
00부대 신축 시설사업 선행연구 용역,공군군수사령부,,82.4152,,,탁승주,안주섭,,1988679759.0,,인공지능 무기체계 시험평가 기준 절차 방법 연구,중앙행정기관
V-C 체계간 연동기술 연구,국군재정관리단,43062759.0,,,(주)에프오알엠도시건축공간연구소,김재영,유관우,"경기도 용인시 수지구 죽전로 152, 단국대학교내(죽전동)",189296565.0,,인공지능을 적용한 군사드론의 체계 연구,국군재정관리단
임베디드 및 군 무선통신 취약점 분석기술 연구,공군본부,48441663.0,97.15,,유한회사 갈등조정센터,,서경원,"서울특별시 강서구 양천로551-17, 301호 (가양동)",553455590.0,87.7534,해병대 산소분석기 4개 구매,군
북한의 기뢰전 전술 분석 및 대응책 연구,4284부대,47273136.0,88.2654,,사이모빌 주식회사,이현석,변윤진,부산광역시 강서구 대저중앙로341-0 (대저1동),178494830.0,87.5553,국방 모바일 환경 구축을 위한 기반 연구,중앙행정기관
작전지휘시설 신축 선행연구용역,국군제1068부대,175120186.0,87.7112,,,,,,107944388.0,87.3564,유류 소분배 계통 자동화관리 연구,합동참모본부
연합/합동 연습모의모델 획득 및 운영방안 연구,국군재정관리단,34343474.0,95.5599,2020-12-30,(주)에스티앤비,박래호,권택연,"서울특별시 성동구 광나루로130, 907호(성수동1가, 서울숲아이티캐슬)",70776682.0,87.6897,SUPPRESSED,국군재정관리단
대공표적예인기 탑재장비 성능개선 등 2건 비용분석,국군재정관리단,124835686.0,77.4993,,우영상사,김학철,박계향,서울특별시 노원구 화랑로574-0 (공릉동),83872445.0,,자동염기서열 분석기 구매설치,국군재정관리단
AI기술의 분류체계 및 적용방안에 관한 연구,국방부(운영지원과),,87.8118,2023-04-12,계명대학교 산학협력단,박 동순,심지민,"부산광역시 연제구 중앙대로1054번길6, 5층 (연산동)",,92.4244,국방시설분야 4차 산업기술 활용방안 연구용역,중앙행정기관
22-작전지휘시설 신축 분석평가 및 선행연구 용역,국군재정관리단,0.0,87.855,,한성대학교 산학협력단,김금자,김정은,경상남도 창원시 진해구 웅동로162-0,96769754.0,87.6886,위험평가를 위한 공격표면 및 평가방법 연구,중앙행정기관
병영환경 및 상담대상자 특성과 연계한 상담기법 연구,국군재정관리단,45439403.0,96.2306,2020-04-14,주식회사 조인트리,,노경범,,95283604.0,75.5841,22-13차 연구장비 구매 계약 - 원심분리기 중형,중앙행정기관
(217074-C) 의무장비(자동분석기 생화학 대형) 구매,공군군수사령부,107752529.0,87.7734,2016-01-06,세종대학교산학협력단,박정기,배영실,"인천광역시 계양구 벌말로566번길13-1, 1층(상야동)",169750632.0,87.4127,『국방표준서 제정』연구,군
(20G060-A)IP교환기및국방보안조사분석시스템금융리스,국방부조사본부,36217606.0,87.9554,2021-01-23,사단법인 한국소음진동공학회,이우경,김민지,경상북도 상주시 상산로215-31 2층 (낙양동),74014921.0,79.93,전력화장비 후속군수지원 사업 개선방안 연구,합동참모본부
21-해-성분분석기 구매,해군군수사령부,34440681.0,88.0139,,재단법인 한국산업관계연구원,안주섭,주현도,서울특별시 동작구 여의대방로36길92(대방동),178551407.0,87.5016,신호분석기 1대 구매,군
전투실험 발전 과제 연구용역(1),방위사업청(운영지원과),,72.5689,2021-01-26,(사)국방시설연구협회,김창환,임경태,광주광역시 서구 화정로280번길3(농성동),,,한국군 공정사단 필요성 및 운용개념 편성방안 연구,중앙행정기관
21년 전투발전 연구용역(1),국군재정관리단,,,2018-07-05,(주) 한국능률협회컨설팅,한영수,이현미,경상남도 창원시 의창구 팔용로 399(),69560591.0,,21-공-스펙트럼 분석기 3대 구매,중앙행정기관
00부대 정보체계 취약점 분석 도구 구매,국방부(운영지원과),30302778.0,97.2963,,대광산업,최인숙,차승회,"경기도 성남시 수정구 창업로54, LH기업성장센터 가동 609호",75895980.0,80.4469,인공지능 전차 비사격 훈련시스템 개발 연구용역,제2군단
`18년 헌병 디스크 증거분석체계 교체사업,4284부대,129807250.0,88.1598,,김근우시스템공학기술연구소,설영만,박문희,"경기도 성남시 수정구 복정로84번길 22-15,(B-001호) (복정동)",477158362.0,,예비전력 VISION 구현 방향 연구용역,국군제1068부대
21년 공군 항공무장효과분석모델 통합유지보수 용역,방위사업청(운영지원과),55373168.0,,2017-04-24,에스엔케이와이즈주식회사,김진욱,조성호,경상북도 경주시 동대로 123(석장동),200998874.0,87.5889,해병대 작전환경에 적합한 M&S 전력분석 연구 용역,국군재정관리단
사이버전문인력 육성을 위한 교육 및 개선방안 연구,해군사관학교,,88.2017,2021-12-18,한국과학기술원,두인환,백현정,대전광역시 유성구 테크노2로66-6 (관평동),614818816.0,,가스 크로마토그래피 질량분석기 구매(20196084-D),군
공군 3훈비 방호시설 방호성능평가 연구용역,공군군수사령부,,87.703,2022-03-16,버프프로덕션,,,,204707657.0,87.3174,00부대 지형분석장비(워크스테이션) 구매(20197163-B),중앙행정기관
미래 전장에서 승리하기 위한 육군전략 발전 연구,합동참모본부,57094398.0,96.562,2017-08-22,예원,최규식,조노희,"전라북도 군산시 임피면 호원대3길 64,",506670129.0,62.3224,차기전술차량 계열화 방안 연구,국군재정관리단
(236498-C) 23년 영상분석서버 및 PC 제조설치,국군재정관리단,146323431.0,97.0633,,재단법인 세종연구소,이훈민,백도현,,,88.205,’19년 디지털 포렌식 분석장비 교체(20197105-A),중앙행정기관
‘22년 항공관제 분석체계 유지보수,국군재정관리단,19154999.0,87.9945,2017-03-09,,김범준,남궁진,서울특별시 송파구 올림픽로505-0 (풍납동),,,11. 국제공동연구(AI기술을적용한...),국군재정관리단
22년 병리장비운영소모품(6) 요분석검사 27품목 구매,공군작사근무지원단,246869317.0,96.2432,2021-03-27,주식회사 엔브이티,나승식,안다희,인천광역시 부평구 부평대로301-0 (청천동) 남광센트렉스 303호,70537013.0,95.3467,보라매(KF-21) 양산 비용분석,국군재정관리단
19-웹 취약점 진단분석체계 교체사업(201499064-A),육군본부,,94.7918,2022-01-10,(주)타임게이트,권시형,,"경기도 고양시 덕양구 삼원로63-0 (원흥동, 고양아크비즈) 612호",66542215.0,88.1981,인사교육장교 경력관리 개선을 위한 연구용역,합동참모본부
11. 국제공동연구(AI기술을적용한...),국군재정관리단,256840952.0,88.3105,2020-05-23,상명대학교산학협력단,임종근,박준용,"서울특별시 성북구 숭인로2길61-0 (길음동, 길음동동부센트레빌아파트) 103동 11층02호",81706506.0,88.1476,기술연구 환경구축 사업 리스,중앙행정기관
장비 적정수명 결정요인 선정 및 결정방법연구,공군본부,22774308.0,82.1452,,주식회사 라이언앤코컨설팅,이민용,김우중,서울특별시 영등포구 여의대방로43나길20-0 (신길동),92063408.0,93.5252,16년 작전지속지원분석모델 유지보수 용역,국군재정관리단
지형분석용 차량(개조) 제조,국방부(운영지원과),,91.0071,,,엄기숙,,서울특별시 구로구 가마산로279-0 (구로동) 907호,212535844.0,,22-6차 연구장비 구매 계약 - 시약 및 약품냉장고,국군재정관리단
계약 전 손실 보전제도(가칭) 도입 관련 연구,제1363부대,1100016042.0,89.034,,특수법인 한국전파진흥협회,민명복,오선아,대전광역시 유성구 온천로59-0 (봉명동) 905호,,,22-이맹기 제독 평전 연구 용역,중앙행정기관
23-1차 연구의무물자(BL3 중앙실험대 등 5종) 구매,제7군단,14176921.0,,2017-11-07,재단법인 한국산업관계연구원,박영욱,우정민,서울특별시 강서구 양천로401-0 (가양동) 강서한강자이 A-704,171561119.0,,군인연금수급자 사망률 개선 연구,군
(20F088-A)소음영향도 작성을위한 소음측정및분석용역,제9691부대,11823146.0,,2016-01-06,,홍수정,고윤안,"경기도 고양시 일산동구 중산로 247306,307호 (중산동, 중산프라자)",,,(20F157-I)12.7mm 파쇄탄 정부투자 연구개발 사업,국군재정관리단
상층대기분석장비 유지보수,합동참모본부,26403464.0,77.1704,2022-09-03,주식회사 한국건설경영기술원,박종호,이도제,"경기도 성남시 수정구 복정로84번길 22-15,(B-001호) (복정동)",,93.286,미래 무기체계 소요 연구용역,국군재정관리단
융합형 신개념기술시범(ACTD) 제도 정립방안 연구,국군수도병원,341536883.0,88.2895,2021-01-02,사단법인 한국드론혁신협회(KDIA),경상현,김인해,"경기도 안산시 단원구 광덕3로145-5, 3층 301-66호 (고잔동)",,87.4674,국가 우주개발 정책과 공군의 역할 연구,중앙행정기관
