입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
지형분석도 제작 재료 구매,육군본부,,,,,,,,,,지형분석도 제작 재료 구매,군
17년 전시자원소요분석모델 장비 교체사업,국군재정관리단,345175890.0,83.663,2017-08-07,주식회사 동화이엔지,조혜진,김선형,세종특별자치시  전의면 윗다락골길2-3,345175890.0,83.663,17년 전시자원소요분석모델 장비 교체사업,국군재정관리단
17년 지형분석장비 교체사업,국군재정관리단,995770387.0,85.258,2017-08-07,주식회사 네오티스,이운학,이지윤,"경기도 하남시 미사대로520-0 (덕풍동) 7층 씨에이동 705호,706호",995770387.0,85.258,17년 지형분석장비 교체사업,국군재정관리단
통제분석 프로그램 설치 외 6종 구매 설치납품,제3697부대,,,,,,,,,,SUPPRESSED,제3697부대
모바일기기 증거분석체계 구매(교체) 리스,국군재정관리단,,,,,,,,,,모바일기기 증거분석체계 구매(교체) 리스,국군재정관리단
모바일기기 증거분석체계 구매(교체) 리스,국군재정관리단,,,,,,,,,,모바일기기 증거분석체계 구매(교체) 리스,국군재정관리단
2017년 의무장비 요분석기 구매,국군의무사령부,37209200.0,88.084,2017-10-19,하나메디,장명훈,장명훈,"경기도 시흥시 목감남서로9-19 (조남동),601호 메이저타워",37209200.0,88.084,2017년 의무장비 요분석기 구매,기관
유류시험장비(황분분석시험기 등 4종) 구매,국군재정관리단,228780000.0,84.126,2017-08-24,(주)정산,김석환,박용환,울산광역시 남구 갈밭로11-0 (삼산동),228780000.0,84.126,유류시험장비(황분분석시험기 등 4종) 구매,국군재정관리단
재투자 의무장비 구매(1차) - 요분석기,국군대전병원,32000000.0,73.65,2017-09-06,(주)씨엠코리아,최명식,최명식,대전광역시 동구 대전로889-4 (삼성동),32000000.0,73.65,재투자 의무장비 구매(1차) - 요분석기,국군대전병원
주파수편이용 분석기 2EA 구매,제20전투비행단,37101900.0,77.65,2017-11-02,대길상사,김지영,김지영,"서울특별시 동대문구 고미술로 100, 송화빌딩 303호(답십리동)",37101900.0,77.65,주파수편이용 분석기 2EA 구매,제20전투비행단
주요 군사선진국의 공군조직 발전방향 분석,공군본부,17100000.0,76.592,2017-09-07,(사)21세기군사연구소,김진욱,박계향,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",17100000.0,76.592,주요 군사선진국의 공군조직 발전방향 분석,군
신호분석기 1EA,해군군수사령부,42555920.0,88.024,2017-10-12,천두기업,이강용,이승재,서울특별시 동대문구 고미술로100-0 (답십리동),42555920.0,88.024,신호분석기 1EA,군
17-방공관제사-94 보급수송과 스펙트럼 분석기/3품목,공군방공관제사령부,34877240.0,88.175,2017-10-20,주식회사 쿤스트에프케이,조경호,황성환,경기도 광주시 오포읍 포은대로339(추자동),34877240.0,88.175,17-방공관제사-94 보급수송과 스펙트럼 분석기/3품목,군
17-방공관제사-102 보급수송과 신호분석기,공군방공관제사령부,39616984.0,88.405,2017-10-31,대길상사,김지영,김지영,"서울특별시 동대문구 고미술로 100, 송화빌딩 303호(답십리동)",39616984.0,88.405,17-방공관제사-102 보급수송과 신호분석기,군
유류시험장비(가스성분 분석기 등 2종) 구매,국군재정관리단,191500000.0,99.325,2017-08-02,(주)동건,윤영현,윤영현,강원특별자치도 동해시 전천로245-2 (북평동),191500000.0,99.325,유류시험장비(가스성분 분석기 등 2종) 구매,국군재정관리단
악성코드 동적분석 SW 라이선스 연장 구매,국군재정관리단,,,,,,,,,,악성코드 동적분석 SW 라이선스 연장 구매,국군재정관리단
악성코드 동적분석 SW 라이선스 연장 구매,국군재정관리단,78999900.0,99.278,2017-11-16,씨지에스아이티(주),최규식,유관주,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",78999900.0,99.278,악성코드 동적분석 SW 라이선스 연장 구매,국군재정관리단
20년대 이후 북한 및 잠재적 위협의 변화 전망분석,공군본부,,,,,,,,,,20년대 이후 북한 및 잠재적 위협의 변화 전망분석,군
20년대 이후 북한 및 잠재적 위협의 변화 전망분석,공군본부,,,,,,,,,,20년대 이후 북한 및 잠재적 위협의 변화 전망분석,군
정보분석낭 구성품 구매,육군본부,10368900.0,88.047,2017-07-27,우성무역,최명진,최명진,경기도 포천시 군내면 유교로163,10368900.0,88.047,정보분석낭 구성품 구매,군
자동염기서열 분석기 소모품 구매 설치,국군재정관리단,69960000.0,91.425,2017-11-02,주식회사 맥스바이오텍,안인수,박지은,대전광역시 중구 계룡로781 (용두동) 1층,69960000.0,91.425,자동염기서열 분석기 소모품 구매 설치,국군재정관리단
디지털 증거분석 수사체계 교체사업(20198118-E),국군재정관리단,97889260.0,88.014,2019-05-31,주식회사 유진에스앤씨,유완종,유완종,"경기도 안양시 동안구 벌말로126 (관양동)오비즈타워1903호,1904호",97889260.0,88.014,디지털 증거분석 수사체계 교체사업(20198118-E),국군재정관리단
법무 계좌통신 분석시스템 구매,육군본부,38100000.0,88.022,2019-07-12,구루멘토링 주식회사,최동양,최동양,"서울특별시 구로구 디지털로243, 705호(구로동, 지하이시티)",38100000.0,88.022,법무 계좌통신 분석시스템 구매,군
19년 지형분석장비 교체구매(20196112-G),국군재정관리단,290590000.0,83.107,2019-05-31,주식회사 팬웨스트에스앤티,김건호,김남용,경기도 고양시 일산동구 고봉로658번길61-17 (성석동),290590000.0,83.107,19년 지형분석장비 교체구매(20196112-G),국군재정관리단
한국형 비용분석 전산모델 고도화 ISP 수립,방위사업청(운영지원과),41000000.0,82.0,2019-08-07,피앤티컨설팅 주식회사,박상길,김원섭,서울특별시 금천구 가산디지털2로123-0 (가산동) 월드메르디앙벤처센터 2차 317호,41000000.0,82.0,한국형 비용분석 전산모델 고도화 ISP 수립,중앙행정기관
휴대용 화학물질분석기 등 2종 구매(20197097-D),국군재정관리단,58759000.0,88.496,2019-07-03,주식회사 메디시온,김경호,김경호,경기도 고양시 덕양구 삼막1길3(오금동),58759000.0,88.496,휴대용 화학물질분석기 등 2종 구매(20197097-D),국군재정관리단
19-웹 취약점 진단분석체계 교체사업(201499064-A),국군재정관리단,47500000.0,65.488,2019-06-28,(주)나일소프트,송영호,최재현,"서울특별시 구로구 디지털로32길30-0 (구로동, 코오롱 디지털타워 빌란트) 1차 1004호",47500000.0,65.488,19-웹 취약점 진단분석체계 교체사업(201499064-A),국군재정관리단
표적획득 및 사격지휘체계 발전에 따른 포병효과 분석,합동참모본부,,,,,,,,,,표적획득 및 사격지휘체계 발전에 따른 포병효과 분석,합동참모본부
표적획득 및 사격지휘체계 발전에 따른 포병효과 분석,합동참모본부,40810000.0,90.353,2019-07-01,한성대학교 산학협력단,노광현,장소영,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),40810000.0,90.353,표적획득 및 사격지휘체계 발전에 따른 포병효과 분석,합동참모본부
19-추진기 CIS 분석/평가방안 정립 연구,해군본부,,,,,,,,,,19-추진기 CIS 분석/평가방안 정립 연구,군
제주 작전기지 저주파분석 훈련장비 유지보수 용역,해군군수사령부,27725989.0,87.894,2019-06-26,주식회사 아레스,김진원,유선미,대전광역시 유성구 노은로170-0 (지족동) 스타시티빌딩 6층,27725989.0,87.894,제주 작전기지 저주파분석 훈련장비 유지보수 용역,군
유류시험장비(연료성분분석기 등3종)구매(20196115-E),국군재정관리단,170759530.0,88.93,2019-05-30,(주)다남정보통신,김석용,주서현,"경기도 고양시 일산동구 중앙로1305-30, 728호 (장항동, 일산마이다스오피스텔)",170759530.0,88.93,유류시험장비(연료성분분석기 등3종)구매(20196115-E),국군재정관리단
항19-066 자동면역분석기 시약 등 51종 구매,공군사관학교,32211050.0,88.002,2019-06-18,MK메디칼,조노희,조노희,"충청북도 청주시 서원구 수곡로99번길32-2, 101호(수곡동)",32211050.0,88.002,항19-066 자동면역분석기 시약 등 51종 구매,군
가스 크로마토그래피 질량분석기 구매(20196084-D),국군재정관리단,170260310.0,89.076,2019-06-04,동성켐텍,이성인,김동희,부산광역시 강서구 대저중앙로341-0 (대저1동),170260310.0,89.076,가스 크로마토그래피 질량분석기 구매(20196084-D),국군재정관리단
자동 00분석 지원체계 구축(20197115-H),국군재정관리단,195299510.0,83.015,2019-06-19,씨지에스아이티(주),최규식,최규식,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",195299510.0,83.015,자동 00분석 지원체계 구축(20197115-H),국군재정관리단
19년 gps 교란신호 분석 및 전파체계 유지보수 용역,공군작사근무지원단,43195000.0,87.804,2019-06-10,주식회사 넷커스터마이즈,안명수,이화주,대전광역시 유성구 유성대로1184번길 29(신성동),43195000.0,87.804,19년 gps 교란신호 분석 및 전파체계 유지보수 용역,군
스펙트럼용 분석기 구매(20199125-F),국군재정관리단,126890765.0,88.052,2019-06-19,에이치필,홍명성,홍명성,"서울특별시 중랑구 동일로754, 6동 201호(중화동, 우성타운)",126890765.0,88.052,스펙트럼용 분석기 구매(20199125-F),국군재정관리단
대잠훈련분석체계(AEAS) 유지보수 용역,해군군수사령부,18816000.0,87.929,2019-04-23,주식회사 셀젠텍,김회율,정택주,충청북도 청주시 흥덕구 오송읍 오송생명2로110-6 셀젠텍,18816000.0,87.929,대잠훈련분석체계(AEAS) 유지보수 용역,군
19년 병리장비소모품(13) 혈액가스분석기 구매,국군수도병원,31425500.0,88.045,2019-03-18,초코인터내셔널 주식회사,고찬갑,고찬갑,경기도 남양주시 별내면 용암비루개길140-0,31425500.0,88.045,19년 병리장비소모품(13) 혈액가스분석기 구매,국군수도병원
상층대기분석장비 유지보수,공군군수사령부,172480000.0,87.108,2019-03-28,주식회사글로벌엔씨,임채익,김호근,"서울특별시 성동구 성수이로147, 905호 (성수동2가, 아이에스비즈타워)",172480000.0,87.108,상층대기분석장비 유지보수,군
2019년 의무장비(자동분석기 생화학용 대형) 구매,국군의무사령부,57594000.0,87.995,2019-04-24,펭귄 컴퍼니,이권민,이권민,"서울특별시 강북구 인수봉로55가길16-9 (수유동, 가람아트빌5차) 301호",57594000.0,87.995,2019년 의무장비(자동분석기 생화학용 대형) 구매,기관
전술정보통신체계(TICN) Block-II 양산사업 비용분석,방위사업청(운영지원과),36800000.0,92.0,2019-03-18,재단법인 한국군사문제연구원,김형철,이수행,"경기도 성남시 수정구 위례대로83(창곡동, 국방문화센터)",36800000.0,92.0,전술정보통신체계(TICN) Block-II 양산사업 비용분석,중앙행정기관
19년 작전계획분석모델 장비교체사업(20198065-E),국군재정관리단,51730560.0,88.066,2019-04-05,주식회사 에스아이정보기술,허성일,허성일,"인천광역시 서구 보듬로158, 공존11층 1131호(오류동, 블루텍)",51730560.0,88.066,19년 작전계획분석모델 장비교체사업(20198065-E),국군재정관리단
19-회로분석기 구매(20199065-H),국군재정관리단,243254000.0,84.338,2019-04-04,주식회사 서경방송,윤철지,김종훈,경상남도 진주시 진양호로532-0 (동성동),243254000.0,84.338,19-회로분석기 구매(20199065-H),국군재정관리단
2019년도 방위산업기술 보호수준 분석 및 진단연구,방위사업청(운영지원과),144000000.0,100.0,2019-03-21,(사)한국산업기술보호협회,정양호,박혜인,서울특별시 서초구 서운로1길34-0 (서초동),144000000.0,100.0,2019년도 방위산업기술 보호수준 분석 및 진단연구,중앙행정기관
19년 발칸 추적훈련 분석기(제조),방위사업청,,,,,,,,,,19년 발칸 추적훈련 분석기(제조),중앙행정기관
19년 발칸 추적훈련 분석기(제조),방위사업청,,,,,,,,,,19년 발칸 추적훈련 분석기(제조),중앙행정기관
19년 발칸 추적훈련 분석기(제조),방위사업청,,,,,,,,,,19년 발칸 추적훈련 분석기(제조),중앙행정기관
국방대학교 안보현안분석 등 2종 인쇄 용역,국방대학교,12584680.0,87.907,2019-02-12,청맥기획,홍태오,홍태오,"대전광역시 서구 둔산대로117번길44-0 (만년동, 엑스포오피스텔619호)",12584680.0,87.907,국방대학교 안보현안분석 등 2종 인쇄 용역,중앙행정기관
생화학 자동 분석기 등 116종 구매(20197022-E),국군재정관리단,106412000.0,87.998,2019-02-27,(주)모던애드,이재현,우광석,"서울특별시 영등포구 도림로462, 206호 (문래동3가, 국화상가)",106412000.0,87.998,생화학 자동 분석기 등 116종 구매(20197022-E),국군재정관리단
생화학자동분석기 등 83종 구매(20197024-E),국군재정관리단,209059505.0,83.059,2019-02-27,성도교역,최계영,조윤규,"서울특별시 서대문구 수색로138-0, 2층(북가좌동)",209059505.0,83.059,생화학자동분석기 등 83종 구매(20197024-E),국군재정관리단
6.25 전쟁 기간/분야별 전쟁분석자료 번역 용역,해군본부,39095280.0,88.133,2019-04-02,(주)엔코라인,김기돈,이영미,"서울특별시 영등포구 국회대로70길18,7층 (여의도동, 한양빌딩)",39095280.0,88.133,6.25 전쟁 기간/분야별 전쟁분석자료 번역 용역,군
정비공정 분석도구 구매,제2879부대,34086148.0,88.319,2019-03-29,주식회사 발렌베리,송광선,양현정,"대전광역시 서구 도산로485-0, 4층 (탄방동)",34086148.0,88.319,정비공정 분석도구 구매,제2879부대
수중자율기뢰 탐색체(AUV) 사업분석,방위사업청(운영지원과),40200000.0,89.333,2019-03-27,세종대학교산학협력단,유상호,정새롬,서울특별시 광진구 군자동98 집현관 216,40200000.0,89.333,수중자율기뢰 탐색체(AUV) 사업분석,중앙행정기관
19년 육군M&S센터 전문분석관 운용 용역(2019F014-I),국군재정관리단,254400000.0,99.194,2019-02-21,(주)심네트,차진섭,이수빈,대전광역시 유성구 죽동로157-0 (죽동),254400000.0,99.194,19년 육군M&S센터 전문분석관 운용 용역(2019F014-I),국군재정관리단
해병대 작전환경에 적합한 M&S 전력분석 연구 용역,제9691부대,14500000.0,74.545,2019-02-22,사단법인 안보경영연구원,전건욱,황병윤,"서울특별시 강남구 언주로527, 10층 (역삼동)",14500000.0,74.545,해병대 작전환경에 적합한 M&S 전력분석 연구 용역,제9691부대
의무장비(자동분석기 생화학용중형) 구매(20197014-D),국군재정관리단,58585000.0,87.995,2019-04-04,(주)하이엠디,이효진,이효진,"서울특별시 영등포구 도림로462, 지층6호 (문래동3가, 국화상가)",58585000.0,87.995,의무장비(자동분석기 생화학용중형) 구매(20197014-D),국군재정관리단
전파환경측정 분석장비 유지보수,공군군수사령부,557824300.0,87.419,2019-04-12,라온시스템즈(주),김태호,최승룡,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",557824300.0,87.419,전파환경측정 분석장비 유지보수,군
19-AW159 PBL 비용대효과분석 및 성과지표 개발 연구,해군본부,37900000.0,96.164,2019-03-26,사단법인 안보경영연구원,전건욱,황병윤,"서울특별시 강남구 언주로527, 10층 (역삼동)",37900000.0,96.164,19-AW159 PBL 비용대효과분석 및 성과지표 개발 연구,군
전술정보통신체계Block-1-① 창정비요소개발 비용분석,방위사업청(운영지원과),,,,,,,,,,전술정보통신체계Block-1-① 창정비요소개발 비용분석,중앙행정기관
전술정보통신체계Block-1-① 창정비요소개발 비용분석,방위사업청(운영지원과),34000000.0,85.0,2019-04-24,사단법인 안보경영연구원,전건욱,황병윤,"서울특별시 강남구 언주로527, 10층 (역삼동)",34000000.0,85.0,전술정보통신체계Block-1-① 창정비요소개발 비용분석,중앙행정기관
요분석기 사단용 2EA 구매,해군군수사령부,7856460.0,88.165,2019-03-29,주식회사 가람메드,박정주,박정주,경기도 군포시 고산로151번길28-0 (당정동) 403호,7856460.0,88.165,요분석기 사단용 2EA 구매,군
항-19-032 자동면역분석기 시약(HBsAg RGT)등 112종,공군사관학교,40936846.0,90.388,2019-03-22,주식회사우성메디칼,김진준,김현철,충청북도 청주시서원구 성화동599번지 3층,40936846.0,90.388,항-19-032 자동면역분석기 시약(HBsAg RGT)등 112종,군
자주도하장비 조종시뮬레이터 비용분석,방위사업청(운영지원과),35200000.0,88.0,2019-05-02,주식회사 비용관리연구원,나인성,나인성,경기도 의왕시 오봉산단3로25 (삼동) 의왕테크노파크 더리브비즈원 1동1528호,35200000.0,88.0,자주도하장비 조종시뮬레이터 비용분석,중앙행정기관
생화학자동 분석기 구매(20199034-D),국군재정관리단,69312100.0,87.999,2019-02-28,주식회사 에코비투,하영임,송하봉,"경기도 고양시 덕양구 삼원로73, 721호(원흥동, 원흥한일윈스타)",69312100.0,87.999,생화학자동 분석기 구매(20199034-D),국군재정관리단
요분석기 사단용 등 2종 구매,공군군수사령부,38548300.0,88.247,2019-03-27,주마메디칼,김정희,김정희,경기도 남양주시 진접읍 금강로1553-21 (신우아파트) 상가 112호,38548300.0,88.247,요분석기 사단용 등 2종 구매,군
항-18-066 자동면역분석기 시양등 47종,공군사관학교,28239000.0,88.002,2018-11-27,그린종합사무기,임근우,임근우,충청북도 청주시 서원구 남이면 남석로326,28239000.0,88.002,항-18-066 자동면역분석기 시양등 47종,군
00기지 저주파분석 훈련장비 유지보수 용역,해군군수사령부,17213000.0,87.953,2018-11-12,주식회사 셀젠텍,김회율,오성열,충청북도 청주시 흥덕구 오송읍 오송생명2로110-6 셀젠텍,17213000.0,87.953,00기지 저주파분석 훈련장비 유지보수 용역,군
19년 지상군 전시자원 소요 분석모델 유지보수 용역,국군재정관리단,,,,,,,,,,19년 지상군 전시자원 소요 분석모델 유지보수 용역,국군재정관리단
국방기술기획평가원 설립의 경제적 타당성 분석,방위사업청(운영지원과),,,,,,,,,,국방기술기획평가원 설립의 경제적 타당성 분석,중앙행정기관
합동작전분석모델-II 체계개발,방위사업청,8398672000.0,,2018-11-05,(주)심네트,차진섭,,대전광역시 유성구 죽동로157-0 (죽동),8398672000.0,,합동작전분석모델-II 체계개발,중앙행정기관
악성코드 정보제공 및 분석 서비스 구매,육군본부,30000000.0,92.628,2018-11-21,주식회사 화이트스캔,안은희,안은희,"서울특별시 용산구 한강대로30길25 (한강로2가, 아스테리움 용산) 11층 2호",30000000.0,92.628,악성코드 정보제공 및 분석 서비스 구매,군
19년 분석용모델(3종) 유지보수(2018F125-G),국군재정관리단,289752920.0,88.369,2019-01-17,씨지에스아이티(주),최규식,최규식,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",289752920.0,88.369,19년 분석용모델(3종) 유지보수(2018F125-G),국군재정관리단
19년 작전지속지원분석모델 유지보수(2018F124-G),국군재정관리단,343277700.0,88.835,2019-01-17,씨지에스아이티(주),최규식,최규식,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",343277700.0,88.835,19년 작전지속지원분석모델 유지보수(2018F124-G),국군재정관리단
18-오일 오염도 분석기 구매,국군재정관리단,48500000.0,89.021,2018-11-30,주식회사화인시스텍,임숙희,박연희,"경기도 성남시 중원구 사기막골로52, 407 (상대원동, 선텍시티  아파트형공장)",48500000.0,89.021,18-오일 오염도 분석기 구매,국군재정관리단
정보분석낭 구성품 구매,육군본부,27184510.0,87.995,2018-11-21,금성,김성찬,김성찬,경기도 김포시 대곶면 송마로52번길61-66,27184510.0,87.995,정보분석낭 구성품 구매,군
통신 정비장비(스펙트럼 분석기) 구매,제2879부대,39044792.0,93.218,2018-11-28,주식회사 발렌베리,송광선,양현정,"대전광역시 서구 도산로485-0, 4층 (탄방동)",39044792.0,93.218,통신 정비장비(스펙트럼 분석기) 구매,제2879부대
19년 항공관제 분석체계 유지보수 용역,공군본부,28487000.0,89.737,2018-12-24,주식회사 시스텍,고윤안,고윤안,"경기도 안성시 대덕면 서동대로4726, 중앙대학교 생활과학관 609관 2층",28487000.0,89.737,19년 항공관제 분석체계 유지보수 용역,군
19~20년 육군M&S센터 전문분석관 운용 용역,국군재정관리단,,,,,,,,,,19~20년 육군M&S센터 전문분석관 운용 용역,국군재정관리단
19~20년 육군M&S센터 전문분석관 운용 용역,국군재정관리단,,,,,,,,,,19~20년 육군M&S센터 전문분석관 운용 용역,국군재정관리단
포렌식 분석장비 긴급보강 사업,국방부조사본부,335550000.0,95.383,2018-12-10,(주)제트코,김한희,김지혜,"서울특별시 송파구 송파대로201-0 (문정동) 송파테라타워2 A동 1213,1214,1215,1216,1217,1218호",335550000.0,95.383,포렌식 분석장비 긴급보강 사업,중앙행정기관
자동염기서열 분석기 레이져 등 3종 구매설치,국군재정관리단,78969000.0,89.399,2018-09-20,주식회사 맥스바이오텍,안인수,박지은,대전광역시 중구 계룡로781 (용두동) 1층,78969000.0,89.399,자동염기서열 분석기 레이져 등 3종 구매설치,국군재정관리단
의무장비 구매(자동분석기 생화학용),국군재정관리단,85441000.0,87.999,2018-09-20,희송컴퍼니,민희숙,민희숙,"서울특별시 성북구 월계로36길27-0 (장위동, 꿈의숲대명루첸아파트) 105-1302",85441000.0,87.999,의무장비 구매(자동분석기 생화학용),국군재정관리단
국방 빅데이터 분석 사업 용역,합동참모본부,348000000.0,87.0,2018-11-02,티쓰리큐 주식회사,박병훈,장유라,"서울특별시 구로구 디지털로30길28 마리오타워 601~605, 618호",348000000.0,87.0,국방 빅데이터 분석 사업 용역,합동참모본부
해군분석모델 서버 교체사업,국군재정관리단,67295660.0,88.01,2018-10-23,태성네트웍스 주식회사,서유림,서유림,"충청북도 진천군 진천읍 포석길56, 2층",67295660.0,88.01,해군분석모델 서버 교체사업,국군재정관리단
18-회로망용 분석기 등 8종 구매,국군재정관리단,298571987.0,83.258,2018-08-16,선테크 주식회사,박종선,박정수,"경기도 고양시 일산동구 중앙로 1233, 현대타운빌 1305호(장항동)",298571987.0,83.258,18-회로망용 분석기 등 8종 구매,국군재정관리단
자동염기서열 분석기 구매설치,국군재정관리단,268950000.0,92.196,2018-10-18,주식회사 엘씨케이테크놀로지스,홍광표,조정순,서울특별시 강서구 양천로401 (가양동) 강서한강자이타워 B동1503~1506호,268950000.0,92.196,자동염기서열 분석기 구매설치,국군재정관리단
무선망 전파분석장비 노후 교체,제7016부대,63508260.0,93.574,2018-11-01,디와이아이앤씨주식회사,주인웅,주인웅,"서울특별시 구로구 디지털로34길55, 1008호 (구로동, 코오롱싸이언스밸리2차)",63508260.0,93.574,SUPPRESSED,제7016부대
지형분석용 차량(개조) 제조,국군재정관리단,,,,,,,,,,지형분석용 차량(개조) 제조,국군재정관리단
지형분석용 차량(개조) 제조,국군재정관리단,113911600.0,88.127,2018-10-02,주식회사 와풀,송봉주,노재란,경기도 김포시 월곶면 김포대로2708-37,113911600.0,88.127,지형분석용 차량(개조) 제조,국군재정관리단
2018년 제4회 국방 분석평가관계관 워크숍 위탁운영,국방부(운영지원과),19800000.0,99.0,2018-10-08,(사)한국능률협회,최권석,이병훈,"서울특별시 영등포구 의사당대로22, 8층 9층 10층(여의도동, 이룸센터)",19800000.0,99.0,2018년 제4회 국방 분석평가관계관 워크숍 위탁운영,중앙행정기관
야전운용시험 성과분석 및 발전방안 연구,국방부(운영지원과),36000000.0,84.705,2018-11-08,사단법인 안보경영연구원,전건욱,황병윤,"서울특별시 강남구 언주로527, 10층 (역삼동)",36000000.0,84.705,야전운용시험 성과분석 및 발전방안 연구,중앙행정기관
`18년 지형분석장비 교체사업,국군재정관리단,305775845.0,83.128,2018-08-01,(주)알파아이엔씨,이상민,임소망,대전광역시 대덕구 오정로78번길114 2층 (오정동),305775845.0,83.128,`18년 지형분석장비 교체사업,국군재정관리단
정밀측정장비(스펙트럼분석기) 구매,국군재정관리단,89284423.0,88.208,2018-08-08,(주)케이엔에스,배정숙,김진수,"부산광역시 수영구 구락로23, 2층 (수영동)",89284423.0,88.208,정밀측정장비(스펙트럼분석기) 구매,국군재정관리단
항-18-043 자동면역분석기 시약 등,공군사관학교,23559800.0,88.21,2018-08-17,에이치앤주식회사,한대일,한대일,충청북도 청주시 서원구 남이면 양촌2길10-1,23559800.0,88.21,항-18-043 자동면역분석기 시약 등,군
부품정비대대 - 분석기  스펙트럼용 구매,공군제15특수임무비행단,63492000.0,83.574,2018-09-05,주식회사 티엠시스,김선철,김선철,경기도 성남시 수정구 성남대로1210번길16-2 비01호(수진동),63492000.0,83.574,부품정비대대 - 분석기  스펙트럼용 구매,군
병리장비소모품(생화학자동분석기 등 69종) 구매,국군재정관리단,336386705.0,83.028,2018-07-26,주식회사 동영상사,이주열,이주열,"인천광역시 서구 백범로630번길22, 308-1호, 216호 (가좌동)",336386705.0,83.028,병리장비소모품(생화학자동분석기 등 69종) 구매,국군재정관리단
상층대기분석장비(전자모듈 등18종) 구매,공군본부,180962000.0,96.437,2018-08-02,주식회사 와사비,장순호,김연,"서울특별시 송파구 법원로128, B동 1102호(문정동, 문정SK V1 GL메트로시티)",180962000.0,96.437,상층대기분석장비(전자모듈 등18종) 구매,군
`18년 헌병 디스크 증거분석체계 교체사업,국군재정관리단,114718000.0,87.996,2018-10-30,(주)싸이버텍,이정원,이정원,"서울특별시 용산구 한강대로211, 102동 1605호(한강로1가, 대우월드마크용산)",114718000.0,87.996,`18년 헌병 디스크 증거분석체계 교체사업,국군재정관리단
지형분석용 드론 제조,국군재정관리단,85323711.0,89.246,2018-08-17,주식회사케바드론,이희우,윤영선,대전광역시 유성구 테크노9로35-0 (탑립동) 지능로봇산업화센터 406호,85323711.0,89.246,지형분석용 드론 제조,국군재정관리단
대잠훈련분석체계(AEAS) 유지보수 용역,해군군수사령부,35573000.0,88.193,2020-05-07,주식회사 셀젠텍,김회율,정택주,충청북도 청주시 흥덕구 오송읍 오송생명2로110-6 셀젠텍,35573000.0,88.193,대잠훈련분석체계(AEAS) 유지보수 용역,군
(20F089-I)소음영향도작성을위한소음측정및분석용역,국군재정관리단,872100000.0,94.81,2020-06-03,주식회사 엔브이티,정태량,전형준,"서울특별시 중구 동호로7길41, 2층(신당동)",872100000.0,94.81,(20F089-I)소음영향도작성을위한소음측정및분석용역,국군재정관리단
20-지형분석체계 교체(리스물건)(208080-A),국군재정관리단,658303320.0,83.052,2020-04-17,(주) 한얼누리,권택조,권택조,충청북도 단양군 단양읍 상진14길 1(),658303320.0,83.052,20-지형분석체계 교체(리스물건)(208080-A),국군재정관리단
2020년 군 조직의 양성평등 지표 조사 및 분석 연구,국방부(운영지원과),,,,,,,,,,2020년 군 조직의 양성평등 지표 조사 및 분석 연구,중앙행정기관
2020년 군 조직의 양성평등 지표 조사 및 분석 연구,국방부(운영지원과),30000000.0,100.0,2020-06-02,한국여성정책연구원,문유경,이진선,"서울특별시 은평구 진흥로 225,(불광동)",30000000.0,100.0,2020년 군 조직의 양성평등 지표 조사 및 분석 연구,중앙행정기관
20-161 218 동물용 자동분석기 등 3품목,공군교육사령부,,,,,,,,,,20-161 218 동물용 자동분석기 등 3품목,군
(20F058-A)소음영양도작성을위한소음측정및분석용역,국군재정관리단,446346537.0,93.106,2020-05-25,주식회사 삼우에이엔씨,조만희,이경신,"서울특별시 동작구 남부순환로2021, 2층 (사당동)",446346537.0,93.106,(20F058-A)소음영양도작성을위한소음측정및분석용역,국군재정관리단
디지털증거분석 수사체계 구축(208050-A),국군재정관리단,88967424.0,88.128,2020-05-29,유한회사 무궁화통신건설,박수진,박수진,전라남도 목포시 고하대로719번길 14(연산동),88967424.0,88.128,디지털증거분석 수사체계 구축(208050-A),국군재정관리단
20-풍력발전시설의 R/D 및 통신전자장비 영향성 분석,해군본부,35730000.0,90.663,2020-04-17,부경대학교 산학협력단,오정환,김유미,"부산광역시 남구 용소로45(대연동, 부경대학교내)",35730000.0,90.663,20-풍력발전시설의 R/D 및 통신전자장비 영향성 분석,군
20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,해군본부,,,,,,,,,,20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,군
