입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
22-6차 연구장비 구매 계약 - 시약 및 약품냉장고,제9227부대,83666885.0,88.4602,,,,한선여,,83659573.0,88.4625,예비전력 VISION 구현 방향 연구용역,제7군단
(20F060-I)소음영향도작성을위한소음측정및분석용역,공군본부,81293001.0,,,사단법인 미래안보산업전략연구원,강우철,최재우,서울특별시 관악구 관악로1 (신림동),81277975.0,72.6804,포렌식 분석장비 긴급보강 사업,중앙행정기관
국방 시뮬레이터 운용실태 및 발전방안에 관한 연구,제7016부대,12873773.0,,2016-01-06,,,,,12871335.0,,주요 선진국의 획득제도 사례분석을 통한 시사점 연구,합동참모본부
대형 후속사업 추진시 기종결정 평가항목 연구,방위사업청(운영지원과),1936644.0,87.1991,2019-03-23,,,노경범,,,87.1992,19년 천궁 성과기반군수지원 적용방안 연구용역,중앙행정기관
2018년 제4회 국방 분석평가관계관 워크숍 위탁운영,공군군수사령부,195101076.0,,2021-03-15,(사)21세기군사연구소,오중산,,충청남도 논산시 양촌면 황산벌로1040,195172408.0,99.5051,2019년 의무장비(자동분석기 생화학용 대형) 구매,군
자운대 종합발전계획 연구용역,방위사업청(운영지원과),,85.6739,2019-04-08,주식회사 휴먼씨엔씨,한민구,황병윤,서울특별시 금천구 가산디지털2로123-0 (가산동) 1010-391호,16109009.0,85.6742,행정업무 간소화 개선방안 연구,중앙행정기관
22-3차 연구장비 구매 계약(수정) - 미생물측정기,제9691부대,16088999.0,86.2437,2019-03-25,한스메디칼,권택조,정우철,"충청북도 청주시 서원구 충대로1-0 (개신동, 충북대학교)",16083216.0,86.2401,(22G140-A)범국민 안보의식조사 연구 용역,국군재정관리단
대용량 유전자데이터 분석 파이프라인 및 가시화 연구,제9965부대,451878.0,92.9017,2021-07-22,주식회사 엘씨케이테크놀로지스,이성로,김승준,"서울특별시 송파구 송파대로24길5-6 (가락동,1층)",,92.903,작전계획분석모델 S/W 성능개선 용역,국군재정관리단
2023년 서울안보대화 프로그램 기획 및 발전방향 연구,합동참모본부,190032572.0,90.2534,2019-06-13,주식회사 바로텍시너지,한수희,,충청남도 논산시 양촌면 황산벌로1040,189964637.0,90.2562,16년 정보분석지원체계 유지보수 용역,국군재정관리단
훈련 및 부대운영 빅데이터 활용방안 연구용역,국방부(운영지원과),39008852.0,94.5147,,(주)에프오알엠도시건축공간연구소,정봉원,박한솔,,38962609.0,94.5165,공군 무기체계 EMP 방호능력 향상 방안 연구,중앙행정기관
(237022-H)분석관리체계 노후 교체사업(리스물건),국군대전병원,63075575.0,91.6759,,,,,,,91.6683,22년 의무장비(혈액가스분석기 중형) 구매,군
군 경계작전에 적합한 LED등기구 기준 정립 연구용역,육군교육사령부,85321406.0,,2020-06-03,가톨릭관동대학교 산학협력단,,김소라,,85357772.0,,방산수출 진흥을 위한 보호법령 정비방안 연구,군
지뢰 등의 탐지·제거 민간대행에 관한 연구,육군본부,186477472.0,89.2296,2020-08-09,세종대학교산학협력단,박종재,박미영,"경기도 성남시 분당구 구미로8, 2층(구미동, 엠타워)",,89.2362,24년 기술연구용역(3),국군재정관리단
육군 스마트 안전관리 모형개발 연구용역,육군교육사령부,23964966.0,86.8994,2019-07-10,세종대학교산학협력단,한민구,,"서울특별시 송파구 법원로9길26, D동 1104호(문정동, H-비즈니스파크)",23961939.0,,방산수출 진흥을 위한 보호법령 정비방안 연구,기관
ATCIS 개방형 OS 전환 비용대비 효과분석 연구용역,국방부(운영지원과),301395884.0,93.8686,2020-02-16,주식회사 사이버앤네트워크연구원,김지현,박계향,서울특별시 송파구 중대로25길 3-16(),301391963.0,93.8673,22-1차 연구장비 구매 계약 - 증기후드,군
전자기스펙트럼 측정/분석체계 운용방안 연구,해군본부,62147460.0,,,,,,,,,(22G088-A) VR 지뢰훈련시뮬레이터 선행연구용역,중앙행정기관
(상생협력실)갈등영향분석 연구용역(C013),제9691부대,151637963.0,,,,,류상윤,,,,시뮬레이터 소프트웨어 보안성 시험 방안 연구,대학
자동염기서열 분석기 소모품 구매 설치,해군군수사령부,38929140.0,90.1589,,,,이태영,서울특별시 노원구 화랑로574-0 (공릉동),,,진동분석시험장비 진동감지센서 등 16종 구매,제5738부대
23-D-디지털컨텐츠 위변조 분석시스템 구매,국방부유해발굴감식단,274094682.0,86.5819,2023-12-10,노무법인한수,김한욱,이한웅,경기도 용인시 기흥구 마북로207(마북동),274112078.0,86.5831,(22F067-G) 심리뇌파분석시스템 유지보수사업,종합보급창
16년 작전지속지원분석모델 유지보수 용역,국방부(운영지원과),113691202.0,94.9803,2019-09-18,주식회사 공공정책성과평가연구원,최권석,이다인,"서울특별시 강남구 테헤란로131-0 (역삼동, 한국지식재산센터) 3.9층",,94.9766,우주안전 발전 생태계(거버넌스) 구축 연구 용역,군
공군 무기체계 EMP 방호능력 향상 방안 연구,공군본부,95805495.0,,2017-12-25,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",95882383.0,83.7524,잠수함 업체주도 연구개발 장비의 시험평가 방안,합동상호운용성기술센터
고속전투주정 시설사업기본계획 수립 연구용역,국군재정관리단,,99.2602,2017-06-07,명지대학교 산학협력단,서종대,안성원,서울특별시 광진구 천호대로524-0 (군자동),,99.2579,전투실험 중장기 종합발전계획 연구용역,국군재정관리단
상륙공격헬기 체계운용요구 및 PBL 적용방안 연구용역,방위사업청(운영지원과),11557141.0,,2018-01-06,,,,,11577535.0,98.0011,정신전력 측정도구 및 지표 개발 연구,중앙행정기관
20-함정 전기추진체계 관련 군요구조건 도출방안 연구,국군재정관리단,10285766.0,,2019-01-07,세영정보통신(주),구칠효,김종환,"충청북도 청주시 청원구 대성로298-0 (내덕동, 청주대학교)",,92.7183,군사시설 타운화 개념의 부대 재배치 방안 연구,중앙행정기관
22-설계자료 활용 및 군 시설단가 표준화 연구용역,국군대전병원,,,2021-04-21,,,,,308904904.0,85.7434,21-섬석천 기능개선 분석평가 및 기본계획 연구용역,국군수도병원
(236043-G) 23년 모바일·IoT 조사분석체계 도입사업,육군본부,,,2024-10-15,계명대학교 산학협력단,정관용,우수진,"경기도 고양시 일산동구 일산로441번길34-13, 1층 (1층 상가 좌측)(정발산동)",170226097.0,88.7057,K10 탄약운반차량 경미한 성능개량 사업분석,중앙행정기관
원격제어조립체 개발 연구개발(2019H027-B),육군본부,103537798.0,99.1483,2018-01-06,육군사관학교 산학협력단,변중무,,서울특별시 용산구 이태원로29-0 (용산동1가) 전쟁기념관 435호,103577362.0,99.147,(21G023-A)생물안전3등급 연구시설 유지보수 용역,중앙행정기관
저피탐 정찰용 무인항공기 개발기술 및 운영개념연구,국방부(운영지원과),,90.0903,,사단법인 안보경영연구원,전건욱,,,346572068.0,90.0888,저고도 공역 통합 관제체계 연동 소요 연구용역,군
(24F262-A) 방호시설 폭발실증시험 계측 및 분석용역,방위사업청(운영지원과),172840446.0,89.6712,,(주)다올씨앤씨,김용주,민정화,경상남도 함안군 칠북면 삼칠로 1826티엠시 (주),,89.6682,24년 의무장비(요분석기) 구매,국군재정관리단
한반도 작전환경에 적합한 사단 구조 및 편성 연구,방위사업청(운영지원과),65951759.0,97.0788,,,김진욱,김지훈,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",65955563.0,,함정 설계 건조 기준 및 함정규칙 정립 연구 용역,중앙행정기관
직ㆍ간접 전투경험 공유 확대 연구용역,해군본부,199668225.0,84.4036,2020-11-25,한양대학교 에리카산학협력단,강창선,,"서울특별시 성북구 안암로145 (안암동5가, 고려대학교)",,,실전적 모의지원 연구,군
미래 합동작전과 해군.해병대 공동 비전 연구,제9691부대,19295629.0,,2017-06-05,,,,,,79.6411,보코더 특성분석 플랫폼 개발 연구용역,군
교육장비(질량분석기) 구매,국방부(운영지원과),20838906.0,91.2138,2021-10-22,주식회사 에스앤피,남상경,홍태오,인천광역시 연수구 한나루로105번길68-0 (옥련동) 406동 1804호,20795183.0,91.2134,K1A2 전장관리신호처리기 시험장비개발 연구용역,국군재정관리단
사이버정보(수집·분석·관리)시스템 구축방안,해군본부,67769811.0,93.8631,2023-06-09,사단법인 안보경영연구원,백훈,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,,24년 기술연구용역(3),군
(1)군용비행장 소음측정 및 분석용역,국군재정관리단,,98.7436,,에스앤에스이앤지 주식회사,,김소미,,,98.7462,지형분석도 제작 재료 구매,군
퍼징기반의 국방 무기체계 SW 안전성 향상방안 연구,제9691부대,113459406.0,92.7544,,주식회사 스마트포트테크놀로지,김지영,조대현,서울특별시 동대문구 경희대로26-0 (회기동),,,초급간부 복무여건 현상진단 및 개선대책 방안 연구,국군재정관리단
22-7차 연구장비 구매 계약 - 멸균소독기 소형,국방부(운영지원과),,,,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",212373329.0,,23-중북부 물류거점 입지 선정 및 효과 연구,중앙행정기관
안보학술진흥연구용역(2.국제안보환경또는),공군사관학교,296514961.0,80.9443,,지그인더스트리,김준식,,경기도 구리시 갈매순환로166번길45 (갈매동) 구리갈매아너시티S811,296877120.0,,2024년 방산물자 현황분석 연구용역,국군재정관리단
군사과학정책 연구 용역(1. 국방 데이터....),국군화생방방호사령부,,82.3025,,주식회사 제니컨벤션,박홍련,,"경기도 안양시 동안구 벌말로126 (관양동)오비즈타워1903호,1904호",,82.3039,기술인력육성 보조사업자 운영성과 평가 및 연구,국군재정관리단
18-회로망용 분석기 등 8종 구매,국방부(운영지원과),22833032.0,,2018-12-10,주식회사 애니캐스팅,윤현식,김성연,"서울특별시 송파구 중대로105-0 (가락동, 가락 ID TOWER),302호",,94.7158,(20F066-A)소음영향도작성을위한 소음측정및분석용역,중앙행정기관
무인전투체계 발전방향 연구,국군재정관리단,193409934.0,,2018-06-01,,,,,193378150.0,94.9624,도면(2D 및 3D) 통합관리방안 연구용역,중앙행정기관
해상감시레이더-II 양산사업 비용분석,국군재정관리단,243722662.0,,,인하대학교 산학협력단,조홍덕,채희연,부산광역시 동구 중앙대로286번길9-0 (초량동) 306호,243669792.0,79.0958,정보분석조용 보관낭 구매,제9691부대
전력지원체계 연구개발 기술수준 조사 및 평가 용역,방위사업청(운영지원과),,89.3952,,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",215316020.0,,군단정찰용 무인항공기-Ⅱ 시설사업 선행연구,중앙행정기관
23-D-라만분광분석기 구매,국방부(운영지원과),111017881.0,93.0401,,사단법인 대한민국 육군발전협회,정의붕,,충청남도 논산시 양촌면 황산벌로1040,,,사이버 기술분석용 라이선스 구매,군
21-해양무인체계에 필요한 핵심기술 연구,육군 제3808부대,,81.6949,,주식회사 엘씨케이테크놀로지스,박수연,이승원,충청북도 청주시 서원구 남이면 남석로326,59688362.0,81.7053,국방전직교육원 조직진단 및 기능강화 방안연구,국군재정관리단
항-19-032 자동면역분석기 시약(HBsAg RGT)등 112종,해군본부,201528288.0,88.8587,2021-03-17,희송컴퍼니,고윤안,장현주,경기도 남양주시 별내면 용암비루개길140-0,,88.8618,장보고-III Batch-I 잠수함 저주파분석 훈련장비,국군재정관리단
(246255-C) 외상처치 시뮬레이션 킷 등 5종 구매,제9691부대,,84.4527,2024-10-31,주식회사 좋은소리,이진우,이진우,"대전광역시 유성구 테크노4로17, A동 501호 (관평동, 비즈센터)",,84.4528,(246255-C) 외상처치 시뮬레이션 킷 등 5종 구매,군
스마트팩토리 기반 KAAV창정비 공장 연구 용역(1),육군교육사령부,,86.3731,2023-08-18,주식회사 단군픽쳐스,최권석,이용길,서울특별시 영등포구 국제금융로6길33-0 (여의도동),133567584.0,86.3772,미래안보환경 대비 군사시설 보호업무 발전방향 연구,국군재정관리단
정기기초연구과제연구용역(7.미래안보상황에..),국군의무사령부,95048054.0,,2018-08-16,,,,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",95038849.0,87.5075,K21장갑차 조종수카메라 정비기술개발 연구용역,국군재정관리단
24년 전반기 육군 정책연구 과제 연구용역,합동참모본부,141516874.0,,,서울대학교 산학협력단,김진욱,김영삼,서울특별시 영등포구 여의공원로 101(여의도동),141491528.0,81.2291,군용비행장 소음측정 및 분석용역(해),국군재정관리단
방산업체 방위산업기술 보호역량 강화방안 연구,국군재정관리단,,,2022-11-16,,,구종우,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,,전자기스펙트럼 측정/분석체계 운용방안 연구,군
법무 계좌통신 분석시스템 구매,국방부(운영지원과),324937510.0,,2018-08-12,주식회사 희망에어텍,최치원,,"전북특별자치도 군산시 임피면 호원대3길 64,",324898280.0,88.9691,합동작전분석모델-Ⅱ 탐색개발,중앙행정기관
생화학분석기(동물용) 1항목 구매(의무),공군군수사령부,,,2021-10-18,사단법인 한국국방기술학회,김범준,권시형,"경기도 성남시 수정구 복정로84번길 22-15,(B-001호) (복정동)",390636640.0,88.5929,23-D-라만분광분석기 구매,국군재정관리단
차세대 전투차량 발전방안 연구 용역,국군재정관리단,,80.499,2021-07-12,주식회사 웨이브텍,김윤혁,김영진,대전광역시 유성구 노은로170-0 (지족동) 스타시티빌딩 6층,,80.5074,21-함정 거주구역 개선방안 연구,중앙행정기관
군급식조달체계변화에따른적정급식비산출에대한연구,해군본부,,,2020-05-08,육군사관학교 산학협력단,,,,324835732.0,,대량탄약조립장 개선방안 연구,국군재정관리단
드론봇 전투체계 통합관제체계 구축 연구용역,국방시설본부,19780522.0,85.4496,2023-02-07,고려대학교 의료원 산학협력단,박영선,최광호,"경기도 수원시 영통구 월드컵로 206(원천동, 아주대학교)",,,국회 협력 조직 및 업무 개선 방안 연구,군
지상공중우주계층별 양자기술연구용역,해군본부,,100.6544,,,박정기,,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",27113425.0,100.6527,’22년 전투발전 연구과제 용역(3),중앙행정기관
미래 트랜드 변화와 육군의 대응방향 연구 용역,국방부(운영지원과),,91.8293,2019-09-15,(주)에프오알엠도시건축공간연구소,홍영기,구종우,"경기도 안산시 상록구 한양대학로55-0 (사동, 한양대학교 안산캠퍼스)",73908438.0,,인천지역 도심 친화적 통합 재배치 연구용역2019F009,국군재정관리단
국산품 우선정책(BKD) 수립을 위한 정책연구,국방부(운영지원과),7352348.0,89.5117,2020-11-24,(사)한국전략문제연구소,,,,7355346.0,89.5186,포항지역 항공기 소음감소 대응방안 연구 용역,중앙행정기관
미래 우주전장 분석 및 공군 우주전략 수립 연구용역,방위사업청(운영지원과),25150752.0,85.0793,2020-11-03,(주)카이엠,조우철,안병선,"서울특별시 강남구 강남대로62길24-0 (역삼동,해송빌딩)3층",25120072.0,,(20F168-I)00부대 부대개편 시설사업 선행연구 용역,중앙행정기관
군용차량 배출가스 환경영향 및 기준 검토 연구용역,제9691부대,,96.3098,,,,이은경,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,,군인연금관리공단 설립 필요성 등 검토를 위한 연구,군
고속전투정 기지건설 방안 연구 용역,국방부(운영지원과),2112360.0,86.2045,2021-04-04,,,이정현,,2112108.0,86.206,군인연금 수급요건 및 분할연금 도입 연구,중앙행정기관
24-Y-복-복지회관 신축사업 선행연구용역,국방대학교,10281162.0,70.6798,2018-08-06,,,,,10291518.0,,00부대 작전지휘시설 선행연구 용역,중앙행정기관
기술인력육성 보조사업자 운영성과평가 및 연구,공군본부,,96.685,,주식회사 우진지앤에스,이숙,강윤진,충청남도 홍성군 홍북읍 홍예로213-0 (엘에이치스타힐스) 121동 2201호,188787381.0,,미래 육군 여군인력 활용성 제고방안 연구,군
예비전력 예산  국방예산의 1%달성 방안 연구,제9691부대,237035651.0,,2016-01-25,,,,,237030697.0,83.8042,20-쇄빙능력 보유 함정 건조/설계 기반기술 연구,국군재정관리단
부품단종 정보획득 및 관리 시범사업 연구,국방부(운영지원과),,94.1819,2018-04-03,(사)한국전략문제연구소,,,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",16819241.0,94.1857,KAAV-Ⅱ운용요구서 구체화에 관한 연구용역,국군재정관리단
풍력발전기에 의한 방공레이다 등의 작전영향 연구,국군재정관리단,44105749.0,,,,,,,44152021.0,87.8026,20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,중앙행정기관
항-20-036 자동면역분석기,제2879부대,,,2019-06-03,주식회사 베테랑콤,박영욱,염진수,"경기도 고양시 덕양구 항공대학로76-0 (화전동, 한국항공대학교내)",292307393.0,90.8815,화학위험물질 및 방사선 탐지  분석용 드론제조,중앙행정기관
(227258-F)사이버 기술분석용 장비/SW 도입,공군군수사령부,280913371.0,,2019-11-17,한성대학교 산학협력단,구칠효,성진숙,"서울특별시 성북구 정릉로 77, 국민대학교내(정릉동)",,88.8314,취약점 진단분석체계 교체사업(209086-F),국군재정관리단
북한의 기뢰전 전술 분석 및 대응책 연구,합동참모본부,20894110.0,96.4698,2019-10-21,주식회사 한국건설경영기술원,정재관,,서울특별시 영등포구 경인로763-0 (문래동3가) 제9호,20882867.0,,ATCIS 2차 성능개량 0000체계 운용요구서 연구,국군재정관리단
상륙돌격장갑차(KAAV)-II 계열화 방안 연구,해군군수사령부,64262493.0,,2018-09-24,사단법인 한국국가전략연구원,이인형,김중곤,서울특별시 서초구 서운로13-0 (서초동),64247112.0,76.8219,첨단기술을 적용한 안티드론 체계의 전력화 방안 연구,국군재정관리단
19-AW159 PBL 비용대효과분석 및 성과지표 개발 연구,제2307부대,79099645.0,92.0998,2020-02-13,,,,,,,정보체계 취약점 진단을 위한 모의환경 구축방안 연구,군
기술성숙도평가(TRA) 내실화 방안 연구,국군재정관리단,,94.737,,,,,,55096531.0,,병영환경 및 상담대상자 특성과 연계한 상담기법 연구,군
육군 로고를 군수품에 적용하는 방안 연구,국군재정관리단,,87.2713,2020-07-07,주식회사 한국직업자격연구원,이재평,최진아,서울특별시 송파구 올림픽로505-0 (풍납동),56495704.0,,집중정신전력교육 프로그램 개발 연구용역,국군재정관리단
민간우주기술을 접목한 육군우주력 발전방안 연구,국방부(운영지원과),178251259.0,,2021-07-04,,,전형준,,,,국방표준서 제정(4차) 연구,군
기갑/기계화부대 중대급 교전훈련장비 2차 선행연구,국방부조사본부,572035693.0,78.6437,2018-04-24,신우정보기술,김재영,,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),571964007.0,,국산품 우선정책(BKD) 수립을 위한 정책연구,제9965부대
미래 복합전투체계 운용개념/전투실험방법 연구용역,방위사업청(운영지원과),31722687.0,92.7291,,,,원미정,,,,마린온 정비지원체계 방안 연구용역,중앙행정기관
21-해양 기반 우주작전 개념 및 전력발전 방안 연구,방위사업청,71005247.0,,2020-01-10,한남대학교 산학협력단,정의승,김하근,"경기도 화성시 동탄첨단산업1로27 (영천동, 금강 펜테리움아이엑스타워) A동1708,1709호",71034316.0,93.595,지뢰탐지기(PRS-17K) 제어함 정비기술개발 연구용역,기관
군인연금관리공단 설립 필요성 등 검토를 위한 연구,방위사업청(운영지원과),203594070.0,88.3478,2022-12-20,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",203498540.0,88.3495,육군 NCS직무표준화 및 군내 활용방안 연구 용역,중앙행정기관
대용량 유전자데이터 분석 파이프라인 및 가시화 연구,방위사업청(운영지원과),118198942.0,,,,,,,,,22년 기술연구용역 계약(1),군
24-3차 조달 연구장비(의약품 냉동고) 구매,육군교육사령부,40771583.0,,2021-08-17,,,조혜진,,,88.6331,24년 군 양성평등지표 조사 및 분석 연구,중앙행정기관
유도무기 적정 수리부속 보유량 산출 연구 용역,제9691부대,,,2019-04-22,(주)두두아이티,홍영기,윤진영,"서울특별시 노원구 광운로 20(월계동, 광운대학교)",22450204.0,,군 C4I체계 보호방안 연구 용역,국군재정관리단
(217122-B)연구장비(차세대염기서열분석기) 구매,육군본부,52333822.0,92.2781,2021-09-22,국방대학교산학협력단,임창흥,김승준,"서울특별시 구로구 디지털로26길61, 에이스하이엔드타워2차 2001호 (구로동)",,92.2792,네트워크 시험평가용 M&S체계 활용 발전방안 연구,군
19년 병리장비소모품(13) 혈액가스분석기 구매,육군군수사령부,30319594.0,89.5445,2023-12-15,(주)비오더블테크놀로지,정영주,김우중,제주특별자치도 제주시 첨단로251 (영평동),,89.5482,대잠훈련분석체계(AEAS) 유지보수 용역,제20전투비행단
21-수명주기와 연계한 경항공모함 정비방안 연구,국방부(운영지원과),1015853.0,,,주식회사  인섹시큐리티,김건희,김성찬,"서울특별시 송파구 석촌호수로138, 202호 (삼전동)",,92.554,고출력레이저 위성추적체계 구축방안 연구,중앙행정기관
23년 전투실험발전 연구용역 세미나 수행 용역(3),방위사업청(운영지원과),65614899.0,,2019-08-25,,,권시형,서울특별시 광진구 군자동98 집현관 216,65615294.0,,보령 공군사격장 민관군 상생협력방안 연구용역,중앙행정기관
국방전직교육원 조직진단 및 기능강화 방안연구,공군본부,156996459.0,,2024-06-11,,,김은민,,156990290.0,98.3537,교육 발전방향 연구용역,군
(246261-F) 차량엔진 분석기 구매 ,국방부(운영지원과),,90.2288,,주식회사 인섹사이버시큐리티,엄종만,장윤정,"경기도 고양시 덕양구 용현로10-0, 508동 203호 (행신동, 무원마을5단지 아파트)",,,(246311-E) 분석용 고성능 PC등 2품목 (리스자산),중앙행정기관
행정업무 간소화 개선방안 연구,공군교육사령부,20764541.0,81.5257,2018-11-24,(주)에프오알엠도시건축공간연구소,,이재평,,,81.5302,보령 공군사격장 민관군 상생협력방안 연구용역,군
전투발전 연구용역 과제 세미나 수행 용역,국방대학교,363775472.0,94.7882,2019-02-02,(사)한국위기관리연구소,최영복,이수현,"서울특별시 송파구 송파대로201-0 (문정동) 송파테라타워2 A동 1213,1214,1215,1216,1217,1218호",363491188.0,,공개SW 군 확산을 위한 정책수립 연구,제7군단
[상층대기 분석장비]회로카드 조립체 등 4종 구매,제3130부대,161837812.0,90.3805,,충북대학교산학협력단,정태량,최민정,"서울특별시 강남구 영동대로602, 6층 E170호(삼성동)",161805472.0,90.3793,조사분석 라이선스 구매,제1363부대
상륙돌격장갑차 수명유지를 위한 방안 연구용역,국군재정관리단,14091738.0,,2021-10-27,국민대학교산학협력단,최권석,김현정,경기도 고양시 덕양구 권율대로656-0 (원흥동) 17층 1739호,14083578.0,93.8956,병영도서관 중장기 발전방안 연구,군
군 주파수 대역정비 방안 연구,국방부(운영지원과),112201455.0,,,,,김영삼,,112227041.0,,21년 전투발전 연구용역(2),국군재정관리단
17년 분광분석 폭발물탐지 연구용역,방위사업청(운영지원과),114017760.0,83.0696,2020-07-18,,,,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",114081490.0,,ICBM 기반 통합 시설물관리체계 구축 개념 연구용역,중앙행정기관
방공포병 모의훈련체계 구축방안 연구,국군재정관리단,,,2017-11-30,,한민구,박계향,서울특별시 영등포구 영등포로35길10-0 (영등포동6가) 8층 809호,,,국방분야 반도체 조사·분석 및 발전방안 연구,중앙행정기관
K105A1자주포 경미한 성능개량 사업분석,해군본부,181094001.0,,2022-06-10,주식회사 우진지앤에스,배종환,정영석,"서울특별시 영등포구 당산로41길11, W동 비133호, 제15층 1511호,1512호(당산동4가, 당산 SK V1 center)",,85.6833,항-19-082 자동면역분석기 시약 등 27종,중앙행정기관
정밀측정장비(스펙트럼분석기 등 4종) 구매,육군인사사령부,19405069.0,,,,유상호,김미희,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",19403314.0,80.6999,AI유무인 복합체계 활용 방안 연구,국군재정관리단
접경지역 부대개편에 따른 상생협력방안 연구,공군방공관제사령부,62782299.0,94.4873,2020-06-19,(사)21세기군사연구소,허건영,,서울특별시 마포구 월드컵북로5길59 (서교동),62739874.0,94.4917,장병 스트레스평정체계 개선 연구용역 계약,국군대전병원
최근 전력화 장비·물자 ILS 분석 및 개선방안 연구,국군재정관리단,90375949.0,85.7682,2019-03-18,(사)한국전략문제연구소,,,,90481954.0,,소화기 소음기 선행연구용역,중앙행정기관
국방혁신 4.0과 연계한 미래 예비군훈련체계 연구,국군재정관리단,158444768.0,96.9261,,주식회사 타임기술,한영석,김정희,세종특별자치시  국책연구원로15-0 (반곡동),158568641.0,,군사과학기술대학원(가칭) 신설방안 연구,국군재정관리단
국방상호운용성 마스터플랜 연구,방위사업청(운영지원과),29788139.0,,,,,,,29800378.0,91.8462,화생방 연구 재료 가스 구매,중앙행정기관
신기술 적용을 통한 저장시설 물류향상 연구,제2879부대,17214414.0,100.3165,,,권오성,,,17219637.0,100.3201,소형무장헬기 양산 시설사업기본계획 연구용역,중앙행정기관
지형분석용 차량(개조) 제조,육군본부,,,2022-11-23,주식회사 파이안,강재관,전호영,"경상남도 창원시 마산합포구 경남대학로7-0 (월영동, 경남대학교)",,87.1177,군용비행장 소음측정 및 분석용역(해),국군재정관리단
21-해양 기반 우주작전 개념 및 전력발전 방안 연구,국방대학교,,88.9453,2018-04-04,서울대학교 산학협력단,김태훈,전병욱,서울특별시 중구 필동로1길30(필동3가) 동국대학교,,88.9432,4차 산업혁명 기술적용 공군훈련체계 발전방향 연구,군
24~'25년 상층대기분석장비 유지보수,해군군수사령부,154880713.0,,2024-06-03,(주)프라이전트,이형민,이철호,"강원특별자치도 원주시 천매봉길36-22, 302호(단구동, 백림빌딩)",155001635.0,91.0894,24-F-분석기  주파수편이용 장비 구매,군
2023년 서울안보대화 프로그램 기획 및 발전방향 연구,국군재정관리단,172536258.0,91.3893,,(재)한국해양전략연구소,김동준,박계향,서울특별시 강남구 논현로189길6 (압구정동),172447515.0,,군 복무가치 제고 방안 연구,중앙행정기관
23년 기술연구용역 계약 의뢰(4),국방부(운영지원과),,77.6438,2023-10-10,사단법인 씨알리더십연구원,박기식,박소영,경상남도 함안군 칠북면 삼칠로 1826티엠시 (주),,77.6436,미래 해양강군 해군비전 2045개정 방향 연구,국군재정관리단
함정 네트워크 설계 및 무선통신 발전방향 연구 용역,국방부(운영지원과),2631552.0,,2021-06-06,사단법인 안보경영연구원,,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,,국방군사시설 건축바닥면적 기준 개정 연구용역,군
발칸 보조전원공급기 수리부속 대체품 개발 연구용역,국방대학교,13744754.0,,,,,박계향,,13729315.0,,미래 육군 여군인력 활용성 제고방안 연구,군
청년 장병 군내 일자리 창출 방안에 따른 연구용역,육군교육사령부,235074879.0,87.5823,2020-04-08,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",235166068.0,,국방산업혁신펀드(가칭) 시행방안 연구,제9691부대
(22F067-G) 심리뇌파분석시스템 유지보수사업,국방대학교,6768865.0,94.4912,2021-01-03,(주)우리디자인,조만희,조윤규,경상북도 상주시 상산로215-31 2층 (낙양동),,94.4833,DNA정량분석기 등 7항목 구매(의무),국군재정관리단
영상판독사 자격신설 연구,해군본부,64634952.0,90.732,2020-07-20,,,송종호,,64593559.0,90.7333,전시 급식지원체계 개선방안 연구,중앙행정기관
00부대 지하시설 구축방안 연구용역,육군군수사령부,,81.6315,,씨지에스아이티(주),양희성,주세영,세종특별자치시  전동면 보평길167-0,23681473.0,,T-50 캐노피 고정 구성품 내구성 시험 연구,국군재정관리단
용사의 집 운영개념 연구용역,국방대학교,495161401.0,,2019-03-09,,,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,86.8718,무인전투체계 발전방향 연구,기관
