입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
국방 의료정보 빅데이터 분석체계 구축사업 연구용역,국군재정관리단,55239892.0,75.15,2017-10-01,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",55226410.0,75.15,강릉병원 기능조정 연구용역,중앙행정기관
21-수명주기와 연계한 경항공모함 정비방안 연구,공군항공안전단,463028056.0,87.665,2021-06-20,재단법인 한국군사문제연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,87.657,00 군공항 이전 시설기본요구조건(안) 작성 연구용역,군
OO사단 등 9개 부대 개편사업 선행연구 용역,4284부대,34129360.0,89.548,2018-11-26,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,,화생방 연구 재료 초자 구매,중앙행정기관
병 자기개발비용지원 적정추진체계 구축 연구용역,공군군수사령부,8223442.0,72.59,2018-01-02,사단법인 씨알리더십연구원,이광형,김태욱,,,,전탐감시대 감시장비 원격통합감시체계 구축 연구,국군수도병원
주파수편이용 분석기 2EA 구매,국방대학교,66926551.0,82.773,2020-10-27,,,,,,82.773,교육용 패킷 분석장비 라이선스 구매,군
[24-육-160] 군 보수체계 개선을 위한 연구,방위사업청(운영지원과),361639344.0,81.069,2023-02-01,(사)21세기군사연구소,김진욱,지용현,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",361697084.0,,대형기동헬기(CH/HH-47D) 성능개량사업 비용분석,중앙행정기관
LOSS율 적용을 통한 소형/저단가 품목 관리방안 연구,공군본부,69256342.0,90.23,2020-11-14,한국세라믹기술원,주양효,경상현,"경기도 용인시 기흥구 덕영대로1732-0 (서천동, 경희대학교 국제캠퍼스내)",69204008.0,90.223,22-군 비행장 조명시설 표준화 연구용역,제2879부대
비전통위협 국방대응체제 발전연구,국방부(운영지원과),170035291.0,112.856,2017-08-20,,박정기,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,,안전관련 법령의 군내 적용 방안 연구,중앙행정기관
22~23년 공군 전자정보 수집/분석장비 유지보수,공군본부,,,,주식회사 공공정책성과평가연구원,노광현,신정희,"서울특별시 강서구 양천로583 우림블루나인비즈니스센터 비동 1608호, 1609호",212478811.0,,신호분석기 1대 구매,국군재정관리단
17년 지형분석 기초자료 구축사업,육군본부,195022628.0,92.865,,(주)도전하는사람들,이문걸,,서울특별시 용산구 새창로128-1 (용문동) 2층,195131237.0,92.856,휴양시설  기숙사 민·관·군 개발운영 연구용역 ,군
16-00원 종합발전 비전 연구용역,육군교육사령부,,,,에스앤에스이앤지 주식회사,,이정화,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,80.9,운용함정 손상대응 훈련 시나리오 연구 용역,군
군 급식제도의 시스템 개선을 위한 연구,제9691부대,22196826.0,61.624,2020-12-25,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",22197331.0,61.628,육군 로고를 군수품에 적용하는 방안 연구,국군재정관리단
함정 GPS 함속력계 신호 변환 장치 개발 연구용역,제9691부대,156594163.0,89.507,2020-09-08,대전대학교 산학협력단,최성만,,"서울특별시 성북구 정릉로 77, 국민대학교내(정릉동)",156565550.0,89.513,무기체계 안전성 시험평가방안 연구,국군재정관리단
신호분석기 1대 구매,육군 제3808부대,413621007.0,76.801,2024-01-21,,,,,,76.792,18년 발칸 추적훈련 분석기(제조),군
인공지능 무기체계 시험평가 기준 절차 방법 연구,국군재정관리단,25113004.0,87.399,2020-07-14,,,김소미,,25117049.0,87.391,특수작전용대형기동헬기 시설사업기본계획 연구용역,기관
드론봇 전투체계 통합관제체계 구축 연구용역,공군제15특수임무비행단,21494716.0,81.361,,국민대학교산학협력단,강재관,,경상북도 경주시 동대로 123(석장동),21471777.0,81.362,18-직무분석을 통한 계급/직급 책정기준 연구,군
전파영향평가 방법 비교분석 및 실증 연구,국방대학교,308721157.0,74.849,,노무법인 디와이,홍광표,조대현,충청북도 청주시 흥덕구 오송읍 오송생명2로110-6 셀젠텍,,74.854,안보학술진흥연구용역(3.국내안보환경분석또는),기관
공병분야 M&S 연구용역,공군본부,8552597.0,,2020-09-08,사단법인 안보경영연구원,김형철,,"경기도 성남시 수정구 위례대로83(창곡동, 국방문화센터)",8538775.0,,원주기지 활주로 재포장사업 선행연구 용역,중앙행정기관
22-함정무기체계 한국형 사이버보안제도 적용연구,공군본부,76231197.0,,2021-02-12,,,,,,92.909,22-3차 연구장비 구매 계약 - 미생물측정기,군
`18년 헌병 디스크 증거분석체계 교체사업,육군본부,99854484.0,,,씨지에스아이티(주),최진식,김예나,"강원특별자치도 원주시 천매봉길36-22, 302호(단구동, 백림빌딩)",99823786.0,89.396,`18년 지형분석장비 교체사업,군
00부대 정보체계 취약점 분석 시스템 구매,국군재정관리단,17738489.0,,,주식회사 에이티앤아이,정영주,전용호,"서울특별시 금천구 가산디지털1로146, 705호(가산동, 대륭테크노타운22차)",,,(20F081-A)소음영향도작성을위한소음측정및분석용역,중앙행정기관
예비전력 예산  국방예산의 1%달성 방안 연구,국방부(운영지원과),,,,,김영욱,이효정,"충청남도 논산시 대학로 121, 건양대학교 산학협력단(내동)",,,스마트 공군력 건설을 위한 조직 발전 방안 연구,제9691부대
22-이맹기 제독 평전 연구 용역,육군본부,,79.591,2024-02-27,산업연구원,이재평,임찬상,"경기도 안양시 동안구 학의로282, 501호,502호,503호 (관양동, 금강펜테리움아이티타워)",9375141.0,79.583,안보학술진흥연구용역(3.국내안보환경분석또는),중앙행정기관
(236035-G) 23년 네트워크위협분석체계(NTAS) 구축,국방부(운영지원과),126186588.0,,2024-02-08,주식회사 라이언앤코컨설팅,전병욱,조대현,"경기도 용인시 기흥구 흥덕중앙로120-0 (영덕동, U - TOWER)",126237493.0,88.028,(226362-F)작전지속지원분석모델장비 도입(리스물건),군
분석기(회로망용) 구매,제9965부대,,88.336,,(사)국방시설연구협회,문유경,남궁성호,서울특별시 강남구 논현로189길6 (압구정동),57334629.0,,한국형 방산수출금융지원기준 설정방안 연구,제9691부대
음향/진동분야 KOLAS 인정 획득 컨설팅 연구용역,육군본부,812108.0,,2021-11-13,대전대학교 산학협력단,권호영,이다정,경기도 군포시 흥안대로27번길22-0 (금정동),814226.0,95.475,연구개발 부품[캐피시터등50종1655점 구매],군
공중항적 영상식별체계 확보 연구용역,국방부(운영지원과),,89.203,2020-12-21,,,,,162354259.0,89.208,무기체계 RAM 시험평가의 효율적 수행방안 연구,군
생화학자동분석기 등 83종 구매(20197024-E),국군수도병원,,,2022-06-12,(주)한진이엔아이,박재범,김진우,"경상남도 창원시 진해구 용원북로17번길15-0 (용원동, 가온빌 101호)",,,모바일기기 증거분석체계 구매(교체),제9691부대
군인연금수급자 사망률 개선 연구,국군의무사령부,46723913.0,,2017-08-13,,장복철,,,46738351.0,71.481,해병대 복지회관 중장기 보수계획 연구 용역,국군재정관리단
박찬극 제독 평전 편찬 연구용역,해군본부,244883426.0,96.77,,수테크시스템즈 주식회사,이정석,김지훈,"서울특별시 동작구 남부순환로2021, 2층 (사당동)",,,의무후송전용헬기 시설사업기본계획 연구용역,중앙행정기관
군 주거시설 개선 연구용역,방위사업청(운영지원과),37833355.0,76.884,,,,경상현,,,76.885,군사과학정책 연구 용역(1. 국방 데이터....),중앙행정기관
잠수함 업체주도 연구개발 장비의 시험평가 방안,해군본부,48004699.0,,2018-05-15,,,황병윤,,48011260.0,95.592,중증외상질환 예후예측인자 발굴 및 관리방안 연구,국군재정관리단
연합/합동 연습모의모델 획득 및 운영방안 연구,국군재정관리단,31519997.0,75.173,2017-05-22,주식회사 지니클라우드,임지연,송포,경상남도 진주시 진양호로532-0 (동성동),31503180.0,,부대소개영화 제작 용역(연구단),기관
정신전력 측정도구 및 지표 개발 연구,해군군수사령부,,73.249,,,,,,,,수도권 동원예비군 수송방법 개선방안 연구,군
소형무장헬기 양산사업 비용분석,국방부(운영지원과),,93.757,2020-09-25,,,이재평,,,93.759,전투실험용 휴대형 통합 네트워크 분석기 구매,기관
국방표준화 개발을 위한 협력기관 지정 활용방안 연구,국방부군사편찬연구소,145478.0,89.603,2020-09-07,사단법인 한국국가전략연구원,이광형,,서울특별시 서초구 서초동1432-13 202,,,항공전력 도입을 고려한 효율적 운용방안 연구용역,국군재정관리단
24-미래 한국공군 훈련기 성능 및 적정 규모 연구,육군교육사령부,37812782.0,106.284,,(주)글로벌텔레콤,권태순,김현숙,"경기도 성남시 분당구 판교로 255(삼평동, 판교 이노밸리 이동 403호 601호)",37813957.0,106.29,스위치 누름식(연구개발),중앙행정기관
FA-50 성능개량 방안 연구,육군교육사령부,110123612.0,93.437,,,,,,110066427.0,93.426,정책연구 과제(화생방),중앙행정기관
미래 해양강군 해군비전 2045개정 방향 연구,제2879부대,,,2020-09-07,,,황병수,,35957689.0,96.908,세계안보정세분석 연구 용역,중앙행정기관
공군 군수지원 분야 발전방향 연구 용역,육군인사사령부,,92.259,2023-01-26,,,,,95118522.0,,방위사업에 특화된 계약법 제정을 위한 연구,군
22-6차 연구장비 구매 계약(수정) - 시약및약품냉장고,국군재정관리단,41910581.0,,2019-03-29,국방대학교산학협력단,,신정희,서울특별시 금천구 가산디지털2로123-0 (가산동) 1010-391호,,,22-1차 연구장비 구매 계약 - 증기후드,기관
17년 EMP 방호 성능유지 향상방안 연구용역,방위사업청(운영지원과),181502004.0,83.38,2021-07-19,마린전자상사,맹주수,,서울특별시 동대문구 천호대로 157(),181609600.0,83.382,소화기 소음기 선행연구용역,중앙행정기관
국방우주력 발전을 위한 민·군 기술협력 방안 연구,방위사업청(운영지원과),57937088.0,,2016-11-06,사단법인 안보경영연구원,김형철,,"서울특별시 강남구 언주로527, 10층 (역삼동)",57936048.0,81.274,국방 전력발전체계에서의 전투실험체계 정립 연구용역,중앙행정기관
합동최종공격통제관(JTAC)의 종합 발전방향 연구,육군본부,,80.969,,한국항공대학교 산학협력단,김진욱,전희수,"서울특별시 서초구 반포대로14길 71, 엘지서초에클라트 2117호(서초동)",,80.969,잠수함 음탐 센서 케이블 다기능 검사기 연구용역,군
차륜형지휘소용차량 시설사업기본계획 연구용역,육군정보학교,,,2021-04-11,중앙대학교 산학협력단,,우지민,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",9403281.0,,국방 안전사고조사 표준화 시스템 구축방안 연구,기관
원주기지 활주로 재포장사업 선행연구 용역,국방부(운영지원과),75983919.0,77.49,,,,,,,77.482,SUPPRESSED,군
한국형 임무형 지휘와 리더십 관계 정립 연구용역,국군재정관리단,90431214.0,84.132,2020-01-20,육군사관학교 산학협력단,,박계향,,90470605.0,84.128,17년 통합기후예측시스템 연구개발 용역,군
K105A1자주포 경미한 성능개량 사업분석,국방시설본부,,,2021-12-24,주식회사 오로라,김종광,황병윤,"서울특별시 관악구 봉천로340-2, 7층(봉천동)",,,상용 SW(수사데이터 분석 도구) 구매,군
23-F-최대전력 분석기 구매,국군재정관리단,,,,(사)한국전략문제연구소,박정기,,"서울특별시 강남구 언주로527, 10층 (역삼동)",379763418.0,95.704,(23G054-H)24~25년 스펙트럼측정분석장비 유지보수,중앙행정기관
빅데이터 분석서버 증설 사업(GPU SSD 메모리)-리스,해군교육사령부,130799300.0,,2019-09-30,드림인텍(주),김지영,이민혜,대전광역시 중구 계룡로781 (용두동) 1층,130851146.0,,22-공-소음측정 및 분석시스템 구매(229124-F),4284부대
(22F199-I)네트워크위협분석시스템구매사업금융리스,합동상호운용성기술센터,196825108.0,90.26,2021-09-28,(주)우림데이타,김진욱,김정윤,"서울특별시 성북구 안암로145 (안암동5가, 고려대학교)",196652739.0,,22-해-금속성분분석기 구매,국군재정관리단
미래특임 및 항공 통합 특임여단 편성방안 연구용역,국군재정관리단,11682955.0,,2019-01-30,사단법인 안보경영연구원,,,"서울특별시 강남구 언주로527, 10층 (역삼동)",11677237.0,79.814,국방연구시설·장비 종합관리 방안 연구,국군재정관리단
항공기 RCS/IR Signature 추출 및 해석 연구,제2879부대,,77.842,2018-05-27,,,이형원,,299663132.0,77.843,해병대 복지회관 중장기 보수계획 연구 용역,군
대형기동헬기(CH/HH-47D) 성능개량사업 비용분석,제7821부대,,,2022-11-28,(사)21세기군사연구소,류장수,김재필,"경기도 용인시 기흥구 덕영대로1732-0 (서천동, 경희대학교 국제캠퍼스내)",,95.181,유류시험장비(연료성분분석기 등 2종) 구매,국군재정관리단
항공무기정비분야 안전관리체계 고도화방안 연구용역,제6619부대,,90.501,2016-08-13,(주)에스티앤비,정안수,홍명성,"서울특별시 중구 동호로7길41, 2층(신당동)",53331810.0,,육군 NCS직무표준화 및 군내 활용방안 연구 용역,합동참모본부
공군조직내 잠재갈등 분석 및 공군문화 발전방안 연구,육군본부,,95.045,2019-08-15,주식회사피레타,최태묵,나인성,"서울특별시 강서구 양천로401 (가양동), B동 801호",,95.047,22-해군 정보융합관리체계 개념 연구,군
(22F070-G) 경계용 영상분석 데이터셋 구축,공군군수사령부,,90.562,2021-02-20,재단법인한국조달연구원,,조명희,서울특별시 노원구 화랑로574-0 (공릉동),208224721.0,,22년 분석실험실 상용 SW 구매,국군재정관리단
생존성 향상을 위한 개인 부대방호 능력 분석 연구,방위사업청(운영지원과),260427270.0,100.801,,재단법인 에프아이티아이시험연구원,김동준,,서울특별시 강서구 마곡중앙로161-8 (마곡동) 두산더랜드파크 씨동 4층 407호,260348540.0,,직ㆍ간접 전투경험 공유확대 연구용역,중앙행정기관
방위산업 발전 및 경쟁력 강화를 위한 법적기반 연구,육군교육사령부,,,,,,이수행,,50586780.0,,체계적인 해군 C4I 체계 유지보수 관리방안 연구,중앙행정기관
21년 임상의학연구센터 통계프로그램 구매,국군재정관리단,5891752.0,,2023-11-17,,,주현미,,,100.982,국내개발레이더 후속군수지원을 위한 지표개발연구,중앙행정기관
정밀측정장비(레벨분석기) 구매,국방부(운영지원과),,,2019-12-17,주식회사 웨이브텍,이광형,,서울특별시 강남구 일원로81-0 (일원동),36774248.0,,상비병력 규모 최적 결정을 위한 제도 조합 방안 연구,국군재정관리단
20-PKMR엔진 PBL 비용대효과분석 및 성과지표 연구,해군본부,,80.436,2022-04-17,사단법인 안보경영연구원,전건욱,이나라,"서울특별시 강남구 언주로527, 10층 (역삼동)",29571573.0,80.438,2.75인치 유도로켓(비궁) PBL 적용 방안 연구용역,중앙행정기관
잠수함 근무환경의 분석 및 건강모델개발 용역,국방부(운영지원과),227206858.0,98.39,2021-01-30,육군사관학교 산학협력단,,,,226961066.0,,19-전자파 정밀분석체계 확대구축사업 리스,중앙행정기관
24-미래 공군병력 부족 대비 인력공급 확대방안 연구,국방부(운영지원과),92560964.0,,2021-08-27,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,95.857,세계안보정세분석 연구용역,국군재정관리단
개전초 동원긴요부대 전시 완정성 보장 방안 연구,공군본부,98833614.0,76.698,2016-09-26,고려대학교산학협력단,김진욱,,"대전광역시 서구 대덕대로249번길30-0, 403호(둔산동, 베스트피엘씨빌딩)",98795291.0,76.695,군단정찰용 무인항공기-Ⅱ 시설사업 선행연구,국군재정관리단
00학교 종합정보체계 고도화사업 개념연구,국군재정관리단,65274369.0,83.676,2017-07-09,(주) 한국능률협회컨설팅,경상현,김소라,"서울특별시 구로구 경인로53가길10, 5층 507호(구로동, 구로 대명벨리온 지식산업센터)",,83.681,방공전력 발전방향 연구 용역,국군재정관리단
개전초 동원긴요부대 전시 완정성 보장 방안 연구,국방부(운영지원과),,72.127,,,,이윤아,,277120269.0,72.134,자동전사시스템 연구 용역,중앙행정기관
국방 정보기술 조사·분석 연구,방위사업청(운영지원과),,95.838,2017-11-01,주식회사 엔미디어솔루션,박영욱,고은미,서울특별시 강서구 마곡중앙5로1길20 (마곡동) 520호,17814539.0,95.85,생물안전밀폐실험실(BL3 3등급 연구시설)유지보수용역,중앙행정기관
(24G050-A생물안전3등급 연구시설(BL-3) 유지보수용역,방위사업청(운영지원과),212199926.0,86.781,2022-12-05,행복한 일 연구소,이성로,권건안,인천광역시 미추홀구 인하로100-0 (용현동) 인하대학교,212219885.0,,조종사 피로도와 안전비행의 상관관계 분석 연구용역,중앙행정기관
소형전술차량 시설사업 선행연구,국방부(운영지원과),82782416.0,82.701,2016-10-13,,,전치우,,82921877.0,82.694,상륙공격헬기 체계운용요구 및 PBL 적용방안 연구용역,군
위성 무기체계 시험평가 제도개선에 관한 연구,국군재정관리단,374178478.0,,2022-08-28,,,,,374236384.0,,군용차량 배출가스 환경영향 및 기준 검토 연구용역,중앙행정기관
해병대 과학화예비군 훈련장 발전방안 연구 용역,제9691부대,7869907.0,91.819,2017-12-06,,,,,7872975.0,91.827,22-G/K 창정비 사업 성과분석 연구,군
20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,해군본부,7621969.0,,,(사)한국안보문제연구소,박헌제,김현묵,서울특별시 마포구 도화동51-1 성우빌딩 703호,,84.56,통합 센서검사기 개발 연구용역,군
(20F062-I)소음영향도작성을위한소음측정및분석용역,육군공병학교,,81.636,2021-03-01,,,이재평,,239521912.0,81.64,18-회로망용 분석기 등 8종 구매,군
고출력레이저 위성추적체계 구축방안 연구,공군본부,,,2021-07-13,,,방윤지,,,85.038,마린온 정비지원체계 방안 연구용역,국군재정관리단
(236366-F) 네트워크 트래픽 수집 및 분석 장비 구매,국군재정관리단,535726564.0,,,(주)한컴네트워크,오세문,김지영,서울특별시 구로구 디지털로34길55-0 (구로동),,81.252,23-N-유황분석기 구매,중앙행정기관
22년 의무장비(자동분석기 생화학용 중형) 구매,공군본부,,86.832,,(주) 웃샘,김동준,박종호,"대전광역시 대덕구 대화로120, 7층 729,730호(대화동, 가온비즈타워)",5285687.0,86.823,21년 의무장비(혈액가스분석기 중형) 구매,군
24-방공관제 작전제한 해소 추가레이다 설치방안 연구,방위사업청(운영지원과),224230066.0,79.748,,세종대학교산학협력단,김진욱,,,224167070.0,79.747,대용량 유전자데이터 분석 파이프라인 및 가시화 연구,중앙행정기관
23-중북부 물류거점 입지 선정 및 효과 연구,국방부조사본부,323166139.0,,,태경회계법인,최은수,,"서울특별시 영등포구 63로40, 202호(여의도동)",323016881.0,79.732,해병대 인력획득체계 분석 발전 방향 연구 용역,합동참모본부
전투실험용 휴대형 통합 네트워크 분석기 구매,국군재정관리단,176252520.0,,2019-01-23,사단법인 안보경영연구원,전건욱,,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",176433417.0,,전파환경측정 분석장비 유지보수,중앙행정기관
군 의료 혁신을 위한 의료전달체계 개편 연구용역,육군본부,7301376.0,78.92,2016-07-28,사단법인 한국국가전략연구원,,이기석,서울특별시 마포구 도화동51-1 성우빌딩 703호,,78.914,BigData/VC를 활용한 무기체계 효과분석 연구,합동상호운용성기술센터
23-6차 조달 연구장비(겔이미지 시스템) 구매 계약,국방부(운영지원과),101792338.0,,2020-03-03,주식회사 더트루노스,이대용,양진,"경기도 김포시 태장로789,732호 (장기동,금광하이테크시티)",101768253.0,105.013,24-공군 적정 상비병력 규모 연구 용역,중앙행정기관
2020년 군 조직의 양성평등 지표 조사 및 분석 연구,공군사관학교,,81.901,2018-01-05,,김진욱,이지은,,26648713.0,81.902,19-적정 승조원 소요인원 정량화 방안 연구,기관
기초비행훈련용헬기 조종계통 시험장비 개발 연구용역,육군본부,40201924.0,75.805,2020-04-07,알앤알컨설팅 주식회사,김태동,김선태,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",40233928.0,75.805,지뢰 등의 탐지·제거 민간대행에 관한 연구,국군재정관리단
임무형지휘 수준진단도구 개발 연구용역,국방부(운영지원과),30080264.0,69.769,2018-12-11,써모피셔사이언티픽코리아 주식회사,권오경,오성열,서울특별시 서대문구 포방터2길24 (홍은동),,69.765,22-3차 연구장비 구매 계약(수정) - 미생물측정기,중앙행정기관
국방과학기술 전문인력 소요분석 연구,국군재정관리단,202599232.0,91.703,2020-05-30,(주)에프오알엠도시건축공간연구소,한민구,윤진영,,202534005.0,91.698,20-161 218 동물용 자동분석기 등 3품목,중앙행정기관
군대의 가치를 표현할 수 있는 의식과 의례 개념 연구,공군본부,1796273.0,89.215,,산업연구원,김진욱,,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",1795575.0,89.207,20-PKMR엔진 PBL 비용대효과분석 및 성과지표 연구,군
BLT급 쌍방훈련 제병협동훈련장 구축 연구용역,국군재정관리단,446102226.0,90.877,,태린메디칼 주식회사,안병선,이상규,"서울특별시 구로구 디지털로243, 705호(구로동, 지하이시티)",,90.878,함정구조해석용 모델링 DB 개발 연구(2019H038-E),중앙행정기관
KOLAS 인정 기반 구축 연구용역,국군재정관리단,16079827.0,,2021-03-01,한국직업능력연구원,김진욱,황병윤,,16082008.0,,미래 우주전장 분석 및 공군 우주전략 수립 연구용역,국군재정관리단
19년 육군M&S센터 전문분석관 운용 용역(2019F014-I),제9691부대,165733669.0,90.446,2021-05-09,주식회사 바로텍시너지,경상현,이우학,"경기도 성남시 수정구 복정로84번길 22-15,(B-001호) (복정동)",,90.452,20년대 이후 북한 및 잠재적 위협의 변화 전망분석,군
소형드론용 지능형 영상분석기술 연구/시연 용역,국군재정관리단,65616735.0,80.293,2019-04-06,,,윤영선,,65552521.0,,육군내 기술연구소 신설방안 연구 용역,제9691부대
16년 전자파 측정 및 분석장비 개발 용역,국군화생방방호사령부,55321936.0,103.229,2022-06-06,육군사관학교 산학협력단,김진욱,이도제,,55340713.0,103.229,AH-64헬기 수평안정판 정비방법 개발 연구용역,군
한반도 작전환경에 적합한 사단 구조 및 편성 연구,국방전산정보원,174185715.0,,,,,,,,,함정 네트워크 설계 및 무선통신 발전방향 연구 용역,군
대형수송함-ll(LPX-ll) 개념설계 기술지원 연구 용역,방위사업청(운영지원과),166693007.0,,,육군사관학교 산학협력단,,윤진영,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,,원격제어조립체 개발 연구개발(2019H027-B),제9691부대
23-10차 조달 연구장비(순수물제조기) 구매,방위사업청(운영지원과),160889313.0,82.706,,연세대학교 산학협력단,김성빈,배영실,경상남도 거제시 거제대로3370 (아주동),,,군사과학기술대학원(가칭) 신설방안 연구,군
21-공-가스크로마토그래피 질량분석식 구매,육군교육사령부,818956303.0,87.192,2022-10-10,청맥기획,김경호,조성호,경기도 포천시 군내면 유교로163,818879645.0,87.192,22-수중광통신의 군사적 활용방안 및 운용효과 분석,중앙행정기관
잠수함 근무환경의 분석 및 건강모델개발 용역,국군재정관리단,36408877.0,96.176,2019-07-18,대전대학교 산학협력단,이병택,이도제,"서울특별시 서초구 서초대로1길17, 2층 226호(방배동)",,96.169,특수작전용대형기동헬기 기종결정 평가방안 연구,국군재정관리단
국방 정보기술 조사·분석 연구,방위사업청(운영지원과),208635955.0,,2018-07-23,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",208711224.0,82.437,의학연구소 영상진단장비,군
예비군법 개정방안 연구,방위사업청(운영지원과),,92.014,2020-07-31,호원대학교 산학협력단,전용일,이연수,"서울특별시 노원구 광운로 20(월계동, 광운대학교)",,92.017,스위치 누름식(연구개발),중앙행정기관
국방로봇 운용을 위한 법/제도 개정 및 인증제도 연구,국방부(운영지원과),308096.0,,2020-03-15,(사)한국전략문제연구소,박정기,김채미,"서울특별시 강남구 언주로527, 10층 (역삼동)",307578.0,89.315,전투발전세미나 수행 연구용역,중앙행정기관
항공교통 업무 수행 및 공역체계 개선 방안 연구,공군본부,10283147.0,,2019-05-25,(사)21세기군사연구소,박종재,정주교,서울특별시 관악구 관악로1 (신림동),,81.321,인공지능을 활용한 사이버위협 탐지기술 연구용역,군
전파영향평가 방법 비교분석 및 실증 연구,방위사업청(운영지원과),,,2022-03-01,,,,,616572972.0,88.65,해병 00부대 재배치 및 신기지 구상 관련 연구,중앙행정기관
20-WMD/화생방 전문인력 관리 및 교육훈련 정립 연구,국방시설본부,,,2021-09-06,주식회사 비씨디이엔씨,이여정,최승룡,강원특별자치도 홍천군 홍천읍 진리로8,346522987.0,97.568,위험평가를 위한 공격표면 및 평가방법 연구,군
RAM 및 군수지원분석 방법 선진화 연구(2차),국군재정관리단,11315327.0,99.631,2020-06-16,,,송종호,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",11321842.0,99.636,K-UAM과 연계한 드론 통합관제체계 구축 방안 연구,중앙행정기관
전자기스펙트럼 측정/분석체계 운용방안 연구,국군재정관리단,,104.754,,사단법인 안보경영연구원,,,,93702746.0,104.757,드론봇 및 대드론체계 전력화추진 Master-Plan 연구,군
(20F089-I)소음영향도작성을위한소음측정및분석용역,육군본부,272989740.0,101.22,,한국환경설계(주),김종광,이지호,"경기도 성남시 수정구 창업로43-0 (시흥동)1층, 글로벌비즈니스센터",,101.22,휴대용화학물질분석기 등 2종 구매,합동상호운용성기술센터
21년 연례 육군 리더십 수준 진단 연구용역,국군재정관리단,684854.0,94.858,,,,,,685375.0,,군사력건설을위한 미래국방정책 및 합동작전개념연구,군
여군 피복장구류 개선방안에 대한 연구,국방대학교,141909859.0,87.867,2023-10-31,,,김소미,,,,효율적인 유지보수 사업관리 방안 연구,군
군 C4I체계 보호방안 연구 용역,해군본부,44798216.0,,2019-11-06,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,73.9,반환 미군기지 매각 활성화를 위한 처분 방안 연구,군
19년 발칸 추적훈련 분석기(제조),육군본부,27556188.0,80.597,2021-12-18,씨엠티정보통신(주),이귀숙,김여기,"경기도 김포시 태장로795번길23 (장기동) 마스터비즈파크 R124, 7층 729-732호",27572263.0,80.587,00 0000 분석체계 구축,기관
중증외상질환 예후예측인자 발굴 및 관리방안 연구,육군교육사령부,186016449.0,98.794,2016-12-06,국방대학교산학협력단,김진욱,,서울특별시 영등포구 영등포로35길10-0 (영등포동6가) 8층 809호,,,SUPPRESSED,중앙행정기관
한국형 레이저 무기 조기도입 개발전략 연구,국방부(운영지원과),,110.422,,법무법인 집현전,조현선,박소연,"경기도 용인시 수지구 죽전로 152, 단국대학교내(죽전동)",,110.425,21-섬석천 기능개선 분석평가 및 기본계획 연구용역,중앙행정기관
대대급이하 전투지휘체계(B2CS) 양산사업 비용분석,국군재정관리단,30173013.0,88.896,,(주)두두아이티,,김인해,서울특별시 영등포구 영등포로35길10-0 (영등포동6가) 8층 809호,,,(207108-H)네트워크 위협 분석체계 구축사업,국군재정관리단
민간인 지뢰제거 방안 연구,4284부대,,,,,,,,292046191.0,,K200A1장갑차 시뮬레이터 연구개발,기관
21-공-신호발생분석기 구매,한미연합군사령부,273618922.0,85.282,,한국교통대학교산학협력단,김재영,정승인,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",273434008.0,,(236199-F) 고분해능 질량분석기 구매,군
자동 00분석 지원체계 구축(20197115-H),국군의무사령부,,75.478,,,김규형,박은하,"서울특별시 종로구 홍지문2길20-0 (홍지동, 상명대학교)",,75.48,17년 지형분석장비 교체사업,군
소요결정 권한 소요군 위임시 획득절차 연구,육군종합군수학교,6360252.0,,2017-09-02,씨지에스아이티(주),강석균,이연수,광주광역시 서구 양동로41번길21-9 (양동),,90.907,민사분야 연구용역(2-2),군
