입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
디지털 혁신시대 SW개발역량 강화방안 연구용역,공군사관학교,1582280842.0,89.499,2024-01-29,다슬,정중식,이민재,충청북도 청주시 청원구 오창읍 농소길33-56,,,전시 급식지원체계 개선방안 연구,제1363부대
(227163-F)연구활동재료(초자) 구매,국군수송사령부,184503827.0,90.375,2020-07-01,에스엠테크(SM TECH),정순애,이진우,서울특별시 동대문구 장한로27길29 (장안동) 201비호,,89.618,19년 작전지속지원분석모델 유지보수(2018F124-G),군
00작전 효과 및 능력 구축방안 연구 용역,육군본부,160307564.0,88.164,,애니유통,김경일,이영은,서울특별시 마포구 도화동51-1 성우빌딩 703호,579512304.0,90.063,(226362-F)작전지속지원분석모델장비 도입(리스물건),군
해병대 무인항공기 효율적 운용방안 연구,4284부대,160257202.0,92.076,2019-07-10,군정비지원센터,안은희,김선미,대전광역시 동구 대학로62-0 (용운동),0.0,99.774,(227059-E)방탐정확도 정밀분석 시험용 드론 제조,국군수도병원
23-4차 산업혁명 접목 미래함정 발전방향 연구,제1363부대,,90.126,2020-06-26,주식회사 발렌베리,반상우,황병수,대전광역시 유성구 온천로59-0 (봉명동) 905호,89622088.0,89.934,물증류기  분석용 순수제조기 구매 설치,제3707부대
우주기상 영향 연구용역,방위사업청,,,,에스엠테크(SM TECH),권현한,김도경,"경상남도 창원시 성산구 완암로50-0 (성산동, SK테크노파크) 넥스동 1103호",,89.326,금천구 00부대 배치방안 등 연구,계룡대근무지원단
20-S-통합유류고 신축사업 선행연구 용역,국방부(운영지원과),,90.279,2020-03-09,주식회사 셀젠텍,이용호,이선영,경기도 김포시 양촌읍 대곶남로580번길38-0,,89.322,미래 육군 전술감시체계 운영개념 정립 기술연구 용역,제7821부대
(216047-F)모의분석실 전시체계 구매설치,국방부(운영지원과),522019496.0,95.566,2024-07-03,(주)리서치랩,최태묵,장대호,전라북도 전주시 완산구 장승배기로263 (평화동1가),107521170.0,,다도해함 개조 설계 방안 연구,4284부대
무인수상정 탑재운용 군 요구조건 도출 연구용역,해군작전사령부,83501666.0,,2020-06-21,한양대학교 산학협력단,현수,이형걸,부산광역시 강서구 대저중앙로341-0 (대저1동),967966.0,89.838,군사훈련장 위험성평가제도 정립을 위한 연구,제2062부대
운용함정 손상대응 훈련 시나리오 연구 용역,공군제15특수임무비행단,,,,(주)코어시큐리티,김성룡,김수영,"서울특별시 종로구 우정국로26(공평동, 센트로폴리스빌딩)",,88.877,군 급식 민간위탁 시범사업 성과분석 연구,제2307부대
(20G040-H)AI기반 보안사고 탐지분석시스템 ISP사업,4284부대,62820355.0,89.806,2020-06-07,씨지에스아이티(주),허성일,이윤정,전라북도 무주군 무주읍 향학로27-1,,88.7,전술정보통신체계Block-1-① 창정비요소개발 비용분석,기관
사이버전 수행개념 및 절차 연구,국방부조사본부,,90.16,2024-06-14,주식회사 대경코리아,이권민,변정옥,"서울특별시 금천구 디지털로9길68, 제1806호(가산동, 대륭포스트타워5차)",93284735.0,89.277,2019 서울안보대화 프로그램 기획 및 발전방향 연구,제9965부대
국방 안전사고 조사 표준 매뉴얼 마련을위한연구,육군항공학교,65880809.0,89.281,2019-09-06,수테크시스템즈 주식회사,신용인,김시나,"광주광역시 동구 조선대길126(서석동, 조선대학교 내))",,99.612,19-함정 고전압 육전공급설비 적용방안 연구,제3707부대
차륜형장갑차 시설사업 선행연구,국군화생방방호사령부,60367629.0,89.935,2019-05-03,주식회사 플랜에이디벨롭먼트,문미옥,서선숙,서울특별시 금천구 가산디지털2로184-0 (가산동) 112호,90661779.0,89.087,(226320-B) 지형분석장비 교체(리스물건),군
정신전력교육 기본교재 재발간에 따른 사전 연구 용역,합동참모본부,78492320.0,90.161,2020-06-12,(주)케이엔에스,정태량,김영삼,"충청남도 계룡시 서금암3길5, 925호(금암동, 쉐리움오피스텔)",110089069.0,89.025,22-5차 연구장비 구매 계약 - 원심분리기 소형탁상용,제3170부대
17-군 세차 폐수처리시설 운영 개선방안 연구용역,국방부(운영지원과),70754555.0,,2017-01-27,선테크 주식회사,최아진,김상겸,충청남도 홍성군 홍북읍 홍예로213-0 (엘에이치스타힐스) 121동 2201호,,,군 시설물 적정 위장방안 연구 용역,제2307부대
18-함정 자기한계치 기준 설정방안 연구,4284부대,,89.28,,(주)싸이버텍,한수희,한상동,부산광역시 사하구 구평로16번길 71(구평동),19081316.0,89.68,군사학 연구방법론에 대한 연구 용역,합동상호운용성기술센터
공군 이러닝 무선기반체계 고도화 방안 연구 용역,해군교육사령부,,90.032,,(재)한국산업개발연구원,정태윤,김다예,"경기도 안양시 동안구 관평로138번길24-0 106호 (평촌동, 초원아파트 상가동)",,,21 분석기 주파수편이용 1종 구매,국군재정관리단
스마트팩토리 기반 KAAV창정비 공장 연구 용역(1),국방시설본부,,100.583,2024-05-30,주식회사 미주씨앤디,권준홍,이형민,충청남도 아산시 신창면 순천향로22 앙뜨레프레너관 E404호,,89.876,전자전기 확보 및 효율적 운용방안 연구,연평부대
(246072-F) 분석기 스펙트럼용 구매,제5378부대,55900884.0,90.588,,주식회사 단군픽쳐스,박영선,김재필,"서울특별시 관악구 봉천로340-2, 7층(봉천동)",86438860.0,,전원품질 분석기 구매,종합보급창
급식유통센터 성과분석 및 (경남권)필요성 연구,합동참모본부,80206019.0,100.735,2019-07-30,주식회사 윈미디텍,최미옥,이정화,"서울특별시 중랑구 동일로754, 6동 201호(중화동, 우성타운)",0.0,,TAURUS 총수명간 운영방안 연구,제2062부대
ICT 기술 적용한 미래 지휘통신체계구현 가능성 연구,제3훈련비행단,,96.724,2019-08-26,대지이앤씨산업 주식회사,박정기,정양수,"서울특별시 구로구 가마산로232 (구로동, 스페스큐브)",,99.43,00훈련장 이전 연구 용역,군
18-효과적인 정보수집함 운용방안 개념연구,국방부(운영지원과),,,,와이엠,곽민수,이승모,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",,88.956,스펙트럼분석기 2종 구매,합동참모본부
항공용금속재료 가공방법별 기계적물성치측정방안연구,육군본부,177730282.0,90.376,,삼일회계법인,이희석,김경환,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)",109738733.0,98.725,20년 전파환경 측정/분석장비 유지보수 용역,국군의무학교
국가 우주개발 정책과 공군의 역할 연구,육군본부,55450911.0,,2024-09-19,에솜 주식회사,박재범,이우학,"서울특별시 영등포구 경인로 775, 2동 1202호(문래동3가, BJM)",179240.0,,23-8차 조달 연구장비(초음파수술기 등 4종) 구매,기관
[연구소] '22-2차 감정재료 구매,국군재정관리단,70945914.0,,,에듀크레아,김주희,박민정,"서울특별시 은평구 진흥로 225,(불광동)",110962443.0,89.312,20-풍력발전시설의 R/D 및 통신전자장비 영향성 분석,군
안보학술진흥연구용역(3.국내안보환경분석또는),공군본부,,90.086,,(주)에스코컨설턴트,송상의,신준호,"경기도 성남시 수정구 금토로80번길11, (금토동, 판교이노베이션랩) 9층 909~911호",98847636.0,,(237001-H)스펙트럼 측정/분석장비 노후 교체,군
19-군 자체 안전보건경영시스템 인증제도 구축 연구,국방부(운영지원과),172088762.0,90.263,2024-02-17,주식회사 시스텍,오종한,이승기,"서울특별시 서초구 강남대로369, 9,10,13,14층(서초동, 디에타워)",800496.0,,행정업무 간소화 개선방안 연구,합동상호운용성기술센터
주요 군사선진국의 공군조직 발전방향 분석,국군재정관리단,81674125.0,,2022-05-31,자주국방네트워크,조화순,박익수,"서울특별시 동작구 상도로133, 5층 (상도동, 두덕빌딩)",,89.54,상비군 수준의 동원위주부대 전력보강 방안 연구,기관
(206199-B)지형분석장비 교체사업(리스물건),지상작전사령부,,100.656,,법무법인(유한)태평양,박정기,임혜정,충청북도 청주시 청원구 율봉로159번길73-1 (율량동),,89.578,공개출처정보(OSINT) 활용 사이버위협 분석방안 연구,국군복지단
자동 00분석 지원체계 구축(20197115-H),제5019부대,63228069.0,,2020-06-30,주식회사 비씨디이엔씨,배영훈,김상도,"경기도 시흥시 희망공원로 92, 시화공단2마 301-3호(정왕동)",8708647.0,,군 모바일 업무혁신 추진방안 연구용역,제3170부대
17년 분광분석 폭발물탐지 연구용역,합동참모본부,54392946.0,,,주식회사 라이언앤코컨설팅,안병선,김용오,"서울특별시 강남구 영동대로511, 16층(무역센터 트레이드 타워)",17494497.0,,K105A1자주포 경미한 성능개량 사업분석,제7016부대
부품정비대대 - 분석기  스펙트럼용 구매,합동군사대학교,69614638.0,90.465,2019-06-12,(재)주택산업연구원,윤훈수,김지훈,"경기도 안양시 만안구 만안로49,1303호(안양동, 호정타워)",0.0,97.215,군사시설부문 온실가스 감축 계획수립 연구,제9691부대
RAM 분석 및 군수지원 분석방법 선진화 연구(1차),공군방공관제사령부,60621941.0,89.738,,주식회사 동영상사,권오형,기유경,강원특별자치도 원주시 신림면 신림황둔로174-0,,,CH/HH-47D 성능개량사업 운용요구서 연구,국군의무학교
항행안전시설 비행점검장비의 군 필요성...연구,4284부대,70536891.0,,2022-04-16,주식회사 공공정책성과평가연구원,김은기,김정옥,경상남도 거제시 거제대로3370 (아주동),0.0,88.891,K10제독차 조종상자 회로카드 정비기술개발 연구용역,제9691부대
21-3차 조달 연구장비 구매 계약 - 제빙기 가루형,해군군수사령부,178589358.0,,2020-06-21,와이엠,권헌영,배종환,서울특별시 광진구 군자동98 집현관 216,109758291.0,89.075,자동처리체계 구축 및 연구용 부품 구매,제9227부대
미래 GOP과학화경계시스템 구축방안에 대한 연구 용역,국방부조사본부,,90.401,2022-08-27,대신정보통신 주식회사,정영주,김상진,서울특별시 마포구 월드컵북로5길59 (서교동),16759757.0,,군수부대 저장시설 기동화 방안 연구용역,제5738부대
[24-육-85] 무기체계별 EMP방호기술 적용방안 연구,국방부(운영지원과),62195345.0,,2024-01-06,노원 상사,박 동순,최미정,"서울특별시 서초구 신반포로303, 101호 (잠원동, 에스엘빌딩)",132571247.0,89.246,정보분석조용 보관낭 구매,군
국방대학교 조직컨설팅 연구 용역,육군인사사령부,56609974.0,100.408,,(주)도전하는사람들,김운용,김유미,"서울특별시 영등포구 양평로149-0, 1106호 (양평동5가)",,88.513,연구소 화생방연구활동 재료비 초자 구매,대학
미래 전장에서 승리하기 위한 육군전략 발전 연구,제5738부대,66242771.0,90.238,,티엠시 주식회사,장철성,강민,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),,,마린온 정비지원체계 방안 연구용역,군
해병대 과학화예비군 훈련장 발전방안 연구 용역,육군본부,,95.659,,사단법인 한국우주과학회,임평산,이지혜,"서울특별시 송파구 석촌호수로138, 202호 (삼전동)",118252520.0,,전술정보통신체계Block-1-① 창정비요소개발 비용분석,제9965부대
00사업 선행연구용역,국방대학교,167466580.0,,,(주)디에이치기술단,박 동순,유보라,"서울특별시 서초구 강남대로6길11 선우빌딩 4,5층 (양재동)",88548258.0,,조종사 피로도와 안전비행의 상관관계 분석 연구용역,중앙행정기관
정기기초연구과제연구용역(7.미래안보상황에..),육군훈련소,89837878.0,101.023,,주식회사코드원,주양효,홍성현,경기도 군포시 번영로497(산본동 금화프라자) 502호,104237294.0,85.263,주변국 지상군에 대한 부대 및 전력구조 연구,4284부대
BigData/VC를 활용한 무기체계 효과분석 연구,국방부조사본부,66755114.0,89.663,,유한회사 동방이노베이션,김주희,한영준,"경기도 수원시 영통구 광교로105, 607호(이의동, 경기 알앤디비센터)",0.0,89.081,군의 드론봇 전투체계 발전방향 연구 용역,군
(23F225-I)지형분석 S/W(Arc GIS) 교체사업 금융리스,공군본부,527458158.0,89.574,,주식회사 청호,김영욱,최경환,"서울특별시 서초구 서운로 226, 서초오피스텔 404호(서초동)",110126257.0,89.475,정밀측정장비(제원분석기) 구매,군
2.75인치 유도로켓(비궁) PBL 적용 방안 연구용역,제9691부대,173506517.0,90.352,2024-04-09,주식회사 휴먼씨엔씨,이용호,이선영,울산광역시 남구 갈밭로11-0 (삼산동),24598455.0,89.012,(24F262-A) 방호시설 폭발실증시험 계측 및 분석용역,제20전투비행단
22년 의무장비(요분석기) 구매,제5019부대,72204197.0,89.24,,중원대학교 산학협력단,조보근,김동신,"서울특별시 용산구 한강대로62길41, 3층 (한강로1가)",102294935.0,,정기기초연구과제연구용역(3. 한국군의군수관리...),제9691부대
디지털 증거분석 수사체계 교체사업(20198118-E),국군재정관리단,,90.147,2022-01-04,주앤주,엄영석,김기현,"경기도 용인시 수지구 죽전로 152, 단국대학교내(죽전동)",,90.88,10.군사과학정책연구(인공지능...),국군재정관리단
통신전자장비 전계강도 측정분석장비 개발,육군대학,77443196.0,99.882,,사단법인 한국갈등학회,서태일,윤진영,"경기도 성남시 중원구 광명로94번길14, 지하1층(성남동)",0.0,89.884,국방데이터 품질점검 실증 및 운영방안 연구 사업,제9691부대
K105A1자주포 경미한 성능개량 사업분석,제9965부대,72812382.0,89.65,2022-05-20,희송컴퍼니,정승인,장중원,"전북특별자치도 군산시 임피면 호원대3길 64,",100470011.0,88.748,한국형 군경력 학점전환제 마련에 관한 연구,제3170부대
성능개량 전파분석체계도입사업,국방통합데이터센터,167882637.0,89.587,2022-03-19,미소커뮤니케이션,이정석,권소희,"대전광역시 유성구 테크노4로17, A동 501호 (관평동, 비즈센터)",97404432.0,88.924,국방 데이터 전략연구,국군재정관리단
산업협력 제도 시행을 위한 세부 방안 연구,국방통합데이터센터,64511770.0,89.549,2020-06-20,알앤알컨설팅 주식회사,조화순,이지혜,"서울특별시 강남구 테헤란로520, 2층(대치동, 삼안빌딩)",0.0,88.825,효율적 획득업무 수행을 위한 WBS 표준화 연구,중앙행정기관
비행대대 조종사 적정 편제 및 대체 인력 운영 연구,제5378부대,99361720.0,100.226,,사단법인 엔케이지식인연대,이재평,고상범,서울특별시 서초구 서리풀길4,96510534.0,89.287,디지털 증거분석체계 SW 라이선스 갱신,제6619부대
21-해-성분분석기 구매,공군제38전투비행전대,,89.655,2021-12-04,주식회사 에이티지씨(ATGC),김주형,최은수,서울특별시 관악구 남부순환로1808 (봉천동) 1414호,,,경어뢰 성능개량사업 전문용역 비용분석,합동상호운용성기술센터
항-20-036 자동면역분석기,육군인사사령부,,,2020-06-22,(주)두두아이티,임채익,권경모,경기도 의왕시 오봉산단3로25 (삼동) 의왕테크노파크 더리브비즈원 1동1528호,85330335.0,,22년 기술연구용역 계약(2),제3707부대
무건리훈련장 갈등영향분석 용역,공군 제8전투비행단,80887413.0,89.654,,광운대학교산학협력단,김명운,김평희,"서울특별시 용산구 청파로349-0 (서계동,보은개발빌딩)",0.0,89.177,통신가설차 경미한 성능개량 사업분석,군
궤도장비 난방기 야전 시험장비 개발 연구용역,공군제17전투비행단,68151343.0,89.839,,세영정보통신(주),허준석,이기찬,서울특별시 서초구 서운로1길34-0 (서초동),105452258.0,,열상감시장비 초음파모터 등 3종 정비개발 연구용역,제7821부대
Edu-Tech 교육체계 개발 연구용역,제3170부대,43017764.0,,2016-12-07,주식회사 청호,조인태,김성훈,서울특별시 중구 무교로16(무교동),97706581.0,89.502,차세대 기동헬기 발전방향 연구 용역,제7016부대
무기체계 개발시험평가 역할 재정립에 관한 연구,공군제16전투비행단,,90.231,2019-03-20,주식회사 세일케이엠,유인목,권연주,울산광역시 남구 갈밭로11-0 (삼산동),88179088.0,,2017 서울안보대화 프로그램 기획 및 발전방안 연구,제6619부대
국방획득 유연성제고 위한 선진국 획득사례 연구,국군재정관리단,,89.011,2022-08-15,(주) 솔포스텍,김석철,황병수,"인천광역시 미추홀구 방축로194, D동 207호 2층 1호 (도화동)",0.0,95.801,복합재 내부결함 위험도 평가방법 연구개발,국군재정관리단
전출처 전자정보 통합 및 적위협 가시화 방안연구,공군미사일방어사령부,1257767426.0,90.012,2017-03-24,주식회사 온품,전세희,허지원,"서울특별시 중구 동호로7길41, 2층(신당동)",15029307.0,89.657,연구활동 재료(시약 초자)361종 구매(20197096-E),국군재정관리단
(236367-B)표적분석용 워크스테이션 구매(리스물건),제2307부대,1130232775.0,89.814,,주식회사 한컴인스페이스,이용준,안병선,서울특별시 금천구 가산디지털1로171-0 (가산동) 가산SK V1 센터 1505호,,89.127,시뮬레이터 소프트웨어 보안성 시험 방안 연구,국군재정관리단
제5회 국방 분석평가관계관 워크숍 위탁 운영,제7821부대,1423758617.0,90.407,2022-04-26,한서대학교 산학협력단,오철홍,이월단,충청남도 논산시 양촌면 황산벌로1040,,,국방정보화법 하위법령 개정방안 연구,군
16년 전자파 측정 및 분석장비 개발 용역,국방부,81276607.0,88.518,2022-08-05,(주)한컴네트워크,주인웅,박은정,"서울특별시 영등포구 여의나루로67, 신송빌딩 703호",7974808.0,83.956,24-00부대 전력화 추진방안 정책연구용역,군
국방대학교 안보현안분석 등 2종 인쇄 용역,제2879부대,,90.445,2019-06-02,국방대학교산학협력단,민경찬,김정일,"서울특별시 강남구 테헤란로 142(역삼동, ARC PLACE) 7층",0.0,89.515,차세대 기동헬기 발전방향 연구 용역,군
ㅇㅇ학교 전통 계승 및 발전방안 학술연구용역,국방부(운영지원과),64658788.0,93.728,2019-08-27,한성대학교 산학협력단,김근우,김지나,충청북도 청주시서원구 성화동599번지 3층,87884190.0,88.772,22-12차 연구장비 구매 계약 - 초저온냉동고,중앙행정기관
군사훈련장 위험성평가제도 정립을 위한 연구,국방통합데이터센터,71361907.0,90.681,,주식회사 루키스,양선원,김인해,충청북도 청주시 흥덕구 비하로59-2 (비하동),23690116.0,88.989,디지털 증거분석체계 라이센스 확보,국군재정관리단
정책현안 연구용역(1. 북한의무기체계와..),방위사업청(운영지원과),,90.51,,(주)네오플러스,장수현,박연선,"서울특별시 서초구 강남대로369, 9,10,13,14층(서초동, 디에타워)",0.0,,(227321-C) 네트워크 위협분석시스템 구매(리스물건),군
정책현안 연구용역(2. 두개의 전쟁과 미래전쟁),특수전사령부,74620947.0,89.885,,주식회사 마에스트로네트웍스,장명훈,구종우,전라북도 전주시 완산구 장승배기로263 (평화동1가),,,개전초 동원긴요부대 전시 완정성 보장 방안 연구,중앙행정기관
(20F088-A)소음영향도 작성을위한 소음측정및분석용역,제7군단,174309945.0,,2022-08-31,해양산업드론일자리창출협동조합,성순이,양정승,"경기도 용인시 기흥구 덕영대로1732-0 (서천동, 경희대학교 국제캠퍼스내)",10998753.0,,[연구소] 감정장비(컴퓨터 거짓말 탐지 세트) 구매,군
헬기와 UAV의 통합운용을 위한 비행장 설치방안 연구,합동군사대학교,189182728.0,,2020-05-29,주식회사 현대리서치,정인영,이대영,"경기도 용인시 수지구 죽전로 152, 단국대학교내(죽전동)",,,6.25 전쟁 기간/분야별 전쟁분석자료 번역 용역,중앙행정기관
방위사업청 방산원가구조 개선에 관한 연구,국방대학교,167507634.0,101.865,2022-04-01,한남대학교 산학협력단,조인태,백수정,서울특별시 광진구 군자동98 집현관 216,,89.455,육군 로고를 군수품에 적용하는 방안 연구,군
해양 유ㆍ무인 복합전투체계에 대한 대응방안 연구,제9965부대,160217314.0,89.978,2019-09-12,(주)나일소프트,이관섭,신남선,경상남도 창원시 마산회원구 양덕북5길97 (양덕동1층상가),,90.526,ICT 기술 적용한 미래 지휘통신체계구현 가능성 연구,군
(246326-E) 분석용 고성능 PC등 5품목 (리스자산),육군항공학교,,92.417,2020-07-03,(주)한일종합상사,신훈길,이경은,"서울특별시 강남구 남부순환로365길 5, 중명 213(도곡동)",8264186.0,89.398,KAAV-Ⅱ운용요구서 구체화에 관한 연구용역,제9227부대
추진장약 저장수명 예측 가속노화시험 연구용역,공군사관학교,77282955.0,,2022-03-02,한국직업능력연구원,채수장,민정화,"서울특별시 영등포구 국회대로70길18,7층 (여의도동, 한양빌딩)",,97.984,육군 수질 유지비 현실화 방안 연구용역,합동참모본부
효율적인 유지보수 사업관리 방안 연구,육군교육사령부,,90.062,,네이버시스템 주식회사,이권민,이병택,"서울특별시 마포구 마포대로 173, 현대하이엘 816호(공덕동)",,88.695,20-실전적 시뮬레이터 구축방안 연구,군
휴대용 산소분석기 등 6종 구매,제6619부대,,,2023-01-07,주식회사 에코비투,금재호,이수현,"서울특별시 영등포구 국회대로70길18,7층 (여의도동, 한양빌딩)",,89.077,전술제대 전투무선체계 발전방안 연구용역,계룡대근무지원단
20-WMD/화생방 전문인력 관리 및 교육훈련 정립 연구,제9691부대,,91.116,2020-06-22,(주)오성인피니티,이형화,장현주,경기도 의정부시 경의로70-0 (의정부동) 5층 A628호,90886896.0,,함정추진축계이상소음발생위치추정및원인분석기법연구,국군재정관리단
정보역량 강화 연구용역,육군 제3808부대,59928530.0,90.028,2019-07-06,한국해양대학교산학협력단,김상겸,김종호,충청북도 청주시 서원구 남이면 남석로326,,89.712,CSRP 화생방 연구 재료 초자 구매,제9227부대
2024년 방산물자 현황분석 연구용역,제2307부대,,90.056,2019-05-19,농업회사법인 주식회사 서원당,정병훈,신창희,서울특별시 서대문구 충정로53-0 (충정로2가) 골든타워빌딩 1701호,0.0,89.712,공군 수송기 전력 최적화 방안 연구용역,군
의무장비 구매(자동분석기 생화학용),합동참모본부,86602434.0,88.925,,(사)한국위기관리연구소,박 동순,,부산광역시 동구 중앙대로251번길 11(),1645382.0,88.876,과학화경계시스템 정비지원체계 운영분석 연구용역,제9227부대
16년 정비지원부대 직무값 기반의 직무분석 연구용역,제20전투비행단,176820794.0,89.391,,주식회사 입법정책연구원,임창욱,김경호,"대전광역시 유성구 가정로43-0, 101동 903호 (신성동, 한울아파트)",,89.984,항공우주력 건설 전투발전전략 연구용역,중앙행정기관
00부대 정보체계 취약점 분석 시스템 구매,종합보급창,,97.862,2017-05-26,주식회사 베가스,임근우,이재원,경기도 성남시 수정구 성남대로1342-0 (복정동),27247464.0,88.799,동원전력 내실화 방안 연구용역,제20전투비행단
군 VoiP 교환시스템 통합운용방안 연구 용역,공군제17전투비행단,57754818.0,90.326,,주식회사산엔지니어링,김창환,이정원,서울특별시 금천구 가산디지털2로123-0 (가산동) 월드메르디앙벤처센터 2차 317호,,84.34,분석기  스펙트럼용,연평부대
20~21년 분석용모델(3종) 유지보수 용역(2019F173-C),합동상호운용성기술센터,73960156.0,89.661,2024-03-30,한디자인그룹주식회사,임순옥,정평길,"서울특별시 강남구 테헤란로440, 서관 3층(대치동, 포스코센터)",2803236.0,,주요 군사선진국의 공군조직 발전방향 분석,기관
대류권산란파 장거리통신장비의 군사적활용 검증연구,국군의무사령부,165404668.0,93.2,,(주)하이엠디,한영석,이덕호,"세종특별자치시  조치원읍 번영1길46, 301호, 302호",9912262.0,96.936,다목적훈련지원정 후속함(양산)사업 비용분석,제2307부대
18년 수송기술 용역연구,공군군수사령부,81836093.0,,,주식회사 글로벌메타,황조연,이상규,"서울특별시 마포구 서강로136-0 (노고산동, 아이비타워) 5층",83725558.0,,작전환경고려 전투실험 방법 및 평가 분석방법 연구,군
인공기상조절 연구용역,제2879부대,153181236.0,,2022-02-09,주식회사화인시스텍,김도현,김경호,"경기도 고양시 일산동구 중앙로 1233, 현대타운빌 1305호(장항동)",0.0,89.495,상호운용성 정보보증 평가기준 고도화 방안 연구,제9691부대
미래전장환경을 고려한 화력전력 대체방안 연구용역,종합보급창,183100679.0,90.438,2024-04-12,(주)한신솔루션,박광섭,박수정,"경상북도 경산시 대학로13길26, 2203호(정평동, 경산 한서 고층아파트)",8421993.0,,부대소개영화 제작 용역(연구단),합동상호운용성기술센터
21년 임상의학연구센터 통계프로그램 구매,국군지휘통신사령부,81035023.0,83.556,2019-03-02,(주)에이치엔에스바이오,조혜진,공현철,서울특별시 동대문구 천호대로 157(),,90.148,군사력건설을위한 미래국방정책 및 합동작전개념연구,제9691부대
낙하산전문포장사 자격신설 연구,제7군단,,,2020-05-28,주식회사 청호,류장수,김나영,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),0.0,88.83,17-방공관제사-102 보급수송과 신호분석기,군
부대지휘 설문 제도 개선 연구,방위사업청(운영지원과),85738200.0,99.4,2017-06-06,농업회사법인 주식회사 서원당,윤지성,박승호,"서울특별시 구로구 디지털로243, 705호(구로동, 지하이시티)",97767491.0,88.636,생화학분석기(동물용) 1항목 구매(의무),제9691부대
(21G085-H)'22년 스펙트럼 측정분석장비 유지보수용역,국군의무사령부,177167542.0,,2019-02-12,주식회사남동,김종호,이윤아,강원특별자치도 춘천시 동면 만천로104-1,19257093.0,89.15,강릉병원 기능조정 연구용역,군
수직이륙형UAV 기지건설 가능성에 관한 연구용역,공군본부,48841506.0,89.49,2024-08-31,(사) 한국관세무역개발원,동중영,신정희,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",5582972.0,98.177,(2)군용비행장 소음측정 및 분석용역,중앙행정기관
밀리토피아 골프연습장 운영에 관한 연구 용역,공군교육사령부,,89.365,2024-03-18,천두기업,남상경,박정자,"서울특별시 송파구 중대로135, 동관 1201호 (가락동, 아이티벤처타워)",28528603.0,89.188,18-P3탑재장비PBL적용타당성검증및성과지표개발연구,합동참모본부
K1계열전차 포탑회로망상자 시험장비 개발 연구용역,국방부유해발굴감식단,,86.644,2019-11-09,에스엠트레이딩,백영삼,권택조,부산광역시 강서구 녹산산업중로62-6 (송정동),111334153.0,,지형분석용 차량(개조) 제조,국군재정관리단
저 전송률 보코더 개발 연구용역,국군지휘통신사령부,87735937.0,,2021-12-18,대전대학교 산학협력단,고기종,유선희,서울특별시 중구 무교로16(무교동),0.0,86.68,군수지원함(AOE-Ⅱ) 2차사업(양산) 비용분석,군
전파환경측정 분석장비 유지보수,육군군수사령부,176892345.0,90.649,,미래상사,김민지,정기쁨,"대전광역시 유성구 한밭대로138 (노은동, 노은노블레스) 201호",18504056.0,87.939,우수인재의 개념과 자격기준 연구용역,중앙행정기관
24-군 상시학습제도 도입 방안 연구 용역,공군제7항공통신전대,,,,주식회사 복은,최기혁,김학균,"경상북도 구미시 1공단로212 (공단동) 제2층 226호(공단동, 한라시그마밸리)",,84.101,전인교육 설문지 개발 및 활용성 증대 방안 연구,군
비행기지 빅데이터 기반 비행안전 관리체계 방안 연구,국방대학교,175189163.0,96.099,,사단법인 대한민국공군발전협회,이정원,양용진,"경기도 남양주시 별내중앙로36-23, 1706호(별내동)",,,23년 성능개량 전파분석체계 도입사업,국군제1068부대
수질분석기등 3종,합동군사대학교,,89.486,2024-01-01,주식회사 지노스,이주열,김지혜,서울특별시 금천구 벚꽃로298-0 (가산동) 6층 601호,97671274.0,,정출연 주관 기술개발사업제도(가칭) 운영방안 연구,제2879부대
군의료 특성화 연구용역(요추유합술 환자만족도 연구),국방부(운영지원과),72591629.0,89.705,,(사)한국전략문제연구소,정진욱,현동재,"서울특별시 성동구 왕십리로 222, 한양대학교 내 한양종합기술연구원 110호(행당동)",,89.578,예비전력발전세미나 주제연구(Ⅱ) 용역,중앙행정기관
스마트 탄약정비공장 구축방안 연구용역,육군보병학교,164008981.0,90.641,,주식회사  인섹시큐리티,이승기,정해붕,대전광역시 대덕구 한밭대로1158-0 (중리동) 707-1,118809285.0,,21-3차 조달 연구장비 구매 계약 - 제빙기 가루형,계룡대근무지원단
00지역 실내공기질 개선 연구용역,제9691부대,67314056.0,90.373,,주식회사 제이에스원,이광형,송유근,세종특별자치시  전동면 보평길167-0,3465367.0,84.646,비전통위협 국방대응체제 발전연구,국군재정관리단
인천지역 도심 친화적 통합 재배치 연구용역2019F009,공군군수사령부,66721341.0,90.622,2019-07-30,(주)렛츠정보통신,김정숙,이지유,강원특별자치도 춘천시 강원대학길1 (효자동),,89.199,공군 M&S 체계 발전방향 연구용역,합동참모본부
