입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
SCF0829,1,대형 타이어 탈착기 3SET 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,26954530,27000000,25909091,2024-08-22,10:30:00,개찰완료,23718711,87.995,2024-08-22,라비,엄호정,엄호정,294-49-00910,인천광역시 동구 화도진로16 (송림동) 동인천역 파크푸르지오 105동 2703호
SCF0836,1,(긴급)MIT-HASH 1종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,1745257,1727000,1601818,2024-08-22,10:30:00,개찰완료,1727000,98.953,2024-08-22,강원상사,김동국,김동국,221-02-48191,강원특별자치도 춘천시 남춘로17-0 (퇴계동)
SCF0838,1,(긴급)튜브 및 이음쇠 금속제 등 53종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,57136242,57250000,53087236,2024-08-22,10:30:00,개찰완료,50462440,88.319,2024-08-22,코스모검사기술,정지민,정지민,204-37-92938,경상남도 김해시 한림면 안곡로520-2
UMM1045,1,(246055-B1)사이버 모의공격 및 평가도구,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,175495056,176470580,163636364,2024-08-22,11:00:00,개찰완료,154634950,88.113,2024-08-22,(주)원더비즈,강석훈,강석훈,214-88-35601,"경기도 수원시 권선구 금곡로196번길62, 304-12호(금곡동, 에스제이타워)"
UMM1048,1,24~29-M-대형 냉온수기 임차 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,706424799,705000000,661418182,2024-08-22,11:00:00,개찰완료,586812990,83.068,2024-08-22,(주)한성바이오테크,김재경,김재경,220-86-85188,"서울특별시 강남구 개포로25길18 (개포동, 1층)"
UAB0056,1,국방컨벤션센터 일용직 인력공급 용역(긴급),용역,총액계약,일반경쟁,적격심사제,Y,국군복지단,ZD00882,국군복지단,ZD00882,87.745,43692856,43398620,40242364,2024-08-23,16:00:00,개찰완료,38416000,87.922,2024-08-26,(주)태원에이엠,이성희,이성희,212-81-09772,서울특별시 금천구 벚꽃로254-0 (가산동) 1202호
HCF0193,1,항공용금속재료 가공방법별 기계적물성치측정방안연구,용역,총액계약,2단계경쟁(동시),최저가격제,N,공군군수사령부,ZD00306,공군군수사령부,ZD00306,0,82096580,82058459,81767764,2024-08-26,13:00:00,개찰완료,67817144,82.606,2024-08-26,주식회사피레타,최현선,박한솔,314-81-99599,대전광역시 유성구 국제과학3로22-0 (신동)
LCG0074,1,[24-육-189] 과학화 동원훈련장 시범사업 추진 연구,용역,총액계약,2단계경쟁(동시),최저가격제,N,육군본부,1290298,육군본부,1290298,0,40965150,41152210,37411100,2024-08-26,13:00:00,개찰완료,33333000,81.369,2024-09-10,건양대학교 산학협력단,홍영기,김봉환,308-82-06340,"충청남도 논산시 대학로 121, 건양대학교 산학협력단(내동)"
LKG0085,1,24년 10~12월 부대계약(일반품목) 구매,물품,총액계약,일반경쟁,적격심사제,Y,육군제53보병사단,ZD00094,육군제53보병사단,ZD00094,82.995,3459371400,3458772225,3144338386,2024-08-26,11:00:00,개찰완료,2872821622,83.044,2024-08-26,(주)동성식품,이용택,이선미,135-81-03845,경기도 용인시 처인구 유림로 1351층(유방동)
MDK0057,1,24-2차 한빛부대 재보급물자 수송관리용역,용역,총액계약,일반경쟁,적격심사제,Y,국군수송사령부,1290460,국군수송사령부,1290460,85.495,332627106,334411764,310090909,2024-08-26,11:00:00,개찰완료,285209600,85.744,2024-08-26,주식회사 파빅스로지스틱스,박용찬,박용찬,101-86-54410,서울특별시 중랑구 신내역로111 (신내동) 신내SK V1센터 A-923
MDL0004,2,국외수집자료(영어) 국문 번역,용역,총액계약,협상에의한계약(전자),협상,N,국방부군사편찬연구소,1290472,국방부군사편찬연구소,1290472,,14197500,,12906818,2024-08-26,11:00:00,개찰완료,13203675,93,2024-09-04,외교센터 번역 아포스티유 주식회사,홍미경,홍미경,844-88-01289,서울특별시 종로구 율곡로6-0  트윈 트리 빌딩 B2 (중학동)
UMM1054,1,24-N-체력단련장 캐디 피복 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,100428135,99400000,92174000,2024-08-26,11:00:00,개찰완료,88425000,88.048,2024-08-26,사단법인 하나복지회,이영임,이영임,104-82-12594,"서울특별시 중구 수표로48-7, 201호(을지로3가)"
EBB0307,3,사격 훈련장비세트(제조),물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,962675231,962528000,0,2024-08-27,10:30:00,개찰완료,813000000,84.452,2024-08-27,대호정기(주),신영근,신영근,622-81-06410,경상남도 김해시 진영읍 서부로179번길 48()
HCF0198,1,공군 CCTV 통합유지보수,용역,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,77.995,2680868647,2663160410,2705931818,2024-08-27,10:30:00,개찰완료,2093803346,78.101,2024-08-27,영현정보통신(주),김두식,김두식,121-81-40540,"서울특별시 구로구 공원로6나길12-0 (구로동,경방빌딩) 301호"
HCL0055,1,24-공군박물관 특별기획전 설계 및 제작설치,용역,총액계약,일반경쟁,적격심사제,Y,공군사관학교,7002962,공군사관학교,7002962,87.995,137166952,137935390,127272727,2024-08-27,10:30:00,개찰완료,120856000,88.108,2024-08-27,주식회사 씨앤씨파트너스,김태호,김태호,301-86-32414,충청북도 청주시 상당구 무농정로2번길66-20 (방서동)
HCL0058,1,24-충-공-7 설계용역(공사 노후배수로 개선),용역,총액계약,일반경쟁,적격심사제,Y,공군사관학교,7002962,공군사관학교,7002962,87.745,188977222,186422000,169474545,2024-08-27,10:30:00,개찰완료,165826000,87.749,2024-08-27,주식회사 서화기술공사,이준호,배준한,608-81-84083,경상남도 김해시 호계로422번길34-5 (부원동)
LBA0063,1,‘24년 10~12월 부대조달 부식(빵류 62품목) 구매,물품,총액계약,일반경쟁,적격심사제,Y,제2167부대,ZD00053,제2167부대,ZD00053,82.995,1871938737,1891431975,1719483614,2024-08-27,10:30:00,개찰완료,1555513600,83.096,2024-08-27,케이엠유통(주),이재용,이재용,354-86-03117,부산광역시 강서구 공항로301번가길23-0 (대저2동)
LBA0059,1,‘24년 10~12월 부대조달 부식(햄류 4품목) 구매,물품,총액계약,일반경쟁,적격심사제,Y,제2167부대,ZD00053,제2167부대,ZD00053,82.995,532385633,532931261,484482965,2024-08-27,10:30:00,개찰완료,441890563,83.001,2024-08-27,주식회사 신라명과,박창훈,강윤구,123-81-12055,경기도 안양시 만안구 덕천로72번길30 (안양동)
LDH0701,1,K1전차 개스킷 등 13종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,8241659,8248000,7648413,2024-08-27,13:00:00,개찰완료,7346220,89.135,2024-08-27,이든산업,박용철,박용철,297-16-00624,부산광역시 강서구 호계로57번길20-0 (죽동동)
LDH0702,1, K1전차 오링 등 29종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,19119250,19068000,17681947,2024-08-27,13:00:00,개찰완료,16859000,88.178,2024-08-27,환호테크,서선희,서선희,688-19-00326,부산광역시 사상구 가야대로103번길10(감전동)
LDH0703,1, K1전차 베어링 등 7종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,17949372,17973000,16665886,2024-08-27,13:00:00,개찰완료,15859500,88.356,2024-08-27,세강상사,신종태,신종태,607-20-31544,"부산광역시 부산진구 백양관문로10-0 (당감동, 주공아파트 3단지)"
LDH0705,1,K1전차 스프링 등 3종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,809904,812000,753582,2024-08-27,13:00:00,개찰완료,739400,91.294,2024-08-27,금성특수산업,김진봉,김진봉,606-35-86453,부산광역시 사상구 광장로34 금성특수산업
LDH0707,1,K21 개스킷 등 15종 구매 ,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,11114164,11091000,10284925,2024-08-27,13:00:00,개찰완료,9784000,88.031,2024-08-27,인성테크,이주연,이주연,232-34-00897,부산광역시 사상구 학감대로123번길40 (학장동)
LDH0710,1, K21 베어링 롤러식 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,13532048,13556000,12570364,2024-08-27,13:00:00,개찰완료,11917020,88.065,2024-08-27,주식회사연합시스템,윤준삼,김준영,130-81-52230,경기도 김포시 양촌읍 황금로323번길26-0
LGP0135,1,24-4차 빵류 다수품목 단가계약,물품,단가계약,일반경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,82.995,749334,758164,689240,2024-08-27,11:00:00,개찰완료,624783,83.378,2024-08-27,주식회사 두준,김현우,안세연,403-81-82632,"경기도 고양시 일산동구 백마로195, 제7층 제7001-2호 (장항동, 엠시티타워앤엠시티오피스텔)"
LIK0057,1,24년 부대계약 부식(10~12월)(일반1),물품,단가계약,2단계경쟁(동시),최저가격제,N,제2217부대,ZD01107,제2217부대,ZD01107,0,2374909,2347307,1136648355,2024-08-27,13:30:00,개찰완료,1336400,56.271,2024-08-27,(주)아워홈 동서울영업소,구미현,전광용,716-85-00062,경기도 광주시 초월읍 산수로642-27
LIK0058,1,24년 부대계약 부식(10~12월)(일반2),물품,단가계약,2단계경쟁(동시),최저가격제,N,제2217부대,ZD01107,제2217부대,ZD01107,0,1896174,1901215,2193301663,2024-08-27,13:30:00,개찰완료,1075000,56.693,2024-08-27,(주)아워홈 동서울영업소,구미현,전광용,716-85-00062,경기도 광주시 초월읍 산수로642-27
LIK0059,1,24년 부대계약 부식(10~12월)(일반3),물품,단가계약,2단계경쟁(동시),최저가격제,N,제2217부대,ZD01107,제2217부대,ZD01107,0,2359291,2350913,2241959158,2024-08-27,13:30:00,개찰완료,1309800,55.516,2024-08-27,(주)아워홈 동서울영업소,구미현,전광용,716-85-00062,경기도 광주시 초월읍 산수로642-27
LIK0063,1, ‘24년 부대계약 부식(10~12월)(빵류) 제조/구매,물품,단가계약,일반경쟁,적격심사제,Y,제2217부대,ZD01107,제2217부대,ZD01107,82.995,962752,955832,908559143,2024-08-27,10:30:00,개찰완료,799312,83.023,2024-08-27,매쉬미디어(주),김문선,김성은,128-86-73106,서울특별시 마포구 양화로183-0 (동교동) 효성홍익인간오피스텔 14층 1412호
LMU0042,1,(24-급-034) `24-2차 경축특식(크로플) 계약,물품,단가계약,제한경쟁,적격심사제,Y,6112부대,ZD01187,6112부대,ZD01187,87.995,2934,2940,15501818,2024-08-27,11:00:00,개찰완료,2586,88.142,2024-08-27,주식회사 로만,배순옥,배순옥,311-81-44421,충청남도 예산군 신암면 용산로159
LNJ0004,1,24년 얼음정수기 임차 용역(79대),용역,총액계약,제한경쟁,적격심사제,Y,육군 제2573부대,ZD00779,육군 제2573부대,ZD00779,87.745,125732106,125470580,116345455,2024-08-27,11:00:00,개찰완료,110325360,87.746,2024-08-27,에스비컴퍼니,백승빈,백승빈,297-07-03013,"경기도 김포시 김포한강2로273, 508동 2502호(장기동, 청송마을 모아미래도엘가)"
MCT0042,2,24-2차 선수급식(축산)구매,물품,총액계약,일반경쟁,적격심사제,Y,국군체육부대,1290464,국군체육부대,1290464,87.745,134545561,135154000,122867273,2024-08-27,11:00:00,개찰완료,118823342,88.314,2024-08-27,주식회사 롯데축산,김홍수,변은혜,608-86-06573,경상남도 함안군 칠원읍 예용로105
MDG0185,1,부수장비(광화일스캐너) 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,26655382,26730000,24300000,2024-08-27,11:00:00,개찰완료,23530000,88.274,2024-08-27,(주)성빈아이엔티,이기상,정보라,106-86-27107,서울특별시 영등포구 양평로21길26 선유도역1차아이에스비즈타워 801호(양평동5가)
MHD0078,2,40mm고속유탄기관총-Ⅱ 사업분석,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청(운영지원과),1690000,방위사업청(운영지원과),1690000,,60000000,,54545455,2024-08-27,15:00:00,개찰완료,57000000,95,2024-10-09,(사)21세기군사연구소,김진욱,박계향,108-82-05061,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)"
SCF0741,2,0-00호정 함내 배전반 외주정비 ,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,35022614,35000000,33032727,2024-08-27,10:30:00,개찰완료,29580000,84.459,2024-08-27,근영테크,윤순근,윤순근,606-04-75952,부산광역시 강서구 신호산단4로89(신호동)
SCF0791,2,자동전압조절기 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,4125274,4100000,3818182,2024-08-27,10:30:00,개찰완료,3990600,96.735,2024-08-27,더블유엠,최원익,최원익,558-08-01504,서울특별시 영등포구 영신로38길18(영등포동6가) 흥무빌딩 3087호
SCF0839,1,필터엘리먼트  유체용 등 4종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,67376950,67000000,69078200,2024-08-27,10:30:00,개찰완료,59289820,87.997,2024-08-27,주식회사 태원엠티,김태원,김유진,606-86-23843,부산광역시 강서구 신호산단3로88번길60-0 (신호동)
SCF0840,1,에폭시 코팅 키트 등 33종 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,251578654,250000000,274043414,2024-08-27,10:30:00,개찰완료,208848300,83.015,2024-08-27,레인보우,신경미,신경미,120-12-24328,"서울특별시 구로구 디지털로26길43-0 , R동 1102-A43호"
SCF0843,1,울트라랙 등 16종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,9448630,9500000,8824545,2024-08-27,10:30:00,개찰완료,9392000,99.4,2024-08-27,주식회사강원,김동국,김동국,444-88-02453,"서울특별시 강서구 공항대로45가길11-0 (등촌동, 강서메트로칸), 4층 423호"
SCF0844,1,24년 함정 수면하 선저 조패류 수중소제 용역,용역,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,85.495,402081920,402000000,373605173,2024-08-27,10:30:00,개찰완료,344283797,85.625,2024-08-27,대한수중공사,이종민,이종민,122-16-81513,"인천광역시 중구 연안부두로21번길20, 대한수중공사(항동7가)"
SCF0845,1,(긴급) 컴퓨터 하부조립체 등 3종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,19119146,19197000,17800909,2024-08-27,10:30:00,개찰완료,18887000,98.785,2024-08-27,에이스상사,김일천,김일천,585-51-00954,"부산광역시 사하구 다대로339, 1914호(장림동, 극동정림아파트)"
SCF0846,1,해병대 대형버스  37인승 6대 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,1242976913,1236000000,1146545455,2024-08-27,10:30:00,개찰완료,1222200000,98.328,2024-08-27,기아 주식회사,송호성,정재영,119-81-02316,서울특별시 서초구 헌릉로 12()
SFC0096,1,의무장비(손세척대 등 2품목) 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,17504066,17600000,16000000,2024-08-27,10:30:00,개찰완료,15403025,87.996,2024-08-27,명준유통,임소영,임소영,573-08-00673,경기도 의정부시 신촌로17번길40-32 (가능동)
SFC0095,1,의무장비(환자체온조절기 공기식) 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,14291516,14100000,12818182,2024-08-27,10:30:00,개찰완료,12581100,88.031,2024-08-27,제이에스씨 코퍼레이션,남궁복자,남궁복자,237-22-01447,"경기도 용인시 처인구 한터로152번길45-0 (고림동, 인정피렌체빌리지1차아파트) 106-505"
SFC0097,1,카보네이트 방패 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,3536852,3520000,3200000,2024-08-27,10:30:00,개찰완료,3112590,88.004,2024-08-27,남컴퍼니,남유리,남유리,480-08-02345,"경기도 부천시 석천로2번길58-0 (상동, 대용화이트빌리지나동) 503호"
UMM1000,1,24-N- 해안경계부대 출동차량 제조(248157-F),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,524689558,525950000,487700000,2024-08-27,11:00:00,개찰완료,455677000,86.846,2024-08-27,주식회사 와풀,송봉주,노재란,117-81-86004,경기도 김포시 월곶면 김포대로2708-37
UMM1068,1,(246323-E) 25년 생도 침구류 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,76036995,76670190,71094182,2024-08-27,11:00:00,개찰완료,67091500,88.235,2024-08-27,주식회사 대창,이호웅,황혜란,503-81-31786,대구광역시 서구 문화로21길26(이현동)
UMM1023,2,(24F220-I) 식자재 민간위탁 배송용역(8급양대),용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,583595605,579012490,536902491,2024-08-27,11:00:00,개찰완료,581733850,99.68,2024-08-27,(주)산양미트,이청우,심성보,224-81-26546,강원도 원주시 소초면 송황유사길 23()
UMM1064,1,(246324-F) 생도 가방류 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,68933776,68647050,63654545,2024-08-27,11:00:00,개찰완료,60673600,88.017,2024-08-27,주식회사 더엔진,오현택,이용준,214-87-53150,"서울특별시 용산구 원효로134-0 (원효로3가), 5층"
UMM1051,1,24-F-공군수첩 및 업무받침대 제조(249140-F),물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,95802639,95640000,88685000,2024-08-27,11:00:00,개찰완료,84304430,87.998,2024-08-27,주식회사 우리출력,김재현,김수진,163-88-00920,광주광역시 동구 백서로137번길23-1 (금동)
UMM1071,1,(247327-F)안전보호세트 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,57189221,56493000,56675455,2024-08-27,11:00:00,개찰완료,50325140,87.997,2024-08-27,주식회사 세명,최기철,김영진,124-86-67524,강원특별자치도 춘천시 동내면 동내로262-21
UMM1062,1,(246338-C) 생도 명찰 등 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,72165632,72017901,66780236,2024-08-27,11:00:00,개찰완료,63591800,88.119,2024-08-27,진보상사,이정대,이정대,119-01-43654,"서울특별시 금천구 시흥대로123길84, 2층(독산동, 2층)"
UMM1059,1,24-N-페인트 스프레이 부스 제조,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,376227294,377010000,349600000,2024-08-27,11:00:00,개찰완료,314619000,83.624,2024-08-27,한일기기(주),조항근,유병무,207-81-25668,경기도 이천시 백사면 청백리로671-24
UMM1069,1,(246316-C) 질소주입기 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,973403996,980088235,908809091,2024-08-27,11:00:00,개찰완료,807963000,83.003,2024-08-27,대성상사,장근영,장근영,109-15-37109,서울특별시 강서구 마곡동마곡엠밸리6단지604-504
UMM1074,1,(247285-F) HF송수신기 구매설치,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,93023621,92205880,85500000,2024-08-27,11:00:00,개찰완료,81866060,88.005,2024-08-27,주식회사 아진통신,김성중,김성중,410-86-49164,광주광역시 광산구 비아안길113-15 (비아동)
HCF0196,1,무기체계 공급망 관리(SCM) 최적화 프로세스 연구,용역,총액계약,2단계경쟁(동시),최저가격제,N,공군군수사령부,ZD00306,공군군수사령부,ZD00306,0,49199810,49019607,45454545,2024-08-28,13:00:00,개찰완료,47500000,96.545,2024-08-28,광운대학교산학협력단,정영욱,남인선,210-82-08677,"서울특별시 노원구 광운로 20(월계동, 광운대학교)"
LCK0034,2,[일반-24-142-1] 00부대 병영식당 비품구매(1),물품,총액계약,제한경쟁,적격심사제,Y,수도방위사령부,ZD00069,수도방위사령부,ZD00069,87.995,54608282,54400000,49454545,2024-08-28,10:30:00,개찰완료,48108626,88.097,2024-08-28,삼우금속개발주식회사,정병기,김소영,301-81-29758,경기도 김포시 통진읍 고척로 231()
LNG0072,1,00부대 설계용역 (24-북-172),용역,총액계약,제한경쟁,적격심사제,Y,육군 제1군단,ZD00275,육군 제1군단,ZD00275,87.745,120480029,120037254,111307273,2024-08-28,10:30:00,개찰완료,105809100,87.822,2024-08-28,주식회사 만유방재엔지니어링,김원기,전계섭,214-86-64607,경기도 광명시 새빛공원로67 광명역 자이타워 B동 1510호(일직동 515-1)
SCF0670,2,회로카드 조립체 등 5종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,66180435,66000000,63817481,2024-08-28,10:30:00,개찰완료,64003700,96.71,2024-08-28,호박마켓,김광훈,김광훈,202-08-52226,"경기도 수원시 팔달구 중부대로80 (인계동, 인계한양수자인) 101동 603호"
SCF0847,1,(긴급) 콘덴서  냉각용 등 6종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,40551709,40474000,37531273,2024-08-28,10:30:00,개찰완료,37843120,93.32,2024-08-28,토탈marine,허광주,허광주,878-38-00842,경상남도 창원시 마산회원구 회원동로42-1 (회원동)
UMM0982,2,24-D-트레일러 2종 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,109422636,109200000,110909091,2024-08-28,11:00:00,개찰완료,97297200,88.918,2024-08-28,캠핑플레인 주식회사,이동수,전혜원,245-88-02031,경기도 화성시 남양읍 남양로451번길5-9
UMM1056,1,24-N-탄약견인장비 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,85937405,86030000,79778182,2024-08-28,11:00:00,개찰완료,75621400,87.995,2024-08-28,아이디,인혜정,인혜정,164-10-00808,인천광역시 계양구 주부토로472번길33-0 (작전동) 1동 5층11호
UMM1078,1,(246088-E) 3연대 정비종합실습장(자동제어)제조설치,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,270614712,271568620,251818182,2024-08-28,11:00:00,개찰완료,238361980,88.081,2024-08-28,KS전기제어,김효종,김효종,158-31-00322,"대전광역시 서구 구봉산북로16번길3-0, 3,4층 (관저동)"
UMM1058,1,24-M-2차 전세버스 수송용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,538704775,536520000,531407636,2024-08-28,11:00:00,개찰완료,447511190,83.071,2024-08-28,주식회사 길벗여행사,김용기,김용기,130-86-40059,"인천광역시 부평구 평천로 398, 에스엠메디칼프라자 501호(삼산동)"
UMM1055,1,24-M-근거리전산망 교체사업(리스자산),물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,145711460,146520000,135872727,2024-08-28,11:00:00,개찰완료,128246000,88.013,2024-08-28,주식회사 아이엑스비,허재훈,김윤식,215-86-94536,"경기도 안양시 동안구 벌말로123, 에이동 601호(관양동,평촌스마트베이)"
UMM1057,1,24-M-교-얼음정수기 임차용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,85.495,315083867,315500000,292560000,2024-08-28,11:00:00,개찰완료,269440010,85.513,2024-08-28,디에이치바이오,김단희,김단희,292-09-00316,"경기도 수원시 영통구 광교중앙로170, 1동 5층 7호 507호(하동, 광교 효성해링턴 타워)"
HCF0201,1,인터컴 시스템,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,28766867,28630392,26548182,2024-08-29,10:30:00,개찰완료,25314228,87.997,2024-08-29,주식회사 오성테크,김윤현,김윤현,145-81-02877,"인천광역시 남동구 앵고개로490번길53, 남동공단142블럭 20로트 2층 1호(고잔동)"
LCH0062,1,OO부대 훈련장 공중동작시설 자동화체계(23-신-12-6),물품,총액계약,일반경쟁,적격심사제,Y,특수전사령부,ZD00055,특수전사령부,ZD00055,87.995,1444481550,1451610000,1319645455,2024-08-29,11:00:00,개찰완료,1279652280,88.589,2024-08-30,(주) 대경산전,김대호,전기룡,402-81-64121,전북특별자치도 전주시 덕진구 신복로26-0 (팔복동1가)
LDH0716,1,총포 베어링 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,17326129,17273000,16017200,2024-08-29,13:00:00,개찰완료,15251000,88.023,2024-08-29,주식회사 범만테크,성순이,우재봉,138-88-00773,부산광역시 중구 대청북길31 (대청동4가)
LHD0036,1,[주거]BTL 노후 도배/장판 보수(Z111),물품,총액계약,제한경쟁,적격심사제,Y,제7162부대,ZD00003,제7162부대,ZD00003,87.995,143445039,143289798,132921891,2024-08-29,10:30:00,개찰완료,126242690,88.007,2024-08-29,주식회사 미건,박창성,박창성,225-81-21068,강원특별자치도 평창군 평창읍 후평길1(2층)
LHN0065,1,24년 공기청정기 필터 구매 2차,물품,총액계약,일반경쟁,적격심사제,Y,제2621부대,ZD00394,제2621부대,ZD00394,87.995,46071457,45984000,41803636,2024-08-29,11:00:00,개찰완료,40542849,87.999,2024-08-29,정수필터레이션,손윤희,김현정,439-01-00428,경상북도 경주시 외동읍 별미길20-0
LHP0032,1,24~27년도 얼음정수기 임차 용역,용역,총액계약,일반경쟁,적격심사제,Y,제5861부대,ZD00300,제5861부대,ZD00300,85.495,536793060,536130000,487390909,2024-08-29,11:00:00,개찰완료,459510254,85.602,2024-08-29,한국렌탈판매협동조합,정영이,정영이,121-86-27824,"인천광역시 미추홀구 아암대로45번길77-8, 1층(용현동)"
NIT0016,1,국방헬프콜 홍보영상 및 포스터 제작 용역,용역,총액계약,일반경쟁,적격심사제,Y,국방부조사본부,1291063,국방부조사본부,1291063,87.745,28954338,28800000,26181818,2024-08-29,10:30:00,개찰완료,25410240,87.759,2024-08-29,주식회사 엠앤케이,김원상,박수경,408-86-10536,"광주광역시 동구 금남로245, 718호(금남로1가, 전일빌딩245)"
SCF0848,1,24년 이지스전투체계 육상지원장비 유지보수 용역,용역,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,85.495,433675729,431000000,399980000,2024-08-29,10:30:00,개찰완료,378310000,87.233,2024-08-29,주식회사 코테스,고기종,고기종,327-81-01204,충청북도 청주시 흥덕구 비하로59-2 (비하동)
