입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
SCF0498,1,수영자 이송정 8  9호정 정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,409496715,409000000,404983636,2023-12-13,10:30:00,개찰완료,351658000,85.875,2023-12-13,주식회사 로마스인더스트리즈,전애영,임정욱,222-81-08862,강원특별자치도 삼척시 근덕면 본동길 21-196 농공단지1블럭()
SCN0182,1,23-00동 간부숙소 특수페인트 제조 설치,물품,총액계약,일반경쟁,적격심사제,Y,제7001부대,ZD00259,제7001부대,ZD00259,87.995,424671855,422000000,391893636,2023-12-13,10:30:00,개찰완료,377700000,88.939,2023-12-13,동서화인켐 주식회사,이영관,이소민,621-81-65250,경상남도 양산시 상북면 소토3길 8()
SCQ0159,1,구이용삼겹살 등 7종 구매,물품,총액계약,일반경쟁,적격심사제,Y,제9911부대,1290334,제9911부대,1290334,82.995,466597769,468630000,430207200,2023-12-13,10:30:00,개찰완료,387332680,83.012,2023-12-13,농업회사법인 자연과농부주식회사,김민우,이광섭,317-81-34692,충청북도 괴산군 사리면 사리로81-0
SCQ0160,1,슬라이스치즈 등 83종 구매,물품,총액계약,일반경쟁,적격심사제,Y,제9911부대,1290334,제9911부대,1290334,82.995,980288342,974218000,894332900,2023-12-13,10:30:00,개찰완료,813764941,83.012,2023-12-13,(주)동진푸드,안교영,안혜윤,132-81-46146,경기도 남양주시 진접읍 부마로137번길 16()
SCQ0162,1,멸균딸기우유 등 3종 구매,물품,총액계약,일반경쟁,적격심사제,Y,제9911부대,1290334,제9911부대,1290334,82.995,237990230,236880000,220752000,2023-12-13,10:30:00,개찰완료,197523957,82.996,2023-12-13,(주)라인물류시스템,김강수,조흔태,126-81-32161,경기도 광주시 곤지암읍 구수동길26-20
SCQ0163,1,콜라 등 11종 구매,물품,총액계약,일반경쟁,적격심사제,Y,제9911부대,1290334,제9911부대,1290334,82.995,491502290,490010000,458289438,2023-12-13,10:30:00,개찰완료,407924560,82.995,2023-12-13,스파클주식회사,전동훈,김윤권,117-81-31135,충청남도 천안시 동남구 성남면 대정1길 19-11스파클 주식회사
SFC0160,1,체단장 분말짜장 등 173품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,62104060,61456450,60466364,2023-12-13,11:00:00,개찰완료,56100000,90.332,2023-12-13,나비유통,변영숙,변영숙,139-77-00260,경기도 수원시 영통구 대학4로17 (이의동)
UMM0726,1,(237497-B) 의무장비(병원용 자동식 수술대) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,285992397,286000000,270909090,2023-12-13,11:00:00,개찰완료,276816540,96.791,2023-12-13,주식회사 에스엠플래닛,조현선,조현선,606-86-62996,"경기도 성남시 수정구 창업로43-0 (시흥동)1층, 글로벌비즈니스센터"
UMM0695,1,24-N-해군 하역 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,1333906958,1336080000,1238916881,2023-12-13,11:00:00,개찰완료,1174059280,88.016,2023-12-13,(주)아성큐브스,조균상,임현아,132-81-58680,"서울특별시 노원구 동일로186길67-8 (공릉동, 주완 위즈빌2)"
UMM0712,1,24-M-CBT교실 정보화 장비 유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,116716774,117590000,110762727,2023-12-13,11:00:00,개찰완료,102496147,87.816,2023-12-13,해용정보통신주식회사,백다리아,백다리아,128-86-41996,"경기도 고양시 일산동구 중산로 247306,307호 (중산동, 중산프라자)"
UMM0731,1,(237496-F) 수술대 안과용 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,118415957,118627450,110000000,2023-12-13,11:00:00,개찰완료,108500000,91.626,2023-12-13,(주)테크노랜드,서윤석,손준혁,211-81-88115,서울특별시 강남구 테헤란로445 (삼성동) 본솔빌딩 4층
UMM0718,1,(23F073-G)24년 지능형디지털아카이브체계 유지보수,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,118264001,117477588,108933764,2023-12-13,11:00:00,개찰완료,103839614,87.803,2023-12-13,HF테크,김영식,진달래,360-10-00314,"세종특별자치시  조치원읍 번영1길46, 301호, 302호"
UMM0681,1,해병대 작전인원 수송용 중형버스 제조(2차),물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,166117735,165680000,153636364,2023-12-13,11:00:00,개찰완료,148866000,89.614,2023-12-13,주식회사 금강특장차,오세덕,김혜란,137-81-64867,인천광역시 서구 북항로28-46 (원창동)
UMM0729,1,(237472-F) 연구활동 재료 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,144656954,143570230,133128764,2023-12-13,11:00:00,개찰완료,127291608,87.995,2023-12-13,기관상사,한기관,한기관,645-20-01606,"서울특별시 노원구 동일로1456-0 (상계동, 상계주공7단지아파트)"
UMM0704,1,(23G052-H)24~25년 정보통신장비 통합유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,172183364,173261200,167515036,2023-12-13,11:00:00,개찰완료,151305150,87.874,2023-12-13,아라온정보통신 주식회사,유연선,유연선,301-86-07477,"세종특별자치시  나성북1로23, 801동 204호(나성동, 나릿재마을 5단지 근린생활시설)"
UMM0727,1,(236447-B) 지휘통제실 음향설비 구매설치,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,285850776,287946260,267004718,2023-12-13,11:00:00,개찰완료,237522736,83.093,2023-12-13,세종하이텍주식회사,윤국진,윤국진,412-81-36296,전라남도 목포시 대양산단로149번길4(대양동)
UMM0709,1,(23G279-A)DIDC 구축 2차 금융리스,물품,총액계약,일반경쟁,최저가격제,N,국군재정관리단,ZD00303,국군재정관리단,ZD00303,0,601623044,597587720,556853300,2023-12-13,11:00:00,개찰완료,582251490,96.78,2023-12-13,롯데캐피탈(주),추광식,이지영,120-81-55981,"서울특별시 강남구 테헤란로 142(역삼동, ARC PLACE) 7층"
HCQ0113,1,24년 기본복지시설(하늘회관) 김치 공급 계약,물품,총액계약,일반경쟁,적격심사제,Y,공군제5공중기동비행단,ZD00193,공군제5공중기동비행단,ZD00193,87.995,105327022,105862740,98163636,2023-12-14,11:00:00,개찰완료,92995556,88.292,2023-12-14,주식회사청미각식품,손병섭,손병섭,205-88-01922,부산광역시 금정구 오륜대로70 (부곡동)
HDN0031,2,00비 간부식당 식자재계약,물품,총액계약,제한경쟁,적격심사제,Y,공군제18전투비행단,ZD00187,공군제18전투비행단,ZD00187,82.995,317159541,316734000,293699679,2023-12-14,13:00:00,개찰완료,263300900,83.018,2023-12-14,주식회사 대성에프앤디,조태광,이은지,331-88-00810,부산광역시 강서구 맥도강변길912-47 (대저2동)
LHM0092,1,군수지원대대 개편사업 관급(크레인),물품,총액계약,일반경쟁,적격심사제,Y,제6685부대,ZD00115,제6685부대,ZD00115,87.995,317815673,315980390,293000000,2023-12-14,11:00:00,개찰완료,279715520,88.011,2023-12-15,주식회사지텍,김금옥,김금옥,605-81-43424,경기도 김포시 양촌읍 황금3로7번길36 (학운리)
LPN0019,1,간부숙소 신축 가구(빌트인) 제조설치(700),물품,총액계약,제한경쟁,적격심사제,Y,수도군단,ZD00104,수도군단,ZD00104,87.995,598198659,600492153,556820000,2023-12-14,10:30:00,개찰완료,526711652,88.049,2023-12-14,협진,서소영,서소영,137-16-47991,경기도 김포시 대곶면 학의동로34번길97-41
LQS0006,1,24~26년 식기세척기 임차용역,용역,총액계약,제한경쟁,적격심사제,Y,국방부,1290000,국방부,1290000,87.745,73728922,74088000,68727273,2023-12-14,11:00:00,개찰완료,64943500,88.084,2023-12-14,에스지원,김성진,오수경,391-04-00374,"경기도 하남시 미사강변한강로135, 나동 0622호(망월동, 미사강변스카이폴리스)"
SCF0501,1,구축함 레이더 안테나 지지대 정비 용역,용역,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,540620471,542000000,518429000,2023-12-14,10:30:00,개찰완료,452678000,83.733,2023-12-14,한양무선통신,최영복,최영복,608-25-94213,경상남도 창원시 의창구 팔용로 399()
SCF0502,2,파이프나선기 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,50029446,50000000,47272727,2023-12-14,10:30:00,개찰완료,44213650,88.375,2023-12-14,엠앤티 M&T,김선한,김선한,514-24-81250,대구광역시 달서구 대명천로51길70-0 (본리동) 103호
SCU0097,1,24-0000전대 혼합폐기물 처리 용역,용역,단가계약,제한경쟁,적격심사제,Y,제9918부대,ZD01068,제9918부대,ZD01068,84.245,260003,260600,166736618,2023-12-14,10:30:00,개찰완료,219410,84.387,2023-12-14,서귀용역,김동관,김동관,601-95-79999,제주특별자치도 서귀포시 일주서로135번길4-0 (강정동)
SFC0173,1,23-덕-기념 코인 등 10품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,15149483,15208550,13825955,2023-12-14,11:00:00,개찰완료,13331732,88.001,2023-12-14,뉴제이테크,최진영,최진영,648-71-00364,"인천광역시 남동구 운연천로11, 1305동 2502호 (서창동, 인천 서창 꿈에그린)"
UAC0043,1,23-11 인쇄재료 32종 수시 구매,물품,총액계약,일반경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,87.995,72032700,72078000,66862909,2023-12-14,11:00:00,개찰완료,63506660,88.163,2023-12-14,천일인쇄사,홍성열,홍성열,305-04-61079,대전광역시 동구 태전로 131()
UAC0044,1,23-08 디지털인쇄재료 3종 수시 구매,물품,총액계약,일반경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,87.995,61733275,61533000,57081500,2023-12-14,11:00:00,개찰완료,58679000,95.052,2023-12-14,대전인재사,고인곤,고인곤,306-10-64288,대전광역시 동구 선화로 212()
UMM0696,1,24-N-전세버스 수송용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,85.495,317022080,317740000,294636363,2023-12-14,11:00:00,개찰완료,272431000,85.934,2023-12-14,주식회사 대진고속관광,김재식,신을환,609-81-49662,경상남도 창원시 진해구 충장로 235()
UMM0673,2,23-F-신병대대 관급자재(진공온수보일러) 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,137701086,137280000,170400000,2023-12-14,11:00:00,개찰완료,121286880,88.079,2023-12-14,주식회사 동광보일러,박정연,황현진,140-81-21883,충청남도 아산시 수장로67-0 (배미동)
UMM0682,1,24~27-N-재진지역 업무용 임차차량 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,77.995,1317178177,1305780000,1210821818,2023-12-14,11:00:00,개찰완료,1223481600,92.886,2023-12-14,현대캐피탈(주),정형진,이진화,116-81-36248,서울특별시 중구 세종대로14(남대문로5가)
UMM0735,1,(23G054-H)24~25년 스펙트럼측정분석장비 유지보수,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,85.495,373567720,373154440,346015936,2023-12-14,11:00:00,개찰완료,321293390,86.006,2023-12-14,라온시스템즈(주),김태호,최승룡,314-86-31288,"경기도 군포시 고산로148번길17-0, B동 1303호, 1304호, 1305호(당정동, 군포IT밸리)"
UMM0745,1,(236463-B) 관급자재(자동제어) 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,241883109,241584310,224014545,2023-12-14,11:00:00,개찰완료,212877539,88.008,2023-12-14,태웅이엔에스 주식회사,정상군,김진숙,301-81-63590,충청북도 청주시 흥덕구 평동로126번길 6(평동)
UMM0736,1,(236365-C) 지뢰보호의 등 2항목 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,363858946,363158823,336747273,2023-12-14,11:00:00,개찰완료,320456300,88.071,2023-12-14,주식회사 서진산업,강대용,오은경,130-86-59053,"경기도 부천시 오정구 원종로131(고강동, 3층 3호)"
UMM0741,1,(23F070-G) 24~25년 종합정보시스템 유지보수용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,168498861,167928019,155715073,2023-12-14,11:00:00,개찰완료,147933400,87.794,2023-12-14,티에스인싸이트 유한회사,전해석,정진문,811-88-01805,"서울특별시 영등포구 영신로220, 403호(영등포동8가)"
LGI0120,1,부식류 81종,물품,단가계약,2단계경쟁(동시),최저가격제,N,제3130부대,ZD01109,제3130부대,ZD01109,0,848466,840391,1526287073,2023-12-15,10:30:00,개찰완료,473140,55.764,2023-12-15,주식회사 푸드머스,박광순,김미란,120-86-03023,경기도 용인시 처인구 원삼면 맹리로2번길31
LGI0121,1,부식류 160종,물품,단가계약,2단계경쟁(동시),최저가격제,N,제3130부대,ZD01109,제3130부대,ZD01109,0,1681108,1670299,1504703827,2023-12-15,10:30:00,개찰완료,1052288,62.594,2023-12-15,주식회사 푸드머스,박광순,김미란,120-86-03023,경기도 용인시 처인구 원삼면 맹리로2번길31
LGI0123,1,재고번호미입력품목,물품,단가계약,2단계경쟁(동시),최저가격제,N,제3130부대,ZD01109,제3130부대,ZD01109,0,1051632,1042621,2060600909,2023-12-15,10:30:00,개찰완료,595577,56.633,2023-12-15,씨제이프레시웨이 주식회사,이건일,권영석,603-81-11270,경기도 용인시 기흥구 기곡로32-0 (하갈동)
LIK0117,1, ‘24년 부대계약 부식(1~3월)(빵류) 제조 / 구매,물품,단가계약,일반경쟁,적격심사제,Y,제2217부대,ZD01107,제2217부대,ZD01107,82.995,787850,782560,839730640,2023-12-15,10:30:00,개찰완료,654034,83.015,2023-12-15,일광정보통신,정재성,정재성,502-01-44383,"경상북도 영천시 칠백로885-25(작산동, 2층)"
LQH0051,1,00여단 간부숙소 신축 빌트인 가구 제조설치납품,물품,총액계약,제한경쟁,적격심사제,Y,제3697부대,ZD00248,제3697부대,ZD00248,87.995,146613926,146942630,136255900,2023-12-15,10:30:00,개찰완료,129030000,88.006,2023-12-15,(주) 나라엔퍼스,장진영,이보석,504-81-74833,경상북도 경산시 진량읍 공단7로147
MCN0072,1,24년 사업장생활폐기물(음식물) 처리용역,용역,총액계약,일반경쟁,적격심사제,Y,국방부근무지원단,1290461,국방부근무지원단,1290461,84.245,145510756,145000000,134509091,2023-12-15,10:30:00,개찰완료,122676610,84.307,2023-12-15,천성환경,신정훈,김남경,626-39-00419,경기도 부천시 부일로326-0 (중동) 2층 1-(722)호
SCG0111,1,병영수첩 겉표지 제조,물품,총액계약,제한경쟁,적격심사제,Y,해군본부,1290326,해군본부,1290326,87.995,9444833,9440000,8761364,2023-12-15,11:00:00,개찰완료,8312100,88.006,2023-12-15,주식회사아샤르프린팅,권용희,권용희,188-81-00099,서울특별시 중구 마른내로4길25-7 (인현동1가)
UMM0732,1,23-F-신병대대 관급자재(합성수지제문) 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,114190075,115390000,106998181,2023-12-15,11:00:00,개찰완료,100785038,88.26,2023-12-15,주식회사 태양광창호,서정화,서정화,109-81-97117,경기도 부천시 오정구 고강로7-0 (원종동)
UMM0723,1,24-M-프린터 렌탈 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,174541192,175050000,162589091,2023-12-15,11:00:00,개찰완료,153159450,87.749,2023-12-15,써니유통,손지선,손지선,210-44-42144,경기도 양평군 양서면 증동길350-18
UMM0725,1,(23G051-H)24~25년 전산장비 통합유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,129622913,129804030,120363745,2023-12-15,11:00:00,개찰완료,113739209,87.746,2023-12-15,주식회사 코드원에스에스,이윤희,조아라,301-86-16563,충청북도 청주시 서원구 사직대로164번길9-0 (사창동)
UMM0720,1,(236507-D)골프연습장 연습공 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,223476010,225755098,209336545,2023-12-15,11:00:00,개찰완료,196664679,88.002,2023-12-15,조아유통,최종현,최종현,486-10-01920,세종특별자치시  가름로255-21 (어진동) 651호
UMM0730,1,24-D- 계룡대 출입통제체계 유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,129271081,129200000,124804545,2023-12-15,11:00:00,개찰완료,113435840,87.75,2023-12-15,세종하이텍주식회사,윤국진,윤강수,412-81-36296,전라남도 목포시 대양산단로149번길4(대양동)
UMM0715,1,24-F-기록관련 전산체계 통합 유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,146416567,146230000,135602727,2023-12-15,11:00:00,개찰완료,128543575,87.793,2023-12-15,주식회사 피에스정보,정효상,변정옥,604-86-01479,대전광역시 중구 목중로16번길46-0 (중촌동)
UMM0717,1,23-F-군수2학교 자동제어 제조설치(239160-F),물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,114341004,114500000,122190000,2023-12-15,11:00:00,개찰완료,100628332,88.007,2023-12-15,하나이앤지 주식회사,이명우,고건,219-81-07469,"경기도 성남시 분당구 내정로165번길 10-6, 하나플라자 5층(수내동)"
UMM0728,1,군견(작전견) 건사료 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,337894968,338920000,314275309,2023-12-15,11:00:00,개찰완료,280499000,83.013,2023-12-15,주식회사 에스에스피앤디,김성수,김성수,760-86-00635,"서울특별시 강북구 도봉로77길6, 403-2호(수유동)"
MDN0037,1,발전기(90KW  300KW) 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군화생방방호사령부,1290495,국군화생방방호사령부,1290495,87.995,120725953,120717647,111938182,2023-12-18,10:30:00,개찰완료,106558100,88.264,2023-12-18,케이피브이(주),이일형,이재영,220-86-91356,경기도 광주시 초월읍 산수로590-0
SFG0153,1,24년 액화석유가스 구매(소형벌크),물품,총액계약,제한경쟁,적격심사제,Y,제9181부대,ZD00151,제9181부대,ZD00151,82.995,129906710,130734540,118849582,2023-12-18,10:30:00,개찰완료,108607980,83.604,2023-12-18,(주)서경에너지,김영숙,이성관,126-81-46326,경기도 광주시 회안대로881(송정동)
UMM0710,1,23-F-00본부 자동제어 제조설치,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,91402623,91740000,83490909,2023-12-18,11:00:00,개찰완료,80437770,88.003,2023-12-18,주식회사 한국스카다,이상옥,정은혜,107-81-51662,"경기도 군포시 고산로166, 104동 906호(당정동, 에스케이벤티움)"
UMM0743,1,23-M-00생활관 급탕탱크 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,396131546,396860000,368000000,2023-12-18,11:00:00,개찰완료,350240000,88.415,2023-12-18,주식회사 삼양테크,박지화,임경호,113-81-13362,경기도 화성시 남양읍 남양시장로25번길58-22
UMM0744,1,23-M-실내체육관 자동제어 제조 설치(238269-F),물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,181674122,182810000,169516027,2023-12-18,11:00:00,개찰완료,159882000,88.004,2023-12-18,한국이미지시스템(주),한현정,조희라,606-81-84864,부산광역시 사상구 낙동대로1412번길 16
LCK0042,2,방공고속지령대 교체사업(23-226),물품,총액계약,제한경쟁,적격심사제,Y,수도방위사령부,ZD00069,수도방위사령부,ZD00069,82.995,432801080,433200000,393818181,2023-12-19,10:30:00,개찰완료,389880000,90.082,2023-12-19,한국전기통신주식회사,지정식,김성진,137-81-05723,인천광역시 서구 가정로77번길 50-10(가좌동)
LFP0014,1,신임장교 생활관 소형 냉장고 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군보병학교,ZD00036,육군보병학교,ZD00036,87.995,153299226,152259802,141186364,2023-12-19,11:00:00,개찰완료,134936500,88.021,2023-12-19,오르고,강태범,강태범,657-13-02293,전라남도 순천시 백강로407-0 (조례동)
LGI0148,1,빵류 28종,물품,단가계약,제한경쟁,적격심사제,Y,제3130부대,ZD01109,제3130부대,ZD01109,82.995,467924,469475,725721827,2023-12-19,10:30:00,개찰완료,388631,83.054,2023-12-19,(주)디아이,이정완,이정완,226-81-24393,강원특별자치도 강릉시 주문진읍 농공단지길28-13
LGI0151,1,식육가공품 11종,물품,단가계약,제한경쟁,적격심사제,Y,제3130부대,ZD01109,제3130부대,ZD01109,82.995,163081,163379,261929345,2023-12-19,10:30:00,개찰완료,135378,83.012,2023-12-19,삼일앨엔에스,손용익,김기천,602-18-64668,"경기도 안양시 동안구 관악대로249번길11, 2층 201호 (비산동)"
LHD0055,1,00사업 자재구매(카메라 및 부수자재)(C355),물품,총액계약,제한경쟁,적격심사제,Y,제7162부대,ZD00003,제7162부대,ZD00003,87.995,39509925,39761078,36869364,2023-12-19,10:30:00,개찰완료,35072330,88.768,2023-12-19,송암시스콤 주식회사,김도완,복진오,138-81-12998,강원특별자치도 원주시 문막읍 동화공단로32-0
LHK0074,1,00부대유해작업장환경개선관급자재(자동제어)제조설치,물품,총액계약,일반경쟁,적격심사제,Y,제2군단,ZD00407,제2군단,ZD00407,87.995,107875259,108255000,98413636,2023-12-19,11:00:00,개찰완료,94984000,88.049,2023-12-19,주식회사 아주엔지니어링,김규회,김연화,301-81-40563,충청북도 청주시 흥덕구 덕암로41번길86-0 (봉명동)
LHK0075,1,23-2차 의료기재구매(최종),물품,총액계약,일반경쟁,적격심사제,Y,제2군단,ZD00407,제2군단,ZD00407,87.995,118404926,119065700,108241545,2023-12-19,10:30:00,개찰완료,104196060,87.999,2023-12-19,셀 올 (sell all),김준석,김준석,808-74-00365,경기도 군포시 송부로74번길29-21 (도마교동)  201호
LHQ0063,1,정보대대 본부 리모델링공사(수배전반),물품,총액계약,제한경쟁,적격심사제,Y,제6619부대,1290300,제6619부대,1290300,87.995,68903205,68679411,63684545,2023-12-19,10:30:00,개찰완료,60701326,88.096,2023-12-19,(주)대성기전,원기백,김민경,504-81-63340,대구광역시 북구 검단로31길 56-8(검단동)
LHQ0064,1,00부대 토양정밀조사용역,용역,총액계약,일반경쟁,적격심사제,Y,제6619부대,1290300,제6619부대,1290300,87.745,19025401,18886274,17512727,2023-12-19,10:30:00,개찰완료,16704300,87.799,2023-12-19,재단법인 자연생태연구원,국명선,최상훈,888-82-00518,"전라남도 담양군 수북면 한수동로546-1 , 202호"
LKG0088,1,53사단 17해안감시기동대대 개편 건축감리(상주)용역,용역,총액계약,제한경쟁,적격심사제,Y,육군제53보병사단,ZD00094,육군제53보병사단,ZD00094,87.745,226250322,224856000,204414545,2023-12-19,11:00:00,개찰완료,198569520,87.765,2023-12-19,건축사사무소 태성ENG,김행철,김행철,284-25-01013,부산광역시 기장군 기장읍 기장대로469
LKG0089,1,53사단 19해안감시기동대대 개편 건축감리(상주)용역,용역,총액계약,제한경쟁,적격심사제,Y,육군제53보병사단,ZD00094,육군제53보병사단,ZD00094,87.745,208865949,209457000,190415455,2023-12-19,11:00:00,개찰완료,183439030,87.826,2023-12-19,부강종합건축사사무소,시진욱,시진욱,610-20-16480,울산광역시 중구 복산동181-2
MCX0042,1,24년 00지역 음식물류 폐기물 처리 용역,용역,총액계약,제한경쟁,적격심사제,Y,자운대근무지원단,ZD01071,자운대근무지원단,ZD01071,84.245,209713704,210294110,195000000,2023-12-19,11:00:00,개찰완료,178916179,85.314,2023-12-19,가람농장,이가람,이가람,718-97-01245,"충청남도 논산시 은진면 방축리169-2,  169-5"
MDJ0059,1,의무장비(초음파치료기),물품,총액계약,일반경쟁,적격심사제,Y,국군대전병원,ZD00241,국군대전병원,ZD00241,87.995,13447991,13529409,12545455,2023-12-19,10:30:00,개찰완료,11834174,87.999,2023-12-19,이윤현,김문정,김문정,636-42-00487,대구광역시 북구 산격로10길23 (산격동) 1층
MDJ0058,1,의무장비(수욕기일반용(사지용)),물품,총액계약,일반경쟁,적격심사제,Y,국군대전병원,ZD00241,국군대전병원,ZD00241,87.995,39283707,39215680,36363636,2023-12-19,10:30:00,개찰완료,34583200,88.034,2023-12-19,티에스와이,서선숙,서선숙,335-46-00205,"인천광역시 미추홀구 주안동로25번길47-11, 302호(주안동, 경일하이빌)"
MDJ0057,1,의무장비(수액조절기  주사용미세주입기),물품,총액계약,일반경쟁,적격심사제,Y,국군대전병원,ZD00241,국군대전병원,ZD00241,87.995,13915404,13999997,12981818,2023-12-19,10:30:00,개찰완료,13500000,97.014,2023-12-19,주식회사 에스엠플래닛,조현선,조현선,606-86-62996,"경기도 성남시 수정구 창업로43-0 (시흥동)1층, 글로벌비즈니스센터"
MDJ0056,1,의무장비(시약 및 약품 냉장고 소형),물품,총액계약,일반경쟁,적격심사제,Y,국군대전병원,ZD00241,국군대전병원,ZD00241,87.995,18951205,19020585,17637273,2023-12-19,10:30:00,개찰완료,16683260,88.032,2023-12-19,구름미디어,박진주,박진주,421-06-02677,"경기도 시흥시 해송십리로472-12 (배곧동, 시흥배곧신도시 이지더원1차 더 퍼스트) 107-1402"
MDJ0055,1,의무장비(소독물품포장기),물품,총액계약,일반경쟁,적격심사제,Y,국군대전병원,ZD00241,국군대전병원,ZD00241,87.995,10377518,10294116,9545455,2023-12-19,10:30:00,개찰완료,10130000,97.614,2023-12-19,주식회사 에스엠플래닛,조현선,조현선,606-86-62996,"경기도 성남시 수정구 창업로43-0 (시흥동)1층, 글로벌비즈니스센터"
MDK0067,1,23-3차 한빛부대 재보급물자 수송관리 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군수송사령부,1290460,국군수송사령부,1290460,85.495,297306004,295490000,320186364,2023-12-19,10:30:00,개찰완료,254422400,85.575,2023-12-19,파인트리 트랜스월드 주식회사,최은미,김세겸,261-81-27995,"서울특별시 종로구 삼일대로32길36, 302호(익선동, 운현신화타워)"
SCF0489,2,함정 유류탱크 소제 용역,용역,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,459211122,457000000,419688836,2023-12-19,10:30:00,개찰완료,404910000,88.175,2023-12-19,(주)태창마린,김봉길,박수진,601-81-22539,"부산광역시 영도구 대교로46번길49-0, B동 302호 (봉래동2가, 해광빌라B)"
SFD0097,1,24-P-생활폐기물 위탁처리 용역,용역,총액계약,제한경쟁,적격심사제,Y,제9227부대,ZD00150,제9227부대,ZD00150,84.245,144581069,144455882,133950000,2023-12-19,10:30:00,개찰완료,121906000,84.316,2023-12-19,주식회사유공개발,안도영,하원호,506-81-62712,경상북도 포항시 남구 송도로35-1 (송도동)
