입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
SFC0109,1,고무아령 등 10품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,2769912,2772000,2520000,2024-10-02,10:30:00,개찰완료,2437433,87.996,2024-10-02,현대보수작업,이재미,이재미,137-16-97507,경기도 김포시 고촌읍 신곡로3번길34-38
UAC0040,1,인쇄재료 67종 수시 구매,물품,총액계약,제한경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,87.995,47324013,47614000,44169755,2024-10-02,11:00:00,개찰완료,41647390,88.004,2024-10-02,바로정,백지환,백지환,757-04-03310,"인천광역시 미추홀구 주안로182, 907호(주안동, 해마루 더펠리체)"
UMM1147,1,24-D-후반기 인쇄용지 21종 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,1298299632,1304600000,1209726273,2024-10-02,11:00:00,개찰완료,1081895964,83.331,2024-10-02,성도교역,최계영,최계영,110-15-69561,"서울특별시 서대문구 수색로138-0, 2층(북가좌동)"
EBB0334,1,K9자주포 패널 외주정비,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,877233000,0,2024-10-04,11:00:00,순위확정,,,,,,,,
EKA0030,1,일반공구류(K2전차 창정비요소개발용),물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,474639000,0,2024-10-04,11:00:00,유찰,,,,,,,,
ETA0005,1,국지방공레이더 일반물자 부대정비 (차량부  레이더),물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,96598000,0,2024-10-04,13:30:00,유찰,,,,,,,,
HCF0221,1,무정전전원장치(방공관제) 유지보수,용역,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,85.495,404651286,405602670,417426364,2024-10-04,10:30:00,개찰완료,349730900,86.427,2024-10-04,주식회사 화인시스템,주광훈,김현우,131-81-61260,"경기도 군포시 고산로 166, SK벤티움 104동 307~309호(당정동)"
HCF0222,1,무정전전원장치(항행안전) 유지보수,용역,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,85.495,504461720,500284760,483350409,2024-10-04,10:30:00,개찰완료,438260220,86.876,2024-10-04,태일자동제어(주),한연수,한연수,408-81-32952,광주광역시 광산구 신가매결길28(신창동)
LCF0551,2,밸브  회전식 등 35항목 제조(일장-생산-018)재,물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,520071403,472792185,2024-10-04,10:30:00,유찰,,,,,,,,
LCF0555,2,K9자주포 전기장치 시험장비(ETS) SW개선 재료 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,49202253,48708000,45454541,2024-10-04,10:30:00,개찰완료,43718400,88.854,2024-10-04,(주)씨에스글로비즈,오세록,양승열,107-87-11814,"경기도 과천시 과천대로7길65, 과천상상자이타워 B동 1220호"
LCF0557,1,분배함 등 1항목 구매(기동-026)재,물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,134400000,122181818,2024-10-04,10:30:00,순위확정,,,,,,,,
LDH0800,1,(자재) 알루미늄판 등 17종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,19057142,19026000,17642727,2024-10-04,13:00:00,개찰완료,18500000,97.076,2024-10-07,주식회사 신태양,라상혁,라상혁,654-87-00813,대구광역시 수성구 들안로109-0 (상동)
LDH0802,1,K1전차 슬리이브 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,,23054000,21377932,2024-10-04,13:00:00,순위확정,,,,,,,,
LMU0049,1,24년 식자재 민간위탁 배송용역(양평  가평),용역,총액계약,일반경쟁,적격심사제,Y,6112부대,ZD01187,6112부대,ZD01187,82.995,,622258607,577003436,2024-10-04,11:00:00,유찰,,,,,,,,
MHP0016,1,DNA시료채취 키트 구매(2차),물품,총액계약,제한경쟁,적격심사제,Y,국방부유해발굴감식단,1291087,국방부유해발굴감식단,1291087,87.995,15807352,15906800,14460727,2024-10-04,11:00:00,개찰완료,13912100,88.01,2024-10-04,구구코리아,박미영,박미영,425-07-02910,"서울특별시 성동구 왕십리로21마길13, 2층(행당동)"
SCF0902,2,(긴급)판 금속제 등 60종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,44223074,43947000,41445073,2024-10-04,13:00:00,개찰완료,39464480,89.239,2024-10-04,경진테크,정태경,정태경,501-31-70508,"경상남도 창원시 성산구 원이대로495 (반림동, 트리비앙아파트) 230동 1607호"
UMM1148,1,24-N-전원변환기 DC24V300A 2EA 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,126308403,126820000,117600909,2024-10-04,11:00:00,개찰완료,111551031,88.316,2024-10-04,주식회사 엔미디어솔루션,조윤규,성신용,119-86-53412,"인천광역시 계양구 계산새로71, 비동 310호(계산동, 하이베라스)"
UMM1153,1,24-D-자운대지역 조경관리 용역(00학교 지역),용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,101210487,101160000,95392255,2024-10-04,11:00:00,개찰완료,89077000,88.011,2024-10-04,나도조경,김응례,남제우,314-15-71903,"대전광역시 유성구 진잠로101-1, 2층(교촌동)"
UMM1149,1,24~25-F-학습포털체계 교체 감리,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,135797320,136060000,126167655,2024-10-04,11:00:00,개찰완료,119180000,87.763,2024-10-04,주식회사 한국전산감리원,김병양,이명희,754-81-02268,"경기도 과천시 과천대로12길117, 지동 501호 (문원동,과천 펜타원)"
UMM1154,1,24-N-기지경계용 드론 제조,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,,1947820000,1824545455,2024-10-04,11:00:00,순위확정,,,,,,,,
ETA0004,1,(24년)위성위치보고장치 구매사업,물품,총액계약,수의계약,협상,N,방위사업청,1690000,방위사업청,1690000,,,2375293000,0,2024-10-07,14:00:00,유찰,,,,,,,,
HDL0021,1,영내관사 액화석유가스(LPG) 공급계약 의뢰,물품,총액계약,제한경쟁,적격심사제,Y,공군제16전투비행단,ZD00186,공군제16전투비행단,ZD00186,82.995,,277067660,256917291,2024-10-07,11:00:00,유찰,,,,,,,,
LDH0769,2,(일장) 장갑전투도자 호스조립체 비금속제 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,1872631,1869000,1733255,2024-10-07,13:00:00,개찰완료,1650000,88.111,2024-10-07,진광사,최진욱,최진욱,615-16-41032,경상남도 김해시 진영읍 진영리1611-3 중흥s클래스 119-105
LDH0768,2,(일장) 다목적굴착기 절연체 등 5품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,8582192,8597000,7971991,2024-10-07,13:00:00,개찰완료,7615550,88.736,2024-10-07,대아테크,변오석,변오석,607-49-85492,부산광역시 금정구 공단동로41번길10-0 (금사동)
LDH0774,2,(항공) UH60 슬리브 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,12052405,12036000,11161200,2024-10-07,13:00:00,개찰완료,11790000,97.822,2024-10-07,주식회사 씨티엘에어로,고이근,이승헌,345-87-03124,"서울특별시 영등포구 국제금융로6길33, 910호(여의도동)"
LDH0803,1,(특무) 덮개 전자통신 장비용 등 11품목 구매,물품,총액계약,일반경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,82.995,,753374000,698584000,2024-10-07,13:00:00,유찰,,,,,,,,
LDH0804,1,K77지휘차 회로카드조립체 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,24863230,25167000,23337273,2024-10-07,13:00:00,개찰완료,22196900,89.276,2024-10-07,서광전자,오복룡,오복룡,608-40-76028,경상남도 창원시 진해구 이동로69번길 12()
LKG0094,1,[육성]전투원용 무전기 구매,물품,총액계약,일반경쟁,적격심사제,Y,육군제53보병사단,ZD00094,육군제53보병사단,ZD00094,87.995,169781145,169257000,153870000,2024-10-07,11:00:00,개찰완료,165364000,97.398,2024-10-16,주식회사 중앙첨단소재,김영신,류용열,105-81-99490,"경기도 안양시 동안구 시민대로115, 5층 503호 (호계동)"
SFG0099,1,각파이프 등 7품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9181부대,ZD00151,제9181부대,ZD00151,87.995,,34380300,31880000,2024-10-07,10:30:00,유찰,,,,,,,,
UAC0041,1,2024년 2-1차 재투자장비 구매(UV평판인쇄기 등 2종),물품,총액계약,제한경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,87.995,100860495,101760000,94400000,2024-10-07,11:00:00,개찰완료,88938840,88.18,2024-10-07,한솔상사,조희원,조희원,408-13-84806,"광주광역시 동구 화산로350번길18, 1동 4호(용산동, 동산타워 제상가)"
EBH0133,1,24년 비호체계 수리부속(구매),물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,1395024199,1382467000,0,2024-10-08,14:00:00,개찰완료,1223450000,87.7,2024-10-08,주식회사 세연인터내셔널,신현철,신현철,327-81-00184,"경기도 구리시 수택천로16번길32, 2층 (수택동, 세연빌딩)"
ELA0030,1,K5방독면 8차 양산,물품,총액계약,지명경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,18119034000,0,2024-10-08,15:00:00,유찰,,,,,,,,
ERA0002,1,발전기 엔진보조용[TICN용],물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,82.995,,1229441000,0,2024-10-08,11:00:00,유찰,,,,,,,,
LDH0805,1,(일장) 교량가설단정 실린더 슬리브 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,,5846000,5421591,2024-10-08,13:00:00,순위확정,,,,,,,,
LFR0013,1,전차포사격장 방화지대 제초용역,용역,총액계약,제한경쟁,적격심사제,Y,육군기계화학교,ZD00035,육군기계화학교,ZD00035,87.745,32369573,32529000,30000000,2024-10-08,10:30:00,개찰완료,28408451,87.762,2024-10-08,주식회사 다은건설산업,양수연,류효승,686-81-01516,광주광역시 서구 무진대로486(덕흥동)
LKP0141,1,24년 급식 민간위탁배송(부대조달 전라권),용역,총액계약,일반경쟁,적격심사제,Y,제6335부대,Z006123,제6335부대,Z006123,77.995,,2770016290,2518196627,2024-10-08,11:30:00,유찰,,,,,,,,
MCD0068,2,24년 하반기 모범군무원 격려 국내시찰,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,38205750,,34732500,2024-10-08,17:00:00,개찰완료,38000000,99.461,2024-10-22,주식회사 플랜더제이,함영순,박종걸,289-86-03206,서울특별시 도봉구 우이천로298-0 (쌍문동) 6층 유아이오피스 102호
MCD0069,1,24년 병영생활상담관 보수교육 운영,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,27000000,,24545455,2024-10-08,17:00:00,개찰완료,26000000,96.296,2024-10-18,주식회사 휴노아이앤씨,천정현,박혜원,533-88-01147,"경기도 성남시 분당구 서현로170, 12층 티동 1208호 (서현동, 풍림아이원플러스))"
MCD0070,1,국방부 다문화이해 교육 표준교안 개발,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,,,38348182,2024-10-08,17:00:00,유찰,,,,,,,,
MCD0071,1,비상근예비군제도 운용성과 및 효과측정,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,,,36017273,2024-10-08,17:00:00,유찰,,,,,,,,
MCD0072,1,예비군법 개정방안 연구,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,30000000,,27272727,2024-10-08,17:00:00,개찰완료,30000000,100,2024-10-31,주식회사 입법정책연구원,강남기,김준우,649-81-00691,"서울특별시 영등포구 국회대로70길12, 802호 (여의도동,대산빌딩)"
MHD0086,1,2024 방위사업정책 발전 컨퍼런스,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청(운영지원과),1690000,방위사업청(운영지원과),1690000,,,,131818182,2024-10-08,15:00:00,순위확정,,,,,,,,
MHD0091,2,「2024년 방위사업청-CSIS 컨퍼런스」행사 진행 용역 ,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청(운영지원과),1690000,방위사업청(운영지원과),1690000,,,,190909091,2024-10-08,15:00:00,순위확정,,,,,,,,
SCF0827,2,케이블  전력용 등 22종 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,314129604,313000000,290344273,2024-10-08,10:30:00,개찰완료,285330000,90.831,2024-10-08,(주)극동전기,이상영,이상영,113-81-66777,경기도 시흥시 금화로627번길40-0 (금이동)
SCF0827,3,케이블  전력용 등 22종 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,314129604,313000000,290344273,2024-10-08,10:30:00,개찰완료,285330000,90.831,2024-10-08,(주)극동전기,이상영,이상영,113-81-66777,경기도 시흥시 금화로627번길40-0 (금이동)
SCF0905,1,함정 진공식 오수배관 소제 외주용역,용역,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,,24000000,25528182,2024-10-08,10:30:00,유찰,,,,,,,,
SCF0903,1,스텐슬 절단기 2set 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,25978923,26000000,24560000,2024-10-08,10:30:00,개찰완료,22965360,88.399,2024-10-08,엔시텍,강형석,강형석,501-39-95179,"대전광역시 서구 도산로403번길21, 탄방동 4층 20호(탄방동, 전자타운)"
SCF0909,1,체크밸브 등 4품목 제조,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,,16000000,14894545,2024-10-08,10:30:00,유찰,,,,,,,,
SCF0906,1,(긴급) 개스킷 등 78종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,178375555,178722000,167870273,2024-10-08,10:30:00,개찰완료,156966388,87.997,2024-10-08,피스앤웍스,김고은,김고은,299-27-01324,"경기도 김포시 고촌읍 김포대로328, 1023호"
SCF0901,3,해병대 목재 밀링기 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,40074675,40000000,37454545,2024-10-08,10:30:00,개찰완료,35264172,87.996,2024-10-08,와이에스엘코리아,이영순,이영순,346-03-01997,서울특별시 광진구 자양로42길53 (구의동) 301호
SCK0123,1,산불진화복(외투) 등 3종 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군교육사령부,1290330,해군교육사령부,1290330,87.995,8848581,8820000,8181818,2024-10-08,10:30:00,개찰완료,7787150,88.004,2024-10-08,제이엠컴퍼니,박진우,박진우,127-40-37977,"경기도 의정부시 동일로397 (장암동, 장암2단지주공아파트) 215동 1407호"
SCU0061,1,24-별관 신축 관급자재(제로에너지)제조 설치,물품,총액계약,제한경쟁,적격심사제,Y,제9918부대,ZD01068,제9918부대,ZD01068,88,64640033,64900000,62590909,2024-10-08,10:30:00,개찰완료,57054000,88.264,2024-10-08,주식회사 정우계전,강희열,강희병,616-86-19308,제주특별자치도 제주시 도련동길52-0 (도련일동)
SFC0110,1,PCB 파쇄기 제조 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,19848968,19800000,18000000,2024-10-08,10:30:00,개찰완료,17532900,88.331,2024-10-08,케이씨테크노(주),이석형,이석형,128-81-42777,경기도 고양시 일산서구 송산로 221()
SFC0111,1,인화지 등 16품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,29075956,29221000,26564545,2024-10-08,10:30:00,개찰완료,25585900,87.996,2024-10-08,푸른에스씨,조미연,조미연,337-64-00281,"인천광역시 남동구 서창남순환로55-0 (서창동, 서창센트럴푸르지오)"
SFC0114,1,24-덕-다족보행 로봇 장비 임차 용역(1-2),용역,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.745,,40000000,36363636,2024-10-08,11:00:00,유찰,,,,,,,,
SFC0115,1,24-덕-장기체공 드론장비 임차 용역(1-2),용역,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.745,,40000000,36363636,2024-10-08,11:00:00,유찰,,,,,,,,
UAF0002,1,2024년도 국방전직교육원 고객만족도 조사,용역,총액계약,협상에의한계약(서류),협상,N,국방부,1290000,국방부,1290000,,40000000,,36363636,2024-10-08,10:30:00,개찰완료,37500000,93.75,2024-10-22,주식회사 에스에이컨설팅,윤지성,신성철,732-81-00391,서울특별시 영등포구 영중로65-4 (영등포동6가) 4층
UMM1142,2,(247277-F) 2.5톤 유조차 제조납품,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,,283240000,280181818,2024-10-08,11:00:00,유찰,,,,,,,,
UMM1164,1,24-M-교-액화염소가스용기 검사 및 처리 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,117789035,117410000,108875500,2024-10-08,11:00:00,개찰완료,103379505,87.766,2024-10-08,주식회사 평화산소공업,김진태,최재익,606-86-58717,"부산광역시 사상구 대동로269번길41-0 (감전동, 주식회사 평화산소)"
UMM1163,1,개인정보영향평가(밀리패스  병적관리시스템) 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,119444772,119358617,110677991,2024-10-08,12:00:00,개찰완료,105120400,88.007,2024-10-08,주식회사 한국전산감리원,김병양,이명희,754-81-02268,"경기도 과천시 과천대로12길117, 지동 501호 (문원동,과천 펜타원)"
UMM1150,1,(247354-C) 액체크로마토그래피 이중질량분석기 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,344742855,343137254,318181818,2024-10-08,11:00:00,개찰완료,308616000,89.52,2024-10-08,한국애질런트테크놀로지스(주),유재수,최유진,116-81-76217,"서울특별시 서초구 강남대로369, 9,10,13,14층(서초동, 디에타워)"
UMM1162,1,(247061-H)VoIP 교환기 도입사업(리스자산),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,1537213930,1534119600,1422547273,2024-10-08,11:00:00,개찰완료,1276477000,83.038,2024-10-08,(주)글로벌텔레콤,서승현,김진송,220-81-43387,"서울특별시 영등포구 영등포로150,A동 L152호,1304호~1313호"
UMM1151,1,(24G270-A)국방부 교환기  교체사업 금융리스,물품,총액계약,일반경쟁,최저가격제,N,국군재정관리단,ZD00303,국군재정관리단,ZD00303,0,8704535756,8661629780,9025429091,2024-10-08,11:00:00,개찰완료,8485352470,97.481,2024-10-08,미래에셋캐피탈(주),이만희,박영화,410-81-40265,"서울특별시 중구 을지로5길26, 6층 (수하동, 미래에셋센터원 웨스트타워)"
UMM1156,1,24-F-군견(작전견) 건사료 구매(249150-F),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,357044622,356590000,330656455,2024-10-08,11:00:00,개찰완료,296417290,83.019,2024-10-08,(주)씨티원서비스,최현준,최현준,121-81-86809,"인천광역시 남동구 앵고개로490번길53, 남동공단142블럭20로트(고잔동)"
UMM1158,1,(246046-B1)견인차량 운전교육 시뮬레이터 구매 설치,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,440120751,436271300,404542482,2024-10-08,11:00:00,개찰완료,366050500,83.17,2024-10-08,주식회사 젠탑(GENTOP),박홍대,박홍대,608-81-56200,경상남도 창원시 마산회원구 내서읍 광려천남로 59(재)마산밸리 717호
UMM1160,1,(247053-H)출입통제체계 구축,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,160086774,160199760,148548873,2024-10-08,11:00:00,개찰완료,140872843,87.997,2024-10-08,(주)세원씨앤에스,양성윤,양성윤,409-81-74561,광주광역시 북구 동운로32번길65-0 (동림동)
LCF0559,1,브래킷트 등 23항목 제조(기동-016)재,물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,102907855,103130440,93754945,2024-10-10,10:30:00,개찰완료,91184000,88.607,2024-10-10,혁신산업,김윤정,김윤정,615-19-20663,경상남도 김해시 한림면 한림로515번길224-0
LCF0560,1,암  백미러용 등 51항목 구매(기동-028)재,물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,51737427,47034025,2024-10-10,10:30:00,순위확정,,,,,,,,
LHN0073,1,24년 취사피복 구매,물품,총액계약,일반경쟁,적격심사제,Y,제2621부대,ZD00394,제2621부대,ZD00394,87.995,64360873,63648000,57861818,2024-10-10,10:30:00,개찰완료,57919680,89.992,2024-10-11,주식회사 예감,강중원,반성규,126-86-61701,경기도 하남시 청뜰로5(풍산동)
LNS0048,1,‘24~27년 신병교육대대 민간위탁 이동급식 용역,용역,총액계약,협상에의한계약(서류),협상,N,제5708부대,ZD00095,제5708부대,ZD00095,0,,8410680000,7646072727,2024-10-10,10:00:00,순위확정,,,,,,,,
SCF0907,2,해병대 목재선반(CNC) 1대 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,24927532,25000000,23454545,2024-10-10,10:30:00,개찰완료,21935180,87.995,2024-10-10,따옴컴퍼니,강태은,강태은,413-74-00527,"인천광역시 미추홀구 경인로252번길24-3, 402호(도화동)"
SCF0908,1,대테러 작전조끼 1종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,30097659,30000000,28254545,2024-10-10,10:30:00,개찰완료,26484560,87.995,2024-10-10,레버너스,이상중,이상중,397-36-00790,"경기도 부천시 원종로66번길49, 3동 301호"
SCF0910,1,종이가방 3종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,8473644,8500000,7900000,2024-10-10,10:30:00,개찰완료,7456481,87.996,2024-10-10,서진기계,윤건오,윤건오,504-31-37508,경상북도 칠곡군 왜관읍 아곡5길115-0
EKA0030,2,일반공구류(K2전차 창정비요소개발용),물품,총액계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,474639000,0,2024-10-11,11:00:00,유찰,,,,,,,,
EPA0026,1,고층전자기상관측장비,물품,총액계약,2단계경쟁(동시),최저가격제,N,방위사업청,1690000,방위사업청,1690000,,,388000000,0,2024-10-11,15:00:00,유찰,,,,,,,,
HDR0010,1,분석기(스펙트럼용) 구매,물품,총액계약,제한경쟁,적격심사제,Y,공군방공관제사령부,ZD00198,공군방공관제사령부,ZD00198,87.995,,126643000,115130000,2024-10-11,11:00:00,순위확정,,,,,,,,
LCF0540,5,타이어  공기압식 등 16항목 제조(기동-014),물품,총액계약,일반경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,1293435000,1175850000,2024-10-11,10:30:00,유찰,,,,,,,,
LCF0552,2,브래킷트  윈치용 등 20항목 구매(기동-013)재,물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,28537597,25943270,2024-10-11,10:30:00,순위확정,,,,,,,,
LCF0561,1,항법 계기비행 모의훈련장비  개발 재료 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,,35585000,34090909,2024-10-11,11:30:00,유찰,,,,,,,,
LCF0558,1,판  지지용  축용 등 74항목 구매(일장-032)재,물품,총액계약,일반경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,,584432248,531302044,2024-10-11,10:30:00,순위확정,,,,,,,,
LCF0562,1,다기능접속장치(MFE) 유선카드조립체 대체픔 개발,물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,50472657,49800000,45454544,2024-10-11,10:30:00,개찰완료,48300000,95.695,2024-10-11,시스랩스,김기수,김기수,745-62-00339,경상남도 창원시 마산회원구 봉암북7길21 (봉암동) 6동 701호
LMU0051,1,24년 식자재 민간위탁 배송용역(홍천),용역,총액계약,일반경쟁,적격심사제,Y,6112부대,ZD01187,6112부대,ZD01187,85.495,,350755294,325245818,2024-10-11,11:00:00,순위확정,,,,,,,,
LNR0025,1,00부대 취사식당 신축공사 감리용역(건축  상주),용역,총액계약,제한경쟁,적격심사제,Y,수도기계화보병사단,ZD00361,수도기계화보병사단,ZD00361,87.745,137410298,136532000,124120000,2024-10-11,11:00:00,개찰완료,120572965,87.746,2024-10-11,가우건축건축사사무소,이만호,이만호,128-27-00135,경기도 고양시 일산동구 성현로98-1 (성석동)
MCD0073,1,24년 군소음보상 업무관계자 워크숍행사 대행,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,,,31818182,2024-10-11,17:00:00,유찰,,,,,,,,
MCK0002,1,국방동원정보체계 보안강화 사업 ,용역,총액계약,협상에의한계약(전자),협상,N,국방전산정보원,ZD00251,국방전산정보원,ZD00251,,,,204545455,2024-10-11,16:00:00,유찰,,,,,,,,
MDG0186,2,24년 일반장비(공기압축기) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,3296182,3283000,3045455,2024-10-11,11:00:00,개찰완료,2900700,88.001,2024-10-11,케이씨테크노(주),이석형,이석형,128-81-42777,경기도 고양시 일산서구 송산로 221()
MDG0196,1,24년 의무장비(혈액가온장치) 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,18443602,18326000,17000000,2024-10-11,11:00:00,개찰완료,18142740,98.368,2024-10-11,주식회사 한스메디칼,한재희,양현희,694-88-00894,경기도 군포시 고산로148번길17-0 (당정동) 318호
MDG0197,1,24년 의무장비(자동흉부압박기) 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,31379560,31458000,29181818,2024-10-11,11:00:00,개찰완료,30199700,96.24,2024-10-11,주식회사 한스메디칼,한재희,양현희,694-88-00894,경기도 군포시 고산로148번길17-0 (당정동) 318호
